,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,10.9182,10.9182,1.304,4.3204,4.3204,2.9891,2.9891,12714322.1904
1,2022-04-12,10.9929,10.9929,1.3129,4.3499,4.3499,2.9687,2.9687,12801287.4584
2,2022-04-11,10.7614,10.7614,1.2853,4.2583,4.2583,3.0326,3.0326,12531695.1274
3,2022-04-08,10.9705,10.9705,1.3102,4.341,4.341,2.9748,2.9748,12775197.878
4,2022-04-07,10.8809,10.8809,1.2995,4.3056,4.3056,2.9993,2.9993,12670839.5563
5,2022-04-06,11.1422,11.1422,1.3308,4.409,4.409,2.929,2.929,12975217.9946
6,2022-04-01,10.978,10.978,1.3111,4.344,4.344,2.9728,2.9728,12783894.4048
7,2022-03-31,10.8062,10.8062,1.2906,4.276,4.276,3.02,3.02,12583874.2883
8,2022-03-30,10.9331,10.9331,1.3058,4.3263,4.3263,2.985,2.985,12731715.244
9,2022-03-29,10.6942,10.6942,1.2772,4.2317,4.2317,3.0517,3.0517,12453426.3862
10,2022-03-28,10.8211,10.8211,1.2924,4.2819,4.2819,3.0159,3.0159,12601267.3419
11,2022-03-25,13.1113,10.7161,1.2768,5.126,4.2349,3.0538,3.0538,12444729.8594
12,2022-03-24,13.2395,10.8209,1.2893,5.1761,4.2763,3.0242,3.0242,12566481.2347
13,2022-03-23,13.3586,10.9183,1.3009,5.2227,4.3148,2.9973,2.9973,12679536.0831
14,2022-03-22,13.3495,10.9108,1.3,5.2191,4.3118,2.9993,2.9993,12670839.5563
15,2022-03-21,13.3403,10.9033,1.2991,5.2156,4.3089,3.0014,3.0014,12662143.0295
16,2022-03-18,13.2945,10.8658,1.2946,5.1976,4.2941,3.0117,3.0117,12618660.3955
17,2022-03-17,13.3128,10.8808,1.2964,5.2048,4.3,3.0076,3.0076,12636053.4491
18,2022-03-16,13.3678,10.9257,1.3018,5.2263,4.3177,2.9952,2.9952,12688232.61
19,2022-03-15,12.6806,10.3641,1.2348,4.9576,4.0958,3.1575,3.1575,12035993.0995
20,2022-03-14,13.3586,10.9183,1.3009,5.2227,4.3148,2.9973,2.9973,12679536.0831
21,2022-03-11,13.6152,11.1279,1.3258,5.323,4.3976,2.9408,2.9408,12923038.8337
22,2022-03-10,13.3678,10.9257,1.3018,5.2263,4.3177,2.9952,2.9952,12688232.61
23,2022-03-09,13.4136,10.9632,1.3062,5.2442,4.3325,2.985,2.985,12731715.244
24,2022-03-08,13.8717,11.3376,1.3508,5.4233,4.4805,2.8864,2.8864,13166541.5843
25,2022-03-07,14.1558,11.5698,1.3785,5.5344,4.5722,2.8285,2.8285,13436133.9153
26,2022-03-04,14.4764,11.8319,1.4097,5.6597,4.6758,2.7658,2.7658,13740512.3535
27,2022-03-03,14.5589,11.8993,1.4177,5.692,4.7025,2.7502,2.7502,13818781.0947
28,2022-03-02,14.5772,11.9142,1.4195,5.6991,4.7084,2.7467,2.7467,13836174.1483
29,2022-03-01,14.6139,11.9442,1.4231,5.7135,4.7202,2.7398,2.7398,13870960.2556
30,2022-02-28,14.5131,11.8618,1.4133,5.6741,4.6877,2.7588,2.7588,13775298.4607
31,2022-02-25,14.623,11.9517,1.424,5.717,4.7232,2.7381,2.7381,13879656.7824
32,2022-02-24,14.6414,11.9666,1.4258,5.7242,4.7291,2.7347,2.7347,13897049.836
33,2022-02-23,15.0537,12.3036,1.4659,5.8854,4.8623,2.6598,2.6598,14288393.5423
34,2022-02-22,14.9895,12.2512,1.4597,5.8603,4.8415,2.6711,2.6711,14227517.8546
35,2022-02-21,15.1819,12.4085,1.4784,5.9356,4.9037,2.6373,2.6373,14410144.9175
36,2022-02-18,15.2277,12.4459,1.4829,5.9535,4.9185,2.6294,2.6294,14453627.5516
37,2022-02-17,15.1911,12.416,1.4793,5.9391,4.9067,2.6357,2.6357,14418841.4443
38,2022-02-16,15.2827,12.4908,1.4882,5.975,4.9362,2.6199,2.6199,14505806.7124
39,2022-02-15,15.2736,12.4834,1.4873,5.9714,4.9333,2.6215,2.6215,14497110.1856
40,2022-02-14,15.2369,12.4534,1.4838,5.957,4.9214,2.6278,2.6278,14462324.0784
41,2022-02-11,15.5668,12.723,1.5159,6.086,5.028,2.5721,2.5721,14775399.0434
42,2022-02-10,15.5393,12.7005,1.5132,6.0753,5.0191,2.5767,2.5767,14749309.463
43,2022-02-09,15.5759,12.7305,1.5168,6.0896,5.0309,2.5706,2.5706,14784095.5702
44,2022-02-08,15.5668,12.723,1.5159,6.086,5.028,2.5721,2.5721,14775399.0434
45,2022-02-07,15.4018,12.5882,1.4998,6.0215,4.9747,2.5996,2.5996,14618861.5609
46,2022-01-28,15.2919,12.4983,1.4891,5.9785,4.9392,2.6183,2.6183,14514503.2392
47,2022-01-27,15.4751,12.6481,1.507,6.0502,4.9984,2.5873,2.5873,14688433.7753
48,2022-01-26,15.7408,12.8653,1.5328,6.1541,5.0842,2.5437,2.5437,14940633.0527
49,2022-01-25,15.4568,12.6331,1.5052,6.043,4.9925,2.5904,2.5904,14671040.7217
50,2022-01-24,15.6767,12.8129,1.5266,6.129,5.0635,2.5541,2.5541,14879757.3651
51,2022-01-21,15.5759,13.7889,1.5624,6.0896,5.2506,2.5706,2.5706,14784095.5702
52,2022-01-20,15.8233,14.0079,1.5872,6.1863,5.334,2.5304,2.5304,15018901.794
53,2022-01-19,15.5393,13.7565,1.5587,6.0753,5.2383,2.5767,2.5767,14749309.463
54,2022-01-18,15.6217,13.8295,1.567,6.1075,5.2661,2.563,2.563,14827578.2042
55,2022-01-17,15.5393,13.7565,1.5587,6.0753,5.2383,2.5767,2.5767,14749309.463
56,2022-01-14,15.5393,13.7565,1.5587,6.0753,5.2383,2.5767,2.5767,14749309.463
57,2022-01-13,15.8599,14.0404,1.5909,6.2006,5.3464,2.5246,2.5246,15053687.9012
58,2022-01-12,15.8416,14.0241,1.589,6.1935,5.3402,2.5275,2.5275,15036294.8476
59,2022-01-11,15.8233,14.0079,1.5872,6.1863,5.334,2.5304,2.5304,15018901.794
60,2022-01-10,15.9058,14.0809,1.5955,6.2185,5.3618,2.5173,2.5173,15097170.5352
61,2022-01-07,15.8508,14.0322,1.59,6.197,5.3433,2.526,2.526,15044991.3744
62,2022-01-06,15.7775,13.9674,1.5826,6.1684,5.3186,2.5377,2.5377,14975419.1599
63,2022-01-05,16.034,14.1945,1.6083,6.2687,5.405,2.4971,2.4971,15218921.9105
64,2022-01-04,16.089,14.2431,1.6139,6.2902,5.4236,2.4886,2.4886,15271101.0713
65,2021-12-31,16.1715,14.3161,1.6221,6.3224,5.4514,1.898,2.4759,15349369.8126
66,2021-12-30,16.0615,14.2188,1.6111,6.2794,5.4143,1.911,2.4929,15245011.4909
67,2021-12-29,15.8141,13.9998,1.5863,6.1827,5.3309,1.9409,2.5319,15010205.2672
68,2021-12-28,15.9241,14.0971,1.5973,6.2257,5.368,1.9275,2.5144,15114563.5888
69,2021-12-27,15.8508,14.0322,1.59,6.197,5.3433,1.9364,2.526,15044991.3744
70,2021-12-24,15.8691,14.0485,1.5918,6.2042,5.3494,1.9342,2.5231,15062384.428
71,2021-12-23,16.0432,14.2026,1.6093,6.2723,5.4081,1.9132,2.4957,15227618.4373
72,2021-12-22,15.9882,14.1539,1.6037,6.2508,5.3896,1.9198,2.5043,15175439.2765
73,2021-12-21,16.2264,14.3648,1.6276,6.3439,5.4699,1.8916,2.4675,15401548.9734
74,2021-12-20,16.0982,14.2512,1.6148,6.2938,5.4267,1.9067,2.4872,15279797.5981
75,2021-12-17,16.2906,14.4216,1.6341,6.369,5.4915,1.8841,2.4578,15462424.6611
76,2021-12-16,16.4555,14.5676,1.6506,6.4335,5.5471,1.8653,2.4332,15618962.1436
77,2021-12-15,16.3455,14.4703,1.6396,6.3905,5.5101,1.8778,2.4496,15514603.8219
78,2021-12-14,16.3455,14.4703,1.6396,6.3905,5.5101,1.8778,2.4496,15514603.8219
