,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,20.0496,21.3289,1.1717,5.4279,5.7186,1.5188,1.5188,3086985.4716
1,2022-04-12,20.3855,21.6863,1.1914,5.5189,5.8144,1.4938,1.4938,3138704.5999
2,2022-04-11,19.7557,21.0163,1.1546,5.3484,5.6348,1.5414,1.5414,3041731.2343
3,2022-04-08,20.3645,21.664,1.1901,5.5132,5.8084,1.4953,1.4953,3135472.1544
4,2022-04-07,20.2806,21.5746,1.1852,5.4905,5.7845,1.5015,1.5015,3122542.3723
5,2022-04-06,20.8894,22.2223,1.2208,5.6553,5.9581,1.4577,1.4577,3216283.2924
6,2022-04-01,20.7214,22.0436,1.211,5.6098,5.9102,1.4696,1.4696,3190423.7282
7,2022-03-31,20.4905,21.798,1.1975,5.5473,5.8444,1.4861,1.4861,3154866.8275
8,2022-03-30,20.4905,21.798,1.1975,5.5473,5.8444,1.4861,1.4861,3154866.8275
9,2022-03-29,19.9866,21.2619,1.1681,5.4109,5.7006,1.5236,1.5236,3077288.135
10,2022-03-28,20.1336,21.4183,1.1766,5.4507,5.7426,1.5125,1.5125,3099915.2537
11,2022-03-25,19.9027,21.1726,1.1631,5.3882,5.6767,1.53,1.53,3064358.353
12,2022-03-24,20.1126,21.396,1.1754,5.445,5.7366,1.5141,1.5141,3096682.8082
13,2022-03-23,20.4485,21.7533,1.195,5.5359,5.8324,1.4892,1.4892,3148401.9365
14,2022-03-22,20.6585,21.9766,1.2073,5.5928,5.8923,1.474,1.474,3180726.3917
15,2022-03-21,20.2596,21.5523,1.184,5.4848,5.7785,1.5031,1.5031,3119309.9268
16,2022-03-18,20.3645,21.664,1.1901,5.5132,5.8084,1.4953,1.4953,3135472.1544
17,2022-03-17,20.3016,21.597,1.1865,5.4961,5.7905,1.5,1.5,3125774.8178
18,2022-03-16,20.3645,21.664,1.1901,5.5132,5.8084,1.4953,1.4953,3135472.1544
19,2022-03-15,19.5248,20.7706,1.1411,5.2859,5.5689,1.5596,1.5596,3006174.3336
20,2022-03-14,20.1336,21.4183,1.1766,5.4507,5.7426,1.5125,1.5125,3099915.2537
21,2022-03-11,20.5115,21.8203,1.1987,5.553,5.8503,1.4846,1.4846,3158099.273
22,2022-03-10,20.0706,21.3513,1.173,5.4336,5.7246,1.5172,1.5172,3090217.9171
23,2022-03-09,20.1336,21.4183,1.1766,5.4507,5.7426,1.5125,1.5125,3099915.2537
24,2022-03-08,20.8474,22.1776,1.2184,5.6439,5.9462,1.4607,1.4607,3209818.4014
25,2022-03-07,21.2883,22.6467,1.2441,5.7633,6.0719,1.4304,1.4304,3277699.7573
26,2022-03-04,21.5612,22.937,1.2601,5.8372,6.1497,1.4123,1.4123,3319721.549
27,2022-03-03,21.7922,23.1827,1.2736,5.8997,6.2156,1.3974,1.3974,3355278.4498
28,2022-03-02,21.7922,23.1827,1.2736,5.8997,6.2156,1.3974,1.3974,3355278.4498
29,2022-03-01,21.7502,23.138,1.2711,5.8883,6.2036,1.4001,1.4001,3348813.5587
30,2022-02-28,21.6032,22.9817,1.2625,5.8485,6.1617,1.4096,1.4096,3326186.4401
31,2022-02-25,21.5192,22.8923,1.2576,5.8258,6.1378,1.4151,1.4151,3313256.658
32,2022-02-24,21.5192,22.8923,1.2576,5.8258,6.1378,1.4151,1.4151,3313256.658
33,2022-02-23,22.254,23.674,1.3006,6.0247,6.3474,1.3684,1.3684,3426392.2512
34,2022-02-22,22.0651,23.473,1.2895,5.9736,6.2935,1.3801,1.3801,3397300.2415
35,2022-02-21,22.422,23.8527,1.3104,6.0702,6.3953,1.3581,1.3581,3452251.8154
36,2022-02-18,22.254,23.674,1.3006,6.0247,6.3474,1.3684,1.3684,3426392.2512
37,2022-02-17,22.1491,23.5623,1.2944,5.9963,6.3174,1.3748,1.3748,3410230.0236
38,2022-02-16,22.359,23.7857,1.3067,6.0532,6.3773,1.3619,1.3619,3442554.4788
39,2022-02-15,22.338,23.7634,1.3055,6.0475,6.3713,1.3632,1.3632,3439322.0333
40,2022-02-14,22.254,23.674,1.3006,6.0247,6.3474,1.3684,1.3684,3426392.2512
41,2022-02-11,22.8419,24.2994,1.3349,6.1839,6.515,1.3331,1.3331,3516900.7258
42,2022-02-10,22.9888,24.4557,1.3435,6.2237,6.5569,1.3246,1.3246,3539527.8444
43,2022-02-09,22.9888,24.4557,1.3435,6.2237,6.5569,1.3246,1.3246,3539527.8444
44,2022-02-08,23.0098,24.478,1.3447,6.2293,6.5629,1.3234,1.3234,3542760.2899
45,2022-02-07,22.485,23.9197,1.3141,6.0873,6.4132,1.3543,1.3543,3461949.1519
46,2022-01-28,22.212,23.6293,1.2981,6.0134,6.3354,1.3709,1.3709,3419927.3602
47,2022-01-27,22.1491,23.5623,1.2944,5.9963,6.3174,1.3748,1.3748,3410230.0236
48,2022-01-26,22.7369,24.1877,1.3288,6.1555,6.4851,1.3393,1.3393,3500738.4982
49,2022-01-25,22.422,23.8527,1.3104,6.0702,6.3953,1.3581,1.3581,3452251.8154
50,2022-01-24,23.4507,24.9471,1.3705,6.3487,6.6887,1.2985,1.2985,3610641.6458
51,2022-01-21,23.7026,25.2151,1.3852,6.4169,6.7605,1.2847,1.2847,3649430.9921
52,2022-01-20,23.7236,25.2374,1.3865,6.4226,6.7665,1.2836,1.2836,3652663.4376
53,2022-01-19,23.5137,25.0141,1.3742,6.3658,6.7066,1.2951,1.2951,3620338.9824
54,2022-01-18,23.4507,24.9471,1.3705,6.3487,6.6887,1.2985,1.2985,3610641.6458
55,2022-01-17,23.3667,24.8577,1.3656,6.326,6.6647,1.3032,1.3032,3597711.8638
56,2022-01-14,23.3457,24.8354,1.3644,6.3203,6.6587,1.3044,1.3044,3594479.4182
57,2022-01-13,23.7866,25.3044,1.3901,6.4396,6.7845,1.2802,1.2802,3662360.7742
