,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,27.9968,34.7314,2.4411,10.7363,10.1163,,,362598.652
1,2022-04-12,27.7114,34.3774,2.4162,10.6268,10.0132,,,358902.856
2,2022-04-11,27.2993,33.8661,2.3803,10.4688,9.8643,,,353564.484
3,2022-04-08,28.2505,35.0461,2.4632,10.8335,10.208,,,365883.804
4,2022-04-07,28.2822,35.0854,2.466,10.8457,10.2194,,,366294.448
5,2022-04-06,29.1699,36.1867,2.5434,11.1861,10.5402,,,377792.48
6,2022-04-01,28.7895,35.7147,2.5102,11.0402,10.4027,,,372864.752
7,2022-03-31,28.8529,35.7934,2.5157,11.0646,10.4257,,,373686.04
8,2022-03-30,28.8212,35.7541,2.513,11.0524,10.4142,,,373275.396
9,2022-03-29,28.6309,35.5181,2.4964,10.9794,10.3455,,,370811.532
10,2022-03-28,28.5041,35.3607,2.4853,10.9308,10.2996,,,369168.956
11,2022-03-25,28.7261,35.6361,2.5047,11.0159,10.3798,,,372043.464
12,2022-03-24,28.5675,35.4394,2.4908,10.9551,10.3225,,,369990.244
13,2022-03-23,29.0431,36.0294,2.5323,11.1375,10.4944,,,376149.904
14,2022-03-22,29.2968,36.3441,2.5544,11.2348,10.5861,,,379435.056
15,2022-03-21,29.2334,36.2654,2.5489,11.2105,10.5631,,,378613.768
16,2022-03-18,29.0748,36.0687,2.5351,11.1497,10.5059,,,376560.548
17,2022-03-17,28.8846,35.8327,2.5185,11.0767,10.4371,,,374096.684
18,2022-03-16,28.2187,35.0067,2.4604,10.8214,10.1965,,,365473.16
19,2022-03-15,28.3773,35.2034,2.4743,10.8822,10.2538,,,367526.38
20,2022-03-14,29.6138,36.7374,2.5821,11.3564,10.7006,,,383541.496
21,2022-03-11,29.8992,37.0914,2.607,11.4658,10.8037,,,387237.292
22,2022-03-10,29.2651,36.3047,2.5517,11.2226,10.5746,,,379024.412
23,2022-03-09,28.6943,35.5967,2.5019,11.0038,10.3684,,,371632.82
24,2022-03-08,29.7724,36.9341,2.5959,11.4172,10.7579,,,385594.716
25,2022-03-07,31.104,38.5861,2.712,11.9278,11.2391,,,402841.764
26,2022-03-04,31.2626,38.7827,2.7258,11.9886,11.2964,,,404894.984
27,2022-03-03,31.5162,39.0974,2.7479,12.0859,11.388,,,408180.136
28,2022-03-02,31.6113,39.2154,2.7562,12.1224,11.4224,,,409412.068
29,2022-03-01,31.2943,38.8221,2.7286,12.0008,11.3078,,,405305.628
30,2022-02-28,30.8821,38.3107,2.6927,11.8427,11.1589,,,399967.256
31,2022-02-25,31.2309,38.7434,2.7231,11.9765,11.2849,,,404484.34
32,2022-02-24,30.8187,38.2321,2.6871,11.8184,11.136,,,399145.968
33,2022-02-23,31.7699,39.4121,2.7701,12.1832,11.4797,,,411465.288
34,2022-02-22,31.4211,38.9794,2.7396,12.0494,11.3537,,,406948.204
35,2022-02-21,31.7382,39.3727,2.7673,12.171,11.4682,,,411054.644
36,2022-02-18,31.2943,38.8221,2.7286,12.0008,11.3078,,,405305.628
37,2022-02-17,31.1674,38.6647,2.7175,11.9522,11.262,,,403663.052
38,2022-02-16,31.2943,38.8221,2.7286,12.0008,11.3078,,,405305.628
39,2022-02-15,31.0723,38.5467,2.7092,11.9157,11.2276,,,402431.12
40,2022-02-14,31.1992,38.7041,2.7203,11.9643,11.2735,,,404073.696
41,2022-02-11,31.1674,38.6647,2.7175,11.9522,11.262,,,403663.052
42,2022-02-10,32.1504,39.8841,2.8032,12.3291,11.6172,,,416393.016
43,2022-02-09,32.0552,39.7661,2.7949,12.2926,11.5828,,,415161.084
