,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,,,,60783.6837,148.4237,,,1994708.2415
1,2022-04-12,,,,61433.7056,150.011,,,2016039.6915
2,2022-04-11,,,,60664.2919,148.1322,,,1990790.2201
3,2022-04-08,,,,61420.4399,149.9786,,,2015604.3558
4,2022-04-07,,,,62561.2947,152.7644,,,2053043.2272
5,2022-04-06,,,,64710.3468,158.012,,,2123567.6129
6,2022-04-01,,,,66779.8044,163.0653,,,2191479.9843
7,2022-03-31,,,,68849.262,168.1186,,,2259392.3557
8,2022-03-30,,,,69074.7798,168.6692,,,2266793.0628
9,2022-03-29,,,,68358.4291,166.92,,,2243284.9342
10,2022-03-28,,,,69008.451,168.5073,,,2264616.3842
11,2022-03-25,,,,71635.0702,174.921,,,2350812.8556
12,2022-03-24,,,,75150.495,183.5051,,,2466176.8198
13,2022-03-23,,,,77206.6868,188.526,,,2533653.8555
14,2022-03-22,,,,75628.0621,184.6713,,,2481848.9055
15,2022-03-21,,,,66965.5249,163.5188,,,2197574.6843
16,2022-03-18,,,,65068.5221,158.8866,,,2135321.6772
17,2022-03-17,,,,65041.9906,158.8218,,,2134451.0057
18,2022-03-16,,,,63144.9878,154.1897,,,2072197.9986
19,2022-03-15,,,,62388.8399,152.3433,,,2047383.8629
20,2022-03-14,,,,65705.2783,160.4415,,,2156217.7914
21,2022-03-11,,,,65665.4811,160.3443,,,2154911.7843
22,2022-03-10,,,,64471.5632,157.4289,,,2115731.57
23,2022-03-09,,,,63542.9605,155.1614,,,2085258.0701
24,2022-03-08,,,,64856.2701,158.3683,,,2128356.3057
25,2022-03-07,,,,66036.9222,161.2513,,,2167101.1843
26,2022-03-04,,,,67642.0784,165.1708,,,2219776.8057
27,2022-03-03,,,,67655.3441,165.2032,,,2220212.1414
28,2022-03-02,,,,68199.24,166.5313,,,2238060.9057
29,2022-03-01,,,,68955.388,168.3777,,,2262875.0414
30,2022-02-28,,,,69406.4236,169.4791,,,2277676.4556
31,2022-02-25,,,,68729.8702,167.827,,,2255474.3342
32,2022-02-24,,,,68239.0373,2211.1079,,,2239366.9128
33,2022-02-23,,,,67920.6592,2200.7917,,,2228918.8557
34,2022-02-22,,,,67336.966,2181.8786,,,2209764.0843
35,2022-02-21,,,,69061.514,2237.7581,,,2266357.7271
36,2022-02-18,,,,68981.9195,2235.1791,,,2263745.7128
37,2022-02-17,,,,68915.5907,2233.0298,,,2261569.0342
38,2022-02-16,,,,68716.6044,2226.5822,,,2255038.9985
39,2022-02-15,,,,68384.9606,2215.8362,,,2244155.6057
40,2022-02-14,,,,67655.3441,2192.1948,,,2220212.1414
41,2022-02-11,,,,68981.9195,2235.1791,,,2263745.7128
42,2022-02-10,,,,70679.936,2290.1989,,,2319468.6842
43,2022-02-09,,,,71873.8538,2328.8846,,,2358648.8985
44,2022-02-08,,,,71953.4483,2331.4637,,,2361260.9127
45,2022-02-07,,,,72165.7004,2338.3412,,,2368226.2842
46,2022-01-28,,,,70335.0264,2279.023,,,2308149.9556
47,2022-01-27,,,,70839.125,2295.357,,,2324692.7128
48,2022-01-26,,,,70666.6702,2289.769,,,2319033.3485
49,2022-01-25,,,,73041.2401,2366.7108,,,2396958.4413
50,2022-01-24,,,,76132.1608,2466.864,,,2498391.6626
51,2022-01-21,,,,77392.4074,2507.699,,,2539748.5555
52,2022-01-20,,,,81584.3856,2643.5291,,,2677314.6411
53,2022-01-19,,,,82924.2267,2686.9431,,,2721283.5482
54,2022-01-18,,,,76808.7142,2488.7859,,,2520593.7841
55,2022-01-17,,,,80987.4266,2624.1862,,,2657724.534
56,2022-01-14,,,,80602.7198,2611.7208,,,2645099.7983
57,2022-01-13,,,,75415.8101,2443.6525,,,2474883.5341
58,2022-01-12,,,,76530.1334,2479.7592,,,2511451.7341
59,2022-01-11,,,,75349.4813,2441.5033,,,2472706.8555
60,2022-01-10,,,,76065.832,2464.7148,,,2496214.9841
61,2022-01-07,,,,75336.2155,2441.0734,,,2472271.5198
62,2022-01-06,,,,76304.6156,2472.4519,,,2504051.0269
63,2022-01-05,,,,76861.7772,2490.5053,,,2522335.1269
64,2022-01-04,,,,78108.7581,2530.9104,,,2563256.684
65,2021-12-31,,,,77538.3307,2512.4272,,,2544537.2483
66,2021-12-30,,,,76782.1827,2487.9262,,,2519723.1126
67,2021-12-29,,,,76171.958,2468.1535,,,2499697.6698
68,2021-12-28,,,,75322.9498,2440.6436,,,2471836.1841
69,2021-12-27,,,,74553.5361,2415.7128,,,2446586.7127
70,2021-12-24,,,,75084.1662,2432.9064,,,2464000.1412
71,2021-12-23,,,,76437.2731,2476.7503,,,2508404.3841
72,2021-12-22,,,,78201.6183,2533.9193,,,2566304.034
73,2021-12-21,,,,77074.0293,2497.3828,,,2529300.4983
74,2021-12-20,,,,76861.7772,2490.5053,,,2522335.1269
75,2021-12-17,,,,76928.106,2492.6545,,,2524511.8055
76,2021-12-16,,,,77273.0156,2503.8304,,,2535830.5341
77,2021-12-15,,,,77047.4978,2496.5231,,,2528429.8269
78,2021-12-14,,,,79196.5499,2566.1575,,,2598954.2126
79,2021-12-13,,,,79965.9636,2591.0883,,,2624203.684
80,2021-12-10,,,,78798.5773,2553.2622,,,2585894.1412
81,2021-12-09,,,,78785.3115,2552.8324,,,2585458.8054
82,2021-12-08,,,,78029.1635,2528.3314,,,2560644.6697
83,2021-12-07,,,,77312.8128,2505.1199,,,2537136.5412
84,2021-12-06,,,,80801.7061,2618.1684,,,2651629.834
85,2021-12-03,,,,83043.6185,2690.8117,,,2725201.5696
86,2021-12-02,,,,83070.15,2691.6714,,,2726072.2411
87,2021-12-01,,,,81783.3719,2649.9767,,,2683844.6768
88,2021-11-30,,,,83547.7171,2707.1457,,,2741744.3268
89,2021-11-29,,,,85749.8322,2778.4995,,,2814010.0553
90,2021-11-26,,,,85152.8733,2759.1566,,,2794419.9482
91,2021-11-25,,,,84608.9774,2741.5331,,,2776571.1839
92,2021-11-24,,,,80934.3636,2622.4668,,,2655983.1911
93,2021-11-23,,,,81982.3582,2656.4243,,,2690374.7125
94,2021-11-22,,,,81053.7554,2626.3354,,,2659901.2125
95,2021-11-19,,,,72656.5333,2354.2453,,,2384333.7056
96,2021-11-18,,,,73797.3881,2391.2118,,,2421772.577
97,2021-11-17,,,,75694.3909,2452.6792,,,2484025.5841
98,2021-11-16,,,,74248.4237,2405.8264,,,2436573.9913
99,2021-11-15,,,,75031.1032,2431.1871,,,2462258.7984
100,2021-11-12,,,,72218.7634,2340.0605,,,2369967.627
101,2021-11-11,,,,72537.1415,2350.3768,,,2380415.6842
102,2021-11-10,,,,72961.6456,2364.1317,,,2394346.427
103,2021-11-09,,,,70016.6483,2268.7067,,,2297701.8985
104,2021-11-08,,,,68769.6674,2228.3016,,,2256780.3414
105,2021-11-05,,,,69127.8428,2239.9073,,,2268534.4057
106,2021-11-04,,,,63224.5824,2048.6276,,,2074810.0129
107,2021-11-03,,,,62747.0152,2033.1533,,,2059137.9272
108,2021-11-02,,,,62017.3988,2009.5119,,,2035194.463
109,2021-11-01,,,,62150.0563,2013.8104,,,2039547.8201
110,2021-10-29,,,,60438.7741,1958.3607,,,1983389.513
111,2021-10-28,,,,59682.6261,1933.8597,,,1958575.3773
112,2021-10-27,,,107.2326,58568.3028,117136.6056,,,1922007.1773
113,2021-10-26,,,111.726,61022.4672,122044.9345,,,2002544.2844
114,2021-10-25,,,112.3332,61354.1111,122708.2222,,,2013427.6773
115,2021-10-22,,,112.066,61208.1878,122416.3756,,,2008638.9844
116,2021-10-21,,,113.159,61805.1467,123610.2934,,,2028229.0915
117,2021-10-20,,,113.1832,61818.4125,123636.8249,,,2028664.4272
118,2021-10-19,,,115.6849,63184.7851,126369.5702,,,2073504.0058
119,2021-10-18,,,116.2436,63489.8974,126979.7949,,,2083516.7272
120,2021-10-15,,,113.6933,62096.9933,124193.9866,,,2037806.4772
121,2021-10-14,,,115.7578,63224.5824,126449.1647,,,2074810.0129
122,2021-10-13,,,115.4421,63052.1276,126104.2551,,,2069150.6486
123,2021-10-12,,,115.855,63277.6454,126555.2908,,,2076551.3558
124,2021-10-11,,,118.4295,64683.8153,129367.6306,,,2122696.9415
125,2021-10-08,,,115.3449,62999.0646,125998.1291,,,2067409.3058
126,2021-09-30,,,114.8106,62707.218,125414.4359,,,2057831.9201
127,2021-09-29,,,112.6975,61553.0974,123106.1948,,,2019957.713
128,2021-09-28,,,118.0166,64458.2975,128916.5949,,,2115296.2343
129,2021-09-27,,,122.0727,66673.6783,133347.3567,,,2187997.2986
130,2021-09-24,,,128.8735,70388.0894,140776.1788,,,2309891.2985
131,2021-09-23,,,129.7721,70878.9223,141757.8446,,,2325998.7199
132,2021-09-22,,,129.7964,70892.188,141784.3761,,,2326434.0556
133,2021-09-17,,,129.0921,70507.4812,141014.9623,,,2313809.3199
134,2021-09-16,,,124.793,68159.4428,136318.8855,,,2236754.8985
135,2021-09-15,,,128.3634,70109.5086,140219.0171,,,2300749.2485
136,2021-09-14,,,131.618,71887.1196,143774.2391,,,2359084.2342
137,2021-09-13,,,131.9581,72072.8401,144145.6802,,,2365178.9342
138,2021-09-10,,,123.1657,67270.6373,134541.2745,,,2207587.4057
139,2021-09-09,,,123.6272,67522.6866,135045.3732,,,2215858.7843
140,2021-09-08,,,125.4488,68517.6181,137035.2362,,,2248508.9628
141,2021-09-07,,,126.7847,69247.2346,138494.4691,,,2272452.4271
142,2021-09-06,,,127.9019,69857.4592,139714.9185,,,2292477.8699
143,2021-09-03,,,125.1331,68345.1633,136690.3266,,,2242849.5985
144,2021-09-02,,,124.4773,67986.988,135973.9759,,,2231095.5343
145,2021-09-01,,,128.9949,70454.4182,140908.8363,,,2312067.9771
146,2021-08-31,,,125.5703,68583.9469,137167.8938,,,2250685.6414
147,2021-08-30,,,127.5133,69645.2072,139290.4144,,,2285512.4985
148,2021-08-27,,,140.3861,76676.0567,153352.1133,,,2516240.4269
149,2021-08-26,,,140.8719,76941.3717,153882.7435,,,2524947.1412
150,2021-08-25,,,63.5833,79660.8513,106214.3518,,,2614190.9626
151,2021-08-24,,,62.9163,78825.1088,105100.0297,,,2586764.8126
152,2021-08-23,,,64.5892,80921.0979,107894.6788,,,2655547.8554
153,2021-08-20,,,61.8045,77432.2046,103242.8262,,,2541054.5626
154,2021-08-19,,,62.3233,78082.2266,104109.5212,,,2562386.0126
