,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,14.6522,14.6522,1.016,0.6687,0.6687,3.4221,3.4221,15095602.5103
1,2022-04-12,15.265,15.265,1.0585,0.6967,0.6967,3.2847,3.2847,15726977.5202
2,2022-04-11,15.0422,15.0422,1.0431,0.6865,0.6865,3.3333,3.3333,15497386.6075
3,2022-04-08,15.4322,15.4322,1.0701,0.7043,0.7043,3.2491,3.2491,15899170.7048
4,2022-04-07,15.2372,15.2372,1.0566,0.6954,0.6954,3.2907,3.2907,15698278.6561
5,2022-04-06,15.265,15.265,1.0585,0.6967,0.6967,3.2847,3.2847,15726977.5202
6,2022-04-01,15.0422,15.0422,1.0431,0.6865,0.6865,3.3333,3.3333,15497386.6075
7,2022-03-31,15.0422,15.0422,1.0431,0.6865,0.6865,3.3333,3.3333,15497386.6075
8,2022-03-30,13.6516,14.0644,1.0633,0.6795,0.6834,3.3395,3.3395,15468687.7434
9,2022-03-29,13.4236,13.8296,1.0456,0.6681,0.672,3.3962,3.3962,15210397.9666
10,2022-03-28,13.5503,13.9601,1.0555,0.6744,0.6784,3.3645,3.3645,15353892.2871
11,2022-03-25,13.5756,13.9862,1.0574,0.6757,0.6796,3.3582,3.3582,15382591.1512
12,2022-03-24,13.7529,14.1688,1.0712,0.6845,0.6885,3.3149,3.3149,15583483.1998
13,2022-03-23,13.7529,14.1688,1.0712,0.6845,0.6885,3.3149,3.3149,15583483.1998
14,2022-03-22,13.8036,14.221,1.0752,0.687,0.691,3.3028,3.3028,15640880.928
15,2022-03-21,13.4743,13.8818,1.0495,0.6707,0.6745,3.3835,3.3835,15267795.6948
16,2022-03-18,13.6009,14.0122,1.0594,0.677,0.6809,3.352,3.352,15411290.0153
17,2022-03-17,13.4996,13.9079,1.0515,0.6719,0.6758,3.3771,3.3771,15296494.5589
18,2022-03-16,13.3983,13.8035,1.0436,0.6669,0.6707,3.4026,3.4026,15181699.1026
19,2022-03-15,13.0944,13.4904,1.0199,0.6517,0.6555,3.4816,3.4816,14837312.7335
20,2022-03-14,13.7782,14.1949,1.0732,0.6858,0.6898,3.3088,3.3088,15612182.0639
21,2022-03-11,13.9808,14.4037,1.089,0.6959,0.6999,3.2609,3.2609,15841772.9766
22,2022-03-10,13.9302,14.3515,1.0851,0.6933,0.6974,3.2727,3.2727,15784375.2484
23,2022-03-09,13.8542,14.2732,1.0791,0.6896,0.6936,3.2907,3.2907,15698278.6561
24,2022-03-08,14.1581,14.5863,1.1028,0.7047,0.7088,3.22,3.22,16042665.0252
25,2022-03-07,14.4874,14.9255,1.1285,0.7211,0.7253,3.1469,3.1469,16415750.2583
26,2022-03-04,14.6647,15.1082,1.1423,0.7299,0.7341,3.1088,3.1088,16616642.307
27,2022-03-03,14.8673,15.3169,1.158,0.74,0.7443,3.0664,3.0664,16846233.2197
28,2022-03-02,14.766,15.2126,1.1502,0.7349,0.7392,3.0875,3.0875,16731437.7633
29,2022-03-01,14.7913,15.2386,1.1521,0.7362,0.7405,3.0822,3.0822,16760136.6274
30,2022-02-28,14.6647,15.1082,1.1423,0.7299,0.7341,3.1088,3.1088,16616642.307
31,2022-02-25,14.7153,15.1604,1.1462,0.7324,0.7367,3.0981,3.0981,16674040.0351
32,2022-02-24,14.69,15.1343,1.1442,0.7312,0.7354,3.1034,3.1034,16645341.171
33,2022-02-23,14.9686,15.4213,1.1659,0.745,0.7494,3.0457,3.0457,16961028.676
34,2022-02-22,14.9686,15.4213,1.1659,0.745,0.7494,3.0457,3.0457,16961028.676
35,2022-02-21,15.1966,15.6561,1.1837,0.7564,0.7608,3.0,3.0,17219318.4528
36,2022-02-18,15.1966,15.6561,1.1837,0.7564,0.7608,3.0,3.0,17219318.4528
37,2022-02-17,15.0446,15.4996,1.1719,0.7488,0.7532,3.0303,3.0303,17047125.2683
38,2022-02-16,15.1712,15.63,1.1817,0.7551,0.7595,3.005,3.005,17190619.5887
39,2022-02-15,15.0953,15.5518,1.1758,0.7513,0.7557,3.0201,3.0201,17104522.9964
40,2022-02-14,15.0953,15.5518,1.1758,0.7513,0.7557,3.0201,3.0201,17104522.9964
41,2022-02-11,15.2979,15.7605,1.1916,0.7614,0.7658,2.9801,2.9801,17334113.9092
42,2022-02-10,15.3992,15.8649,1.1995,0.7665,0.7709,2.9605,2.9605,17448909.3655
43,2022-02-09,15.2726,15.7344,1.1896,0.7602,0.7646,2.9851,2.9851,17305415.0451
44,2022-02-08,15.2472,15.7083,1.1876,0.7589,0.7633,2.99,2.99,17276716.181
45,2022-02-07,15.1459,15.604,1.1797,0.7539,0.7582,3.01,3.01,17161920.7246
46,2022-01-28,14.7407,15.1865,1.1482,0.7337,0.7379,3.0928,3.0928,16702738.8992
47,2022-01-27,14.8167,15.2647,1.1541,0.7375,0.7418,3.0769,3.0769,16788835.4915
48,2022-01-26,15.0193,15.4735,1.1699,0.7475,0.7519,3.0354,3.0354,17018426.4042
49,2022-01-25,14.9433,15.3952,1.164,0.7438,0.7481,3.0508,3.0508,16932329.8119
50,2022-01-24,15.3739,15.8388,1.1975,0.7652,0.7696,2.9654,2.9654,17420210.5014
51,2022-01-21,15.4245,15.891,1.2014,0.7677,0.7722,2.9557,2.9557,17477608.2296
52,2022-01-20,15.6271,16.0997,1.2172,0.7778,0.7823,2.9173,2.9173,17707199.1423
53,2022-01-19,15.6271,16.0997,1.2172,0.7778,0.7823,2.9173,2.9173,17707199.1423
54,2022-01-18,15.5258,15.9954,1.2093,0.7728,0.7773,2.9364,2.9364,17592403.6859
55,2022-01-17,15.2979,15.7605,1.1916,0.7614,0.7658,2.9801,2.9801,17334113.9092
56,2022-01-14,15.2726,15.7344,1.1896,0.7602,0.7646,2.9851,2.9851,17305415.0451
57,2022-01-13,15.5512,16.0215,1.2113,0.774,0.7785,2.9316,2.9316,17621102.55
58,2022-01-12,15.6018,16.0736,1.2153,0.7765,0.7811,2.9221,2.9221,17678500.2782
59,2022-01-11,15.6778,16.1519,1.2212,0.7803,0.7849,2.9079,2.9079,17764596.8705
60,2022-01-10,15.8044,16.2824,1.231,0.7866,0.7912,2.8846,2.8846,17908091.1909
61,2022-01-07,15.7791,16.2563,1.2291,0.7854,0.7899,2.8892,2.8892,17879392.3268
62,2022-01-06,15.6778,16.1519,1.2212,0.7803,0.7849,2.9079,2.9079,17764596.8705
63,2022-01-05,15.4499,15.9171,1.2034,0.769,0.7734,2.9508,2.9508,17506307.0937
64,2022-01-04,15.4752,15.9432,1.2054,0.7702,0.7747,2.946,2.946,17535005.9578
65,2021-12-31,15.4245,15.891,1.2014,0.7677,0.7722,2.4631,2.9557,17477608.2296
66,2021-12-30,15.3232,15.7866,1.1936,0.7627,0.7671,2.4793,2.9752,17362812.7732
67,2021-12-29,15.3739,15.8388,1.1975,0.7652,0.7696,2.4712,2.9654,17420210.5014
68,2021-12-28,15.2979,15.7605,1.1916,0.7614,0.7658,2.4834,2.9801,17334113.9092
69,2021-12-27,15.2726,15.7344,1.1896,0.7602,0.7646,2.4876,2.9851,17305415.0451
70,2021-12-24,15.2472,15.7083,1.1876,0.7589,0.7633,2.4917,2.99,17276716.181
71,2021-12-23,15.5512,16.0215,1.2113,0.774,0.7785,2.443,2.9316,17621102.55
72,2021-12-22,15.6018,16.0736,1.2153,0.7765,0.7811,2.4351,2.9221,17678500.2782
73,2021-12-21,15.7031,16.178,1.2231,0.7816,0.7861,2.4194,2.9032,17793295.7346
74,2021-12-20,15.5258,15.9954,1.2093,0.7728,0.7773,2.447,2.9364,17592403.6859
75,2021-12-17,15.5512,16.0215,1.2113,0.774,0.7785,2.443,2.9316,17621102.55
76,2021-12-16,15.6018,16.0736,1.2153,0.7765,0.7811,2.4351,2.9221,17678500.2782
77,2021-12-15,15.5005,15.9693,1.2074,0.7715,0.776,2.451,2.9412,17563704.8219
78,2021-12-14,15.4752,15.9432,1.2054,0.7702,0.7747,2.455,2.946,17535005.9578
79,2021-12-13,15.6778,16.1519,1.2212,0.7803,0.7849,2.4233,2.9079,17764596.8705
80,2021-12-10,15.6018,16.0736,1.2153,0.7765,0.7811,2.4351,2.9221,17678500.2782
81,2021-12-09,15.6778,16.1519,1.2212,0.7803,0.7849,2.4233,2.9079,17764596.8705
