,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,,,4.2648,2.3565,2.3586,0.0832,0.0832,288351.2165
1,2022-04-12,,,4.4316,2.4487,2.4508,0.0801,0.0801,299626.1809
2,2022-04-11,,,4.2861,2.3683,2.3703,0.0828,0.0828,289790.5737
3,2022-04-08,,,4.5132,2.4937,2.4959,0.0786,0.0786,305143.7166
4,2022-04-07,,,4.6267,2.5565,2.5587,0.0767,0.0767,312820.2881
5,2022-04-06,,,4.726,2.6114,2.6137,0.0751,0.0751,319537.2882
6,2022-04-01,,,4.6696,2.58,2.5822,0.076,0.076,315693.4147
7,2022-03-31,,,4.6909,2.5917,2.594,0.0756,0.0756,317132.7464
8,2022-03-30,,,4.7335,2.6153,2.6175,0.075,0.075,320011.4097
9,2022-03-29,,,4.7264,2.6113,2.6136,0.0751,0.0751,319531.6325
10,2022-03-28,,,4.7548,2.627,2.6293,0.0746,0.0746,321450.7414
11,2022-03-25,,,4.9677,2.7446,2.747,0.0714,0.0714,335844.0582
12,2022-03-24,,,4.8541,2.6819,2.6842,0.0731,0.0731,328167.6226
13,2022-03-23,,,4.8506,2.6799,2.6823,0.0732,0.0732,327927.734
14,2022-03-22,,,4.9961,2.7603,2.7627,0.071,0.071,337763.1671
15,2022-03-21,,,4.6838,2.5878,2.5901,0.0758,0.0758,316652.9692
16,2022-03-18,,,4.6554,2.5721,2.5744,0.0762,0.0762,314733.8603
17,2022-03-17,,,4.627,2.5564,2.5587,0.0767,0.0767,312814.7514
18,2022-03-16,,,4.6235,2.5545,2.5567,0.0767,0.0767,312574.8627
19,2022-03-15,,,4.4638,2.4663,2.4684,0.0795,0.0795,301779.8752
20,2022-03-14,,,4.7583,2.629,2.6313,0.0746,0.0746,321690.63
21,2022-03-11,,,4.8896,2.7015,2.7039,0.0726,0.0726,330566.5087
22,2022-03-10,,,4.8151,2.6603,2.6627,0.0737,0.0737,325528.8478
23,2022-03-09,,,4.7087,2.6015,2.6038,0.0754,0.0754,318332.1895
24,2022-03-08,,,4.9428,2.7309,2.7333,0.0718,0.0718,334164.8379
25,2022-03-07,,,5.1912,2.8682,2.8706,0.0684,0.0684,350957.0408
26,2022-03-04,,,5.2338,2.8917,2.8942,0.0678,0.0678,353835.7042
27,2022-03-03,,,5.3403,2.9505,2.9531,0.0664,0.0664,361032.3626
28,2022-03-02,,,5.4574,3.0152,3.0178,0.065,0.065,368948.6868
29,2022-03-01,,,5.4574,3.0152,3.0178,0.065,0.065,368948.6868
