,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,31.1172,31.1172,3.6481,2.1562,2.1562,0.0,,251006.6645
1,2022-04-12,32.4884,32.4884,3.8089,2.2512,2.2512,0.0,,262067.9751
2,2022-04-11,31.8556,31.8556,3.7347,2.2074,2.2074,0.0,,256962.7548
3,2022-04-08,32.2775,32.2775,3.7841,2.2366,2.2366,0.0,,260366.235
4,2022-04-07,33.1213,33.1213,3.8831,2.2951,2.2951,0.0,,267173.1954
5,2022-04-06,34.0707,34.0707,3.9944,2.3609,2.3609,0.0,,274831.0258
6,2022-04-01,32.9104,32.9104,3.8583,2.2805,2.2805,0.0,,265471.4553
7,2022-03-31,32.4884,32.4884,3.8089,2.2512,2.2512,0.0,,262067.9751
8,2022-03-30,15.6536,38.376,3.847,2.602,2.2298,0.0,,259515.3649
9,2022-03-29,15.243,37.3694,3.7461,2.5338,2.1713,0.0,,252708.4046
10,2022-03-28,15.6023,38.2502,3.8343,2.5935,2.2225,0.0,,258664.4949
11,2022-03-25,15.0377,36.8661,3.6956,2.4997,2.1421,0.0,,249304.9244
12,2022-03-24,15.0377,36.8661,3.6956,2.4997,2.1421,0.0,,249304.9244
13,2022-03-23,15.3457,37.6211,3.7713,2.5508,2.1859,0.0,,254410.1447
14,2022-03-22,15.9102,39.0051,3.91,2.6447,2.2663,0.0,,263769.7152
15,2022-03-21,16.1668,39.6342,3.9731,2.6873,2.3029,0.0,,268024.0654
16,2022-03-18,16.0129,39.2568,3.9353,2.6617,2.281,0.0,,265471.4553
17,2022-03-17,14.5758,35.7337,3.5821,2.4229,2.0763,0.0,,241647.0939
18,2022-03-16,13.8573,33.9722,3.4055,2.3034,1.9739,0.0,,229734.9132
19,2022-03-15,13.4467,32.9656,3.3046,2.2352,1.9154,0.0,,222927.9528
20,2022-03-14,14.1139,34.6013,3.4686,2.3461,2.0105,0.0,,233989.2635
21,2022-03-11,14.3705,35.2304,3.5316,2.3887,2.047,0.0,,238243.6137
22,2022-03-10,14.3705,35.2304,3.5316,2.3887,2.047,0.0,,238243.6137
23,2022-03-09,13.9086,34.098,3.4181,2.312,1.9812,0.0,,230585.7833
