,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,67.6369,55.6864,10.8888,29.6024,23.3175,0.4448,0.4448,1883331.648
1,2022-04-12,70.0062,57.6371,11.2702,30.6394,24.1343,0.4298,0.4298,1949303.232
2,2022-04-11,65.5873,53.9989,10.5588,28.7054,22.6109,0.4587,0.4587,1826260.992
3,2022-04-08,67.7873,55.8103,10.913,29.6683,23.3693,0.4438,0.4438,1887520.32
4,2022-04-07,69.0284,56.832,11.1128,30.2114,23.7972,0.4358,0.4358,1922076.864
5,2022-04-06,71.2096,58.6279,11.4639,31.1661,24.5491,0.4225,0.4225,1982812.608
6,2022-04-01,71.3601,58.7517,11.4881,31.2319,24.601,0.4216,0.4216,1987001.28
7,2022-03-31,72.9584,60.0676,11.7455,31.9315,25.152,0.4124,0.4124,2031505.92
8,2022-03-30,74.7635,61.5538,12.0361,32.7215,25.7743,0.4024,0.4024,2081769.984
9,2022-03-29,72.8455,59.9747,11.7273,31.8821,25.1131,0.413,0.413,2028364.416
10,2022-03-28,72.9396,60.0521,11.7424,31.9232,25.1455,0.4125,0.4125,2030982.336
11,2022-03-25,73.8986,60.8417,11.8968,32.3429,25.4761,0.4071,0.4071,2057685.12
12,2022-03-24,76.249,62.7769,12.2752,33.3717,26.2864,0.3946,0.3946,2123133.12
13,2022-03-23,76.4747,62.9626,12.3115,33.4704,26.3642,0.3934,0.3934,2129416.128
14,2022-03-22,75.2336,61.9409,12.1117,32.9273,25.9364,0.3999,0.3999,2094859.584
15,2022-03-21,76.155,62.6995,12.2601,33.3305,26.254,0.3951,0.3951,2120515.2
16,2022-03-18,75.7977,62.4053,12.2026,33.1742,26.1309,0.3969,0.3969,2110567.104
17,2022-03-17,75.2524,61.9563,12.1148,32.9355,25.9429,0.3998,0.3998,2095383.168
18,2022-03-16,71.9054,59.2007,11.5759,31.4706,24.789,0.4184,0.4184,2002185.216
19,2022-03-15,69.8558,57.5132,11.246,30.5736,24.0824,0.4307,0.4307,1945114.56
20,2022-03-14,74.1806,61.0739,11.9422,32.4664,25.5734,0.4056,0.4056,2065538.88
21,2022-03-11,76.2114,62.7459,12.2692,33.3552,26.2735,0.3948,0.3948,2122085.952
22,2022-03-10,73.3909,60.4237,11.8151,32.1207,25.3011,0.4099,0.4099,2043548.352
23,2022-03-09,72.8643,59.9902,11.7303,31.8903,25.1196,0.4129,0.4129,2028888.0
24,2022-03-08,77.02,63.4116,12.3993,33.7091,26.5522,0.3906,0.3906,2144600.064
25,2022-03-07,78.9944,65.0371,12.7172,34.5732,27.2329,0.3809,0.3809,2199576.384
26,2022-03-04,83.0183,68.3501,13.365,36.3344,28.6201,0.3624,0.3624,2311623.36
27,2022-03-03,82.3602,67.8083,13.259,36.0463,28.3932,0.3653,0.3653,2293297.92
28,2022-03-02,83.3004,68.5824,13.4104,36.4578,28.7174,0.3612,0.3612,2319477.12
29,2022-03-01,83.6953,68.9075,13.474,36.6307,28.8535,0.3595,0.3595,2330472.384
30,2022-02-28,85.5192,70.4092,13.7676,37.4289,29.4823,0.3518,0.3518,2381260.032
31,2022-02-25,84.391,69.4803,13.586,36.9352,29.0933,0.3565,0.3565,2349844.992
32,2022-02-24,81.6081,67.189,13.138,35.7172,28.1339,0.3687,0.3687,2272354.56
33,2022-02-23,83.4696,68.7217,13.4377,36.5319,28.7757,0.3604,0.3604,2324189.376
34,2022-02-22,80.9499,66.6472,13.032,35.4291,27.9071,0.3717,0.3717,2254029.12
35,2022-02-21,82.0029,67.5142,13.2015,35.89,28.2701,0.3669,0.3669,2283349.824
36,2022-02-18,81.1944,66.8485,13.0714,35.5361,27.9913,0.3705,0.3705,2260835.712
37,2022-02-17,80.8747,66.5853,13.0199,35.3962,27.8811,0.372,0.372,2251934.784
38,2022-02-16,81.6081,67.189,13.138,35.7172,28.1339,0.3687,0.3687,2272354.56
39,2022-02-15,81.5893,67.1736,13.1349,35.7089,28.1275,0.3687,0.3687,2271830.976
40,2022-02-14,79.6713,65.5945,12.8262,34.8695,27.4662,0.3776,0.3776,2218425.408
41,2022-02-11,80.4046,69.1195,13.4384,35.1904,29.2709,0.3742,0.3742,2238845.184
42,2022-02-10,82.9807,71.334,13.869,36.3179,30.2087,0.3626,0.3626,2310576.192
43,2022-02-09,83.432,71.722,13.9444,36.5154,30.373,0.3606,0.3606,2323142.208
44,2022-02-08,83.6765,71.9321,13.9852,36.6224,30.462,0.3596,0.3596,2329948.8
45,2022-02-07,85.1996,73.2414,14.2398,37.289,31.0165,0.3531,0.3531,2372359.104
46,2022-01-28,86.6099,74.4538,14.4755,37.9063,31.5299,0.3474,0.3474,2411627.904
47,2022-01-27,88.603,76.1672,14.8086,38.7786,32.2555,0.3396,0.3396,2467127.808
48,2022-01-26,94.1689,80.9519,15.7389,41.2146,34.2817,0.3195,0.3195,2622108.672
49,2022-01-25,93.1723,80.0952,15.5723,40.7785,33.9189,0.3229,0.3229,2594358.72
50,2022-01-24,94.3946,81.1459,15.7766,41.3134,34.3639,0.3187,0.3187,2628391.68
51,2022-01-21,95.1843,81.8248,15.9086,41.659,34.6514,0.3161,0.3161,2650382.208
52,2022-01-20,96.651,83.0856,16.1537,42.301,35.1853,0.3113,0.3113,2691221.76
53,2022-01-19,97.9673,84.2171,16.3737,42.877,35.6645,0.3071,0.3071,2727872.64
54,2022-01-18,97.7793,84.0555,16.3423,42.7947,35.596,0.3077,0.3077,2722636.8
55,2022-01-17,99.2647,85.3325,16.5906,43.4449,36.1368,0.3031,0.3031,2763999.936
