,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,34.0578,26.869,3.9711,6.9483,4.7887,1.1349,1.1349,315817.7472
1,2022-04-12,35.2814,27.8344,4.1138,7.198,4.9608,1.0955,1.0955,327164.4927
2,2022-04-11,34.4656,27.1908,4.0187,7.0315,4.8461,1.1215,1.1215,319599.9957
3,2022-04-08,36.4176,28.7308,4.2463,7.4298,5.1205,1.0614,1.0614,337700.7563
4,2022-04-07,36.7672,29.0066,4.287,7.5011,5.1697,1.0513,1.0513,340942.6835
5,2022-04-06,38.2531,30.1788,4.4603,7.8042,5.3786,1.0104,1.0104,354720.8744
6,2022-04-01,39.0397,30.7994,4.552,7.9647,5.4892,0.9901,0.9901,362015.2107
7,2022-03-31,36.8838,29.0985,4.3006,7.5249,5.1861,1.048,1.048,342023.3259
8,2022-03-30,37.1751,29.3284,4.3346,7.5843,5.227,1.0397,1.0397,344724.932
9,2022-03-29,36.1554,28.5239,4.2157,7.3763,5.0837,1.0691,1.0691,335269.3108
10,2022-03-28,37.2043,29.3513,4.338,7.5903,5.2311,1.0389,1.0389,344995.0926
11,2022-03-25,38.0783,30.0409,4.4399,7.7686,5.354,1.0151,1.0151,353099.9107
12,2022-03-24,37.9326,29.926,4.4229,7.7388,5.3335,1.019,1.019,351749.1077
13,2022-03-23,38.4862,30.3627,4.4875,7.8518,5.4114,1.0043,1.0043,356882.1592
14,2022-03-22,38.4279,30.3167,4.4807,7.8399,5.4032,1.0058,1.0058,356341.838
15,2022-03-21,38.661,30.5006,4.5078,7.8874,5.4359,0.9998,0.9998,358503.1228
16,2022-03-18,38.5736,30.4316,4.4977,7.8696,5.4237,1.002,1.002,357692.641
17,2022-03-17,38.4862,30.3627,4.4875,7.8518,5.4114,1.0043,1.0043,356882.1592
18,2022-03-16,36.6798,28.9376,4.2769,7.4833,5.1574,1.0538,1.0538,340132.2017
19,2022-03-15,35.9806,28.386,4.1953,7.3406,5.0591,1.0743,1.0743,333648.3472
20,2022-03-14,38.1948,30.1328,4.4535,7.7923,5.3704,1.012,1.012,354180.5532
21,2022-03-11,39.4184,31.0982,4.5962,8.042,5.5425,0.9806,0.9806,365527.2986
22,2022-03-10,38.457,30.3397,4.4841,7.8458,5.4073,1.0051,1.0051,356611.9986
23,2022-03-09,39.0397,30.7994,4.552,7.9647,5.4892,0.9901,0.9901,362015.2107
24,2022-03-08,39.9137,31.4889,4.6539,8.143,5.6121,0.9684,0.9684,370120.0289
25,2022-03-07,41.1665,32.4772,4.8,8.3986,5.7882,0.9389,0.9389,381736.9349
26,2022-03-04,42.2445,33.3277,4.9257,8.6185,5.9398,0.915,0.915,391732.8773
27,2022-03-03,42.8854,33.8333,5.0004,8.7493,6.0299,0.9013,0.9013,397676.4106
28,2022-03-02,43.672,34.4539,5.0921,8.9098,6.1405,0.8851,0.8851,404970.7469
29,2022-03-01,43.9925,34.7067,5.1295,8.9752,6.1856,0.8786,0.8786,407942.5136
30,2022-02-28,43.8177,34.5688,5.1091,8.9395,6.161,0.8821,0.8821,406321.5499
31,2022-02-25,43.9925,34.7067,5.1295,8.9752,6.1856,0.8786,0.8786,407942.5136
32,2022-02-24,43.9634,34.6838,5.1261,8.9692,6.1815,0.8792,0.8792,407672.3529
33,2022-02-23,45.5075,35.9019,5.3061,9.2842,6.3986,0.8494,0.8494,421990.865
34,2022-02-22,44.1382,34.8217,5.1465,9.0049,6.2061,0.8757,0.8757,409293.3166
35,2022-02-21,45.2453,35.6951,5.2756,9.2307,6.3617,0.8543,0.8543,419559.4196
36,2022-02-18,45.3035,35.7411,5.2824,9.2426,6.3699,0.8532,0.8532,420099.7408
37,2022-02-17,44.4586,35.0745,5.1839,9.0703,6.2511,0.8694,0.8694,412265.0832
38,2022-02-16,45.187,35.6491,5.2688,9.2189,6.3535,0.8554,0.8554,419019.0984
39,2022-02-15,46.4106,36.6145,5.4115,9.4685,6.5256,0.8328,0.8328,430365.8438
40,2022-02-14,43.6138,34.4079,5.0853,8.8979,6.1323,0.8862,0.8862,404430.4257
41,2022-02-11,43.5264,34.339,5.0752,8.8801,6.12,0.888,0.888,403619.9439
42,2022-02-10,44.4586,35.0745,5.1839,9.0703,6.2511,0.8694,0.8694,412265.0832
43,2022-02-09,45.2453,35.6951,5.2756,9.2307,6.3617,0.8543,0.8543,419559.4196
44,2022-02-08,44.4586,35.0745,5.1839,9.0703,6.2511,0.8694,0.8694,412265.0832
45,2022-02-07,43.7303,34.4999,5.0989,8.9217,6.1487,0.8839,0.8839,405511.0681
46,2022-01-28,42.5649,33.5805,4.963,8.6839,5.9849,0.9081,0.9081,394704.6439
47,2022-01-27,41.7492,32.9369,4.8679,8.5175,5.8702,0.9258,0.9258,387140.147
48,2022-01-26,43.4681,34.293,5.0684,8.8682,6.1119,0.8892,0.8892,403079.6227
49,2022-01-25,42.5358,33.5575,4.9597,8.678,5.9808,0.9087,0.9087,394434.4833
50,2022-01-24,43.9925,34.7067,5.1295,8.9752,6.1856,0.8786,0.8786,407942.5136
51,2022-01-21,44.0508,34.7527,5.1363,8.987,6.1938,0.8775,0.8775,408482.8348
52,2022-01-20,45.1579,35.6261,5.2654,9.2129,6.3494,0.8559,0.8559,418748.9378
53,2022-01-19,46.8768,36.9822,5.4658,9.5636,6.5911,0.8246,0.8246,434688.4134
54,2022-01-18,47.3138,37.327,5.5168,9.6528,6.6526,0.8169,0.8169,438740.8225
55,2022-01-17,49.6736,39.1887,5.7919,10.1342,6.9844,0.7781,0.7781,460623.8315
56,2022-01-14,50.3146,39.6944,5.8667,10.265,7.0745,0.7682,0.7682,466567.3648
57,2022-01-13,48.5666,38.3153,5.6628,9.9083,6.8287,0.7959,0.7959,450357.7285
58,2022-01-12,49.5571,39.0968,5.7783,10.1104,6.968,0.78,0.78,459543.1891
59,2022-01-11,49.0036,38.6601,5.7138,9.9975,6.8902,0.7888,0.7888,454410.1376
60,2022-01-10,49.1201,38.752,5.7274,10.0213,6.9066,0.7869,0.7869,455490.78
61,2022-01-07,48.2169,38.0395,5.6221,9.837,6.7796,0.8016,0.8016,447115.8013
62,2022-01-06,49.965,39.4186,5.8259,10.1936,7.0254,0.7736,0.7736,463325.4376
63,2022-01-05,48.3626,38.1544,5.6391,9.8667,6.8001,0.7992,0.7992,448466.6043
64,2022-01-04,51.2469,40.4299,5.9754,10.4552,7.2056,0.7542,0.7542,475212.5042
65,2021-12-31,51.8587,40.9126,6.0467,10.58,7.2916,0.6214,0.7453,480885.8769
66,2021-12-30,51.5965,40.7057,6.0161,10.5265,7.2548,0.6246,0.7491,478454.4315
67,2021-12-29,51.3052,40.4759,5.9822,10.4671,7.2138,0.6281,0.7534,475752.8254
68,2021-12-28,52.0918,41.0965,6.0739,10.6275,7.3244,0.6186,0.742,483047.1617
69,2021-12-27,52.0335,41.0505,6.0671,10.6157,7.3162,0.6193,0.7428,482506.8405
70,2021-12-24,50.8973,40.1541,5.9346,10.3838,7.1564,0.6331,0.7594,471970.5769
71,2021-12-23,51.9752,41.0045,6.0603,10.6038,7.308,0.62,0.7437,481966.5193
72,2021-12-22,53.0241,41.832,6.1826,10.8177,7.4555,0.6077,0.729,491692.3011
73,2021-12-21,52.9658,41.786,6.1758,10.8059,7.4473,0.6084,0.7298,491151.9799
74,2021-12-20,51.8587,40.9126,6.0467,10.58,7.2916,0.6214,0.7453,480885.8769
75,2021-12-17,53.4902,42.1997,6.2369,10.9128,7.521,0.6025,0.7226,496014.8708
76,2021-12-16,54.5973,43.0731,6.366,11.1387,7.6767,0.5902,0.708,506280.9738
77,2021-12-15,56.258,44.3833,6.5597,11.4775,7.9102,0.5728,0.6871,521680.1283
78,2021-12-14,55.5296,43.8087,6.4747,11.3289,7.8078,0.5803,0.6961,514926.1131
79,2021-12-13,54.5973,43.0731,6.366,11.1387,7.6767,0.5902,0.708,506280.9738
80,2021-12-10,55.2383,43.5788,6.4408,11.2695,7.7668,0.5834,0.6997,512224.5071
81,2021-12-09,56.1414,44.2913,6.5461,11.4537,7.8938,0.574,0.6885,520599.4858
82,2021-12-08,57.5981,45.4406,6.7159,11.7509,8.0986,0.5595,0.6711,534107.5161
83,2021-12-07,56.928,44.9119,6.6378,11.6142,8.0044,0.5661,0.679,527893.8222
84,2021-12-06,59.958,47.3023,6.9911,12.2324,8.4304,0.5375,0.6447,555990.5251
85,2021-12-03,55.1217,43.4869,6.4272,11.2457,7.7504,0.5846,0.7012,511143.8647
86,2021-12-02,50.2855,39.6714,5.8633,10.259,7.0704,0.6408,0.7687,466297.2042
87,2021-12-01,51.5674,40.6827,6.0127,10.5206,7.2507,0.6249,0.7496,478184.2709
88,2021-11-30,49.4114,38.9819,5.7614,10.0807,6.9475,0.6522,0.7823,458192.3861
89,2021-11-29,48.4209,38.2004,5.6459,9.8786,6.8082,0.6655,0.7983,449006.9255
90,2021-11-26,49.1784,38.798,5.7342,10.0332,6.9148,0.6553,0.786,456031.1012
91,2021-11-25,49.7028,39.2117,5.7953,10.1401,6.9885,0.6484,0.7777,460893.9921
92,2021-11-24,50.2272,39.6255,5.8565,10.2471,7.0622,0.6416,0.7696,465756.883
93,2021-11-23,50.4311,39.7863,5.8802,10.2887,7.0909,0.639,0.7664,467648.0073
94,2021-11-22,51.043,40.269,5.9516,10.4136,7.1769,0.6313,0.7573,473321.38
95,2021-11-19,49.8485,39.3267,5.8123,10.1699,7.009,0.6465,0.7754,462244.7952
96,2021-11-18,48.9453,38.6141,5.707,9.9856,6.882,0.6584,0.7897,453869.8164
97,2021-11-17,49.8485,39.3267,5.8123,10.1699,7.009,0.6465,0.7754,462244.7952
98,2021-11-16,48.5666,38.3153,5.6628,9.9083,6.8287,0.6635,0.7959,450357.7285
99,2021-11-15,49.5862,39.1198,5.7817,10.1164,6.9721,0.6499,0.7795,459813.3497
100,2021-11-12,49.7611,39.2577,5.8021,10.152,6.9967,0.6476,0.7768,461434.3133
101,2021-11-11,49.2658,38.867,5.7444,10.051,6.927,0.6541,0.7846,456841.5831
102,2021-11-10,47.5177,37.4879,5.5405,9.6944,6.6813,0.6782,0.8134,440631.9468
103,2021-11-09,47.8382,37.7407,5.5779,9.7597,6.7263,0.6736,0.808,443603.7134
104,2021-11-08,47.0807,37.1431,5.4896,9.6052,6.6198,0.6845,0.821,436579.5377
105,2021-11-05,48.654,38.3843,5.673,9.9262,6.841,0.6623,0.7944,451168.2104
106,2021-11-04,48.2752,38.0855,5.6289,9.8489,6.7878,0.6675,0.8007,447656.1225
107,2021-11-03,48.5666,38.3153,5.6628,9.9083,6.8287,0.6635,0.7959,450357.7285
108,2021-11-02,49.8193,39.3037,5.8089,10.1639,7.0049,0.6468,0.7759,461974.6346
109,2021-11-01,48.654,38.3843,5.673,9.9262,6.841,0.6623,0.7944,451168.2104
110,2021-10-29,48.654,38.3843,5.673,9.9262,6.841,0.6623,0.7944,451168.2104
111,2021-10-28,48.654,38.5786,5.9776,9.9262,7.604,0.6623,0.7944,451168.2104
112,2021-10-27,49.324,39.11,6.06,10.0629,7.7087,0.6533,0.7836,457381.9043
113,2021-10-26,50.0233,39.6644,6.1459,10.2055,7.818,0.6442,0.7727,463865.7588
114,2021-10-25,46.2941,36.7075,5.6877,9.4447,7.2352,0.6961,0.8349,429285.2013
115,2021-10-22,46.5854,36.9385,5.7235,9.5042,7.2807,0.6917,0.8297,431986.8074
116,2021-10-21,46.061,36.5226,5.6591,9.3972,7.1988,0.6996,0.8392,427123.9165
117,2021-10-20,47.139,37.3774,5.7915,9.6171,7.3672,0.6836,0.82,437119.8589
118,2021-10-19,47.1972,37.4236,5.7987,9.629,7.3763,0.6828,0.819,437660.1801
119,2021-10-18,47.6051,37.747,5.8488,9.7122,7.4401,0.6769,0.8119,441442.4286
120,2021-10-15,47.576,37.7239,5.8452,9.7063,7.4355,0.6773,0.8124,441172.268
121,2021-10-14,47.5469,37.7008,5.8416,9.7003,7.431,0.6778,0.8129,440902.1074
122,2021-10-13,48.1587,38.1859,5.9168,9.8251,7.5266,0.6691,0.8026,446575.4801
123,2021-10-12,48.1878,38.209,5.9204,9.8311,7.5311,0.6687,0.8021,446845.6407
124,2021-10-11,47.576,37.7239,5.8452,9.7063,7.4355,0.6773,0.8124,441172.268
125,2021-10-08,46.0028,36.4764,5.6519,9.3853,7.1896,0.7005,0.8402,426583.5953
126,2021-09-30,44.8665,35.5755,5.5123,9.1535,7.0121,0.7182,0.8615,416047.3317
127,2021-09-29,44.2547,35.0904,5.4371,9.0287,6.9165,0.7282,0.8734,410373.959
128,2021-09-28,45.7405,36.2685,5.6197,9.3318,7.1487,0.7045,0.845,424152.1499
129,2021-09-27,45.7405,36.2685,5.6197,9.3318,7.1487,0.7045,0.845,424152.1499
130,2021-09-24,47.6051,37.747,5.8488,9.7122,7.4401,0.6769,0.8119,441442.4286
131,2021-09-23,49.7319,39.4334,6.1101,10.1461,7.7725,0.648,0.7772,461164.1527
132,2021-09-22,48.7996,38.6941,5.9955,9.9559,7.6268,0.6604,0.7921,452519.0134
133,2021-09-17,50.402,39.9647,6.1924,10.2828,7.8772,0.6394,0.7669,467377.8467
134,2021-09-16,47.4784,37.6465,5.8295,9.6863,7.4203,0.6787,0.8141,440267.5575
135,2021-09-15,49.5186,39.2643,6.08,10.1026,7.7391,0.6508,0.7806,459186.3599
136,2021-09-14,49.8975,39.5647,6.1265,10.1799,7.7984,0.6458,0.7746,462699.8518
137,2021-09-13,49.985,39.634,6.1372,10.1977,7.812,0.6447,0.7733,463510.6576
138,2021-09-10,50.0433,39.6802,6.1444,10.2096,7.8211,0.6439,0.7724,464051.1948
139,2021-09-09,50.801,40.2811,6.2374,10.3642,7.9396,0.6343,0.7609,471078.1785
140,2021-09-08,52.1417,41.3442,6.402,10.6377,8.1491,0.618,0.7413,483510.5343
141,2021-09-07,50.1598,39.7727,6.1587,10.2334,7.8393,0.6425,0.7706,465132.2692
142,2021-09-06,50.1598,39.7727,6.1587,10.2334,7.8393,0.6425,0.7706,465132.2692
143,2021-09-03,51.3257,40.6971,6.3018,10.4712,8.0216,0.6279,0.7531,475943.0134
144,2021-09-02,50.2764,39.8651,6.173,10.2572,7.8576,0.641,0.7688,466213.3436
145,2021-09-01,52.4624,41.5984,6.4414,10.7031,8.1992,0.6143,0.7368,486483.489
146,2021-08-31,53.9488,42.777,6.6239,11.0064,8.4315,0.5973,0.7165,500267.1879
147,2021-08-30,57.2714,45.4116,7.0319,11.6843,8.9508,0.5627,0.6749,531077.8088
148,2021-08-27,58.1166,46.0818,7.1357,11.8567,9.0829,0.5545,0.6651,538915.5984
149,2021-08-26,57.0382,45.2267,7.0032,11.6367,8.9144,0.565,0.6777,528915.66
150,2021-08-25,59.4573,47.1448,7.3003,12.1302,9.2924,0.542,0.6501,551347.9542
151,2021-08-24,60.8855,48.2772,7.4756,12.4216,9.5156,0.5293,0.6348,564591.1158
152,2021-08-23,61.1769,48.5083,7.5114,12.4811,9.5612,0.5268,0.6318,567293.8019
153,2021-08-20,61.0603,48.4159,7.4971,12.4573,9.543,0.5278,0.633,566212.7275
154,2021-08-19,59.9528,47.5377,7.3611,12.2313,9.3699,0.5375,0.6447,555942.5205
155,2021-08-18,58.2624,46.1973,7.1535,11.8864,9.1057,0.5531,0.6634,540266.9414
156,2021-08-17,58.8453,46.6595,7.2251,12.0054,9.1968,0.5476,0.6568,545672.3135
157,2021-08-16,62.0222,49.1785,7.6152,12.6535,9.6933,0.5196,0.6232,575131.5914
158,2021-08-13,61.7307,48.9474,7.5794,12.594,9.6477,0.522,0.6261,572428.9054
159,2021-08-12,61.9347,49.1092,7.6044,12.6357,9.6796,0.5203,0.6241,574320.7856
160,2021-08-11,61.8181,49.0168,7.5901,12.6119,9.6614,0.5213,0.6253,573239.7112
161,2021-08-10,64.4121,51.0736,7.9086,13.1411,10.0668,0.5003,0.6001,597293.6171
162,2021-08-09,64.383,51.0505,7.905,13.1351,10.0622,0.5005,0.6004,597023.3484
163,2021-08-06,66.19,52.4833,8.1269,13.5038,10.3447,0.4869,0.584,613780.002
164,2021-08-05,70.4453,55.9679,9.0147,14.3719,12.173,0.4575,0.5487,653239.2183
165,2021-08-04,69.9207,55.5511,8.9475,14.2649,12.0824,0.4609,0.5528,648374.3834
166,2021-08-03,60.594,48.1412,7.754,12.3621,10.4707,0.5318,0.6379,561888.4298
167,2021-08-02,66.4232,52.7724,8.5,13.5514,11.478,0.4852,0.5819,615942.1508
168,2021-07-30,69.9498,55.5743,8.9513,14.2709,12.0874,0.4607,0.5526,648644.652
169,2021-07-29,63.4794,50.4336,8.1233,12.9508,10.9693,0.5076,0.6089,588645.0217
170,2021-07-28,59.0493,46.9139,7.5564,12.047,10.2038,0.5457,0.6546,547564.1937
171,2021-07-27,62.6051,49.739,8.0114,12.7724,10.8182,0.5147,0.6174,580536.9635
172,2021-07-26,66.6272,52.9345,8.5261,13.593,11.5132,0.4837,0.5801,617834.031
