,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,128.7575,116.6663,1.4885,0.9259,0.8805,0.2481,0.2481,246015.4437
1,2022-04-12,135.1475,122.4562,1.5623,0.9719,0.9242,0.2364,0.2364,258224.6468
2,2022-04-11,132.911,120.4298,1.5365,0.9558,0.9089,0.2404,0.2404,253951.4257
3,2022-04-08,137.384,124.4827,1.5882,0.9879,0.9395,0.2326,0.2326,262497.8679
4,2022-04-07,133.2305,120.7193,1.5402,0.9581,0.9111,0.2398,0.2398,254561.8859
5,2022-04-06,138.662,125.6407,1.603,0.9971,0.9482,0.2304,0.2304,264939.7086
6,2022-04-01,137.0645,124.1932,1.5845,0.9856,0.9373,0.2331,0.2331,261887.4078
7,2022-03-31,136.106,123.3247,1.5734,0.9788,0.9308,0.2347,0.2347,260056.0273
8,2022-03-30,137.0645,124.1932,1.5845,0.9856,0.9373,0.2331,0.2331,261887.4078
9,2022-03-29,134.5085,121.8772,1.5549,0.9673,0.9198,0.2375,0.2375,257003.7265
10,2022-03-28,138.662,125.6407,1.603,0.9971,0.9482,0.2304,0.2304,264939.7086
11,2022-03-25,136.4255,123.6142,1.5771,0.9811,0.933,0.2342,0.2342,260666.4875
12,2022-03-24,137.384,124.4827,1.5882,0.9879,0.9395,0.2326,0.2326,262497.8679
13,2022-03-23,146.0104,132.299,1.6879,1.05,0.9985,0.2188,0.2188,278980.2922
14,2022-03-22,143.7739,130.2726,1.662,1.0339,0.9832,0.2222,0.2222,274707.0711
15,2022-03-21,156.5538,141.8524,1.8098,1.1258,1.0706,0.2041,0.2041,299125.4774
16,2022-03-18,145.0519,131.4306,1.6768,1.0431,0.9919,0.2203,0.2203,277148.9117
17,2022-03-17,138.662,125.6407,1.603,0.9971,0.9482,0.2304,0.2304,264939.7086
18,2022-03-16,152.0809,137.7994,1.7581,1.0936,1.04,0.2101,0.2101,290579.0352
19,2022-03-15,138.3425,125.3512,1.5993,0.9948,0.9461,0.2309,0.2309,264329.2484
20,2022-03-14,125.8821,114.0609,1.4552,0.9052,0.8609,0.2538,0.2538,240521.3023
21,2022-03-11,124.9236,113.1924,1.4441,0.8983,0.8543,0.2558,0.2558,238689.9218
22,2022-03-10,125.8821,114.0609,1.4552,0.9052,0.8609,0.2538,0.2538,240521.3023
23,2022-03-09,124.2846,112.6134,1.4367,0.8937,0.8499,0.2571,0.2571,237469.0015
24,2022-03-08,120.1311,108.85,1.3887,0.8639,0.8215,0.266,0.266,229533.0194
25,2022-03-07,122.6871,111.1659,1.4183,0.8823,0.839,0.2604,0.2604,234416.7007
26,2022-03-04,123.9651,112.3239,1.4331,0.8915,0.8477,0.2577,0.2577,236858.5413
27,2022-03-03,126.521,114.6399,1.4626,0.9098,0.8652,0.2525,0.2525,241742.2226
28,2022-03-02,125.8821,114.0609,1.4552,0.9052,0.8609,0.2538,0.2538,240521.3023
29,2022-03-01,124.9236,113.1924,1.4441,0.8983,0.8543,0.2558,0.2558,238689.9218
30,2022-02-28,124.2846,112.6134,1.4367,0.8937,0.8499,0.2571,0.2571,237469.0015
31,2022-02-25,125.2431,113.4819,1.4478,0.9006,0.8565,0.2551,0.2551,239300.3819
32,2022-02-24,126.2015,114.3504,1.4589,0.9075,0.863,0.2532,0.2532,241131.7624
33,2022-02-23,128.438,116.3768,1.4848,0.9236,0.8783,0.2488,0.2488,245404.9835
34,2022-02-22,129.3965,117.2453,1.4958,0.9305,0.8849,0.2469,0.2469,247236.364
35,2022-02-21,130.994,118.6928,1.5143,0.942,0.8958,0.2439,0.2439,250288.6648
36,2022-02-18,131.3135,118.9823,1.518,0.9443,0.898,0.2433,0.2433,250899.1249
37,2022-02-17,130.6745,118.4033,1.5106,0.9397,0.8936,0.2445,0.2445,249678.2046
38,2022-02-16,129.716,117.5348,1.4995,0.9328,0.8871,0.2463,0.2463,247846.8241
39,2022-02-15,122.0481,110.5869,1.4109,0.8777,0.8346,0.2618,0.2618,233195.7804
40,2022-02-14,122.3676,110.8764,1.4146,0.88,0.8368,0.2611,0.2611,233806.2405
41,2022-02-11,121.7286,110.2975,1.4072,0.8754,0.8324,0.2625,0.2625,232585.3202
42,2022-02-10,124.9236,113.1924,1.4441,0.8983,0.8543,0.2558,0.2558,238689.9218
43,2022-02-09,125.2431,113.4819,1.4478,0.9006,0.8565,0.2551,0.2551,239300.3819
44,2022-02-08,125.8821,114.0609,1.4552,0.9052,0.8609,0.2538,0.2538,240521.3023
45,2022-02-07,121.4091,110.008,1.4035,0.8731,0.8303,0.2632,0.2632,231974.86
46,2022-01-28,122.6871,111.1659,1.4183,0.8823,0.839,0.2604,0.2604,234416.7007
47,2022-01-27,121.0896,109.7185,1.3998,0.8708,0.8281,0.2639,0.2639,231364.3999
48,2022-01-26,124.6041,112.9029,1.4404,0.896,0.8521,0.2564,0.2564,238079.4616
49,2022-01-25,123.9651,112.3239,1.4331,0.8915,0.8477,0.2577,0.2577,236858.5413
50,2022-01-24,126.8405,114.9294,1.4663,0.9121,0.8674,0.2519,0.2519,242352.6827
51,2022-01-21,130.6745,118.4033,1.5106,0.9397,0.8936,0.2445,0.2445,249678.2046
52,2022-01-20,130.994,118.6928,1.5143,0.942,0.8958,0.2439,0.2439,250288.6648
53,2022-01-19,134.189,121.5877,1.5512,0.965,0.9177,0.2381,0.2381,256393.2664
54,2022-01-18,132.5915,120.1403,1.5328,0.9535,0.9067,0.241,0.241,253340.9656
55,2022-01-17,134.828,122.1667,1.5586,0.9696,0.922,0.237,0.237,257614.1867
56,2022-01-14,134.189,121.5877,1.5512,0.965,0.9177,0.2381,0.2381,256393.2664
57,2022-01-13,137.0645,124.1932,1.5845,0.9856,0.9373,0.2331,0.2331,261887.4078
58,2022-01-12,136.4255,123.6142,1.5771,0.9811,0.933,0.2342,0.2342,260666.4875
59,2022-01-11,135.7865,123.0352,1.5697,0.9765,0.9286,0.2353,0.2353,259445.5672
60,2022-01-10,136.106,123.3247,1.5734,0.9788,0.9308,0.2347,0.2347,260056.0273
