,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,71.1182,85.1249,5.2059,4.9366,4.1222,,,537120.0
1,2022-04-12,74.6561,89.3596,5.4649,5.1822,4.3272,,,563840.0
2,2022-04-11,77.3254,92.5546,5.6603,5.3675,4.4819,,,584000.0
3,2022-04-08,82.8759,99.1982,6.0666,5.7527,4.8037,,,625920.0
4,2022-04-07,84.2741,100.8718,6.169,5.8498,4.8847,,,636480.0
5,2022-04-06,85.9901,102.9258,6.2946,5.9689,4.9842,,,649440.0
6,2022-04-01,89.4009,107.0083,6.5443,6.2057,5.1819,,,675200.0
7,2022-03-31,94.0616,112.5869,6.8854,6.5292,5.452,,,710400.0
8,2022-03-30,100.8408,120.7013,7.3817,6.9997,5.8449,,,761600.0
9,2022-03-29,93.4049,111.8009,6.8374,6.4836,5.4139,,,705440.0
10,2022-03-28,97.4512,116.6441,7.1336,6.7645,5.6485,,,736000.0
11,2022-03-25,99.9934,119.687,7.3197,6.9409,5.7958,,,755200.0
12,2022-03-24,99.8451,119.5095,7.3088,6.9306,5.7872,,,754080.0
13,2022-03-23,102.811,123.0596,7.5259,7.1365,5.9591,,,776480.0
14,2022-03-22,103.3406,123.6935,7.5647,7.1733,5.9898,,,780480.0
15,2022-03-21,104.9507,125.6207,7.6825,7.285,6.0832,,,792640.0
16,2022-03-18,100.629,120.4477,7.3662,6.985,5.8327,,,760000.0
17,2022-03-17,105.7981,126.635,7.7446,7.3439,6.1323,,,799040.0
18,2022-03-16,100.629,120.4477,7.3662,6.985,5.8327,,,760000.0
19,2022-03-15,85.2486,102.0383,6.2403,5.9174,4.9412,,,643840.0
20,2022-03-14,86.8375,103.9401,6.3566,6.0277,5.0333,,,655840.0
21,2022-03-11,91.9855,110.1019,6.7335,6.3851,5.3317,,,694720.0
22,2022-03-10,91.1169,109.0623,6.6699,6.3248,5.2813,,,688160.0
23,2022-03-09,84.3165,100.9225,6.1721,5.8527,4.8872,,,636800.0
24,2022-03-08,79.6558,95.3439,5.8309,5.5292,4.617,,,601600.0
25,2022-03-07,83.2572,99.6547,6.0945,5.7792,4.8258,,,628800.0
26,2022-03-04,89.189,106.7547,6.5288,6.191,5.1696,,,673600.0
27,2022-03-03,90.6296,108.479,6.6342,6.2909,5.2531,,,684480.0
28,2022-03-02,97.9385,117.2274,7.1692,6.7983,5.6767,,,739680.0
29,2022-03-01,98.7011,118.1402,7.2251,6.8512,5.7209,,,745440.0
30,2022-02-28,97.4088,116.5934,7.1305,6.7615,5.646,,,735680.0
31,2022-02-25,94.4853,89.6749,7.0303,6.5586,5.6685,,,713600.0
32,2022-02-24,92.5151,87.805,6.8837,6.4218,5.5503,,,698720.0
33,2022-02-23,98.4681,93.4549,7.3266,6.835,5.9074,,,743680.0
34,2022-02-22,90.672,86.0557,6.7465,6.2939,5.4397,,,684800.0
35,2022-02-21,92.7693,88.0463,6.9026,6.4395,5.5655,,,700640.0
36,2022-02-18,94.2734,89.4738,7.0145,6.5439,5.6558,,,712000.0
37,2022-02-17,99.146,94.0983,7.3771,6.8821,5.9481,,,748800.0
38,2022-02-16,96.7733,91.8464,7.2005,6.7174,5.8057,,,730880.0
39,2022-02-15,99.718,94.6412,7.4196,6.9218,5.9824,,,753120.0
40,2022-02-14,92.5363,87.8251,6.8853,6.4233,5.5515,,,698880.0
41,2022-02-11,99.2519,94.1989,7.3849,6.8895,5.9544,,,749600.0
42,2022-02-10,106.7726,101.3367,7.9445,7.4115,6.4056,,,806400.0
43,2022-02-09,107.7683,102.2817,8.0186,7.4806,6.4654,,,813920.0
44,2022-02-08,103.7643,98.4815,7.7207,7.2027,6.2251,,,783680.0
45,2022-02-07,109.569,103.9907,8.1526,7.6056,6.5734,,,827520.0
46,2022-01-28,108.5945,103.0658,8.0801,7.538,6.5149,,,820160.0
47,2022-01-27,112.4926,106.7654,8.3701,7.8085,6.7488,,,849600.0
48,2022-01-26,120.9666,114.808,9.0006,8.3968,7.2572,,,913600.0
49,2022-01-25,116.4966,110.5655,8.668,8.0865,6.989,,,879840.0
50,2022-01-24,119.4836,113.4005,8.8903,8.2938,7.1682,,,902400.0
51,2022-01-21,115.4373,109.5602,8.5892,8.0129,6.9254,,,871840.0
52,2022-01-20,112.0689,106.3633,8.3386,7.7791,6.7234,,,846400.0
53,2022-01-19,112.6621,106.9263,8.3827,7.8203,6.759,,,850880.0
54,2022-01-18,129.6525,123.0516,9.6469,8.9997,7.7783,,,979200.0
55,2022-01-17,126.051,119.6335,9.379,8.7497,7.5622,,,952000.0
56,2022-01-14,129.3982,122.8104,9.628,8.982,7.763,,,977280.0
57,2022-01-13,107.8319,102.342,8.0233,7.485,6.4692,,,814400.0
58,2022-01-12,106.5396,101.1155,7.9272,7.3953,6.3916,,,804640.0
59,2022-01-11,101.6247,96.4508,7.5615,7.0542,6.0968,,,767520.0
60,2022-01-10,104.8236,99.4869,7.7995,7.2762,6.2887,,,791680.0
61,2022-01-07,101.0527,95.9079,7.5189,7.0145,6.0625,,,763200.0
62,2022-01-06,114.3992,108.575,8.512,7.9409,6.8632,,,864000.0
63,2022-01-05,111.0732,105.4183,8.2645,7.71,6.6636,,,838880.0
64,2022-01-04,107.62,102.1409,8.0076,7.4703,6.4565,,,812800.0
65,2021-12-31,118.3608,112.3349,8.8068,8.2159,7.1008,,,893920.0
66,2021-12-30,120.9878,114.8281,9.0022,8.3982,7.2584,,,913760.0
67,2021-12-29,111.1367,105.4786,8.2692,7.7144,6.6674,,,839360.0
68,2021-12-28,108.7216,103.1864,8.0895,7.5468,6.5226,,,821120.0
69,2021-12-27,111.4333,105.7601,8.2913,7.735,6.6852,,,841600.0
70,2021-12-24,129.2288,122.6495,9.6154,8.9703,7.7528,,,976000.0
71,2021-12-23,118.6998,112.6566,8.832,8.2394,7.1212,,,896480.0
72,2021-12-22,122.8733,116.6176,9.1425,8.5291,7.3716,,,928000.0
73,2021-12-21,119.759,113.6619,8.9108,8.3129,7.1847,,,904480.0
74,2021-12-20,99.8027,94.7216,7.4259,6.9277,5.9875,,,753760.0
75,2021-12-17,95.5445,90.6802,7.1091,6.6321,5.732,,,721600.0
76,2021-12-16,100.2264,95.1238,7.4575,6.9571,6.0129,,,756960.0
77,2021-12-15,89.3585,84.8091,6.6488,6.2027,5.3609,,,674880.0
78,2021-12-14,88.9772,84.4472,6.6204,6.1762,5.338,,,672000.0
79,2021-12-13,95.9047,91.022,7.1359,6.6571,5.7536,,,724320.0
80,2021-12-10,92.3668,87.6642,6.8726,6.4115,5.5414,,,697600.0
81,2021-12-09,89.8881,85.3118,6.6882,6.2395,5.3927,,,678880.0
82,2021-12-08,91.477,86.8198,6.8064,6.3498,5.488,,,690880.0
83,2021-12-07,89.2314,84.6885,6.6394,6.1939,5.3533,,,673920.0
84,2021-12-06,95.3539,90.4993,7.0949,6.6189,5.7206,,,720160.0
85,2021-12-03,98.7011,93.6761,7.344,6.8512,5.9214,,,745440.0
86,2021-12-02,95.6505,90.7808,7.117,6.6395,5.7384,,,722400.0
87,2021-12-01,95.9682,91.0823,7.1406,6.6615,5.7574,,,724800.0
88,2021-11-30,101.667,96.491,7.5646,7.0571,6.0993,,,767840.0
89,2021-11-29,96.3919,91.4845,7.1721,6.6909,5.7829,,,728000.0
90,2021-11-26,93.9557,89.1722,6.9909,6.5218,5.6367,,,709600.0
91,2021-11-25,98.8282,93.7967,7.3534,6.86,5.929,,,746400.0
92,2021-11-24,110.1622,104.5537,8.1967,7.6468,6.609,,,832000.0
93,2021-11-23,101.3281,96.1693,7.5394,7.0336,6.079,,,765280.0
94,2021-11-22,84.4436,80.1444,6.2831,5.8616,5.066,,,637760.0
95,2021-11-19,80.8209,76.7062,6.0136,5.6101,4.8487,,,610400.0
96,2021-11-18,79.8676,75.8014,5.9426,5.5439,4.7915,,,603200.0
97,2021-11-17,84.719,80.4058,6.3036,5.8807,5.0826,,,639840.0
98,2021-11-16,82.7064,78.4957,6.1539,5.741,4.9618,,,624640.0
99,2021-11-15,87.8967,83.4218,6.54,6.1012,5.2732,,,663840.0
100,2021-11-12,83.7021,79.4407,6.2279,5.8101,5.0216,,,632160.0
101,2021-11-11,79.4439,75.3993,5.9111,5.5145,4.7661,,,600000.0
102,2021-11-10,71.4995,67.8594,5.32,4.9631,4.2895,,,540000.0
103,2021-11-09,69.9954,66.4318,5.2081,4.8586,4.1992,,,528640.0
104,2021-11-08,69.5293,65.9895,5.1734,4.8263,4.1713,,,525120.0
105,2021-11-05,57.9411,54.9912,4.3112,4.0219,3.4761,,,437600.0
106,2021-11-04,48.2807,45.8227,3.5924,3.3513,2.8965,,,364640.0
107,2021-11-03,40.2304,38.1822,2.9934,2.7925,2.4135,,,303840.0
108,2021-11-02,38.2178,36.2721,2.8436,2.6528,2.2928,,,288640.0
109,2021-11-01,35.8239,34.0001,2.6655,2.4867,2.1492,,,270560.0
110,2021-10-29,33.1758,31.4867,2.4685,2.3029,1.9903,,,250560.0
111,2021-10-28,34.9341,27.2248,2.6332,2.4249,2.0904,,,263840.0
112,2021-10-27,36.2052,28.2154,2.729,2.5131,2.1665,,,273440.0
113,2021-10-26,35.6332,27.7696,2.6859,2.4734,2.1322,,,269120.0
114,2021-10-25,34.9765,27.2578,2.6364,2.4279,2.0929,,,264160.0
115,2021-10-22,34.7647,27.0927,2.6204,2.4131,2.0803,,,262560.0
116,2021-10-21,34.8918,27.1918,2.63,2.422,2.0879,,,263520.0
117,2021-10-20,36.0569,28.0998,2.7178,2.5029,2.1576,,,272320.0
118,2021-10-19,35.0401,27.3073,2.6411,2.4323,2.0967,,,264640.0
119,2021-10-18,35.9722,28.0338,2.7114,2.497,2.1525,,,271680.0
120,2021-10-15,35.718,27.8356,2.6922,2.4793,2.1373,,,269760.0
