,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,77.5818,13.3664,2.287,1.3537,0.967,2.474,2.474,752608.3136
1,2022-04-12,81.5149,14.044,2.4029,1.4223,1.016,2.3547,2.3547,790762.413
2,2022-04-11,76.2708,13.1405,2.2483,1.3308,0.9506,2.5166,2.5166,739890.2804
3,2022-04-08,82.5174,14.2167,2.4325,1.4398,1.0285,2.3261,2.3261,800487.9677
4,2022-04-07,81.6691,14.0706,2.4075,1.425,1.0179,2.3502,2.3502,792258.6522
5,2022-04-06,83.8285,14.4426,2.4711,1.4627,1.0448,2.2897,2.2897,813206.0009
6,2022-04-01,87.0675,15.0006,2.5666,1.5192,1.0852,2.2045,2.2045,844627.0239
7,2022-03-31,85.9878,14.8146,2.5348,1.5003,1.0717,2.2322,2.2322,834153.3495
8,2022-03-30,89.998,15.5055,2.653,1.5703,1.1217,2.1327,2.1327,873055.5685
9,2022-03-29,89.2268,15.3727,2.6302,1.5569,1.1121,2.1512,2.1512,865574.3726
10,2022-03-28,88.9183,15.3195,2.6211,1.5515,1.1083,2.1586,2.1586,862581.8942
11,2022-03-25,83.7513,14.4293,2.4688,1.4613,1.0439,2.2918,2.2918,812457.8813
12,2022-03-24,84.1369,14.4957,2.4802,1.468,1.0487,2.2813,2.2813,816198.4792
13,2022-03-23,84.4454,14.5489,2.4893,1.4734,1.0525,2.273,2.273,819190.9576
14,2022-03-22,86.759,14.9475,2.5575,1.5138,1.0814,2.2123,2.2123,841634.5455
15,2022-03-21,84.0598,14.4825,2.4779,1.4667,1.0477,2.2834,2.2834,815450.3596
16,2022-03-18,84.9081,14.6286,2.5029,1.4815,1.0583,2.2606,2.2606,823679.6752
17,2022-03-17,79.3555,13.672,2.3393,1.3846,0.9891,2.4187,2.4187,769815.0643
18,2022-03-16,78.5072,13.5258,2.3142,1.3698,0.9785,2.4449,2.4449,761585.7487
19,2022-03-15,74.5742,12.8482,2.1983,1.3012,0.9295,2.5738,2.5738,723431.6493
20,2022-03-14,77.1191,13.2867,2.2733,1.3456,0.9612,2.4889,2.4889,748119.596
21,2022-03-11,79.8183,13.7517,2.3529,1.3927,0.9948,2.4047,2.4047,774303.7819
22,2022-03-10,79.9725,13.7783,2.3574,1.3954,0.9968,2.4001,2.4001,775800.0211
23,2022-03-09,78.8157,13.579,2.3233,1.3752,0.9823,2.4353,2.4353,764578.2271
24,2022-03-08,80.2039,13.8181,2.3643,1.3994,0.9997,2.3932,2.3932,778044.3798
25,2022-03-07,82.8259,14.2699,2.4416,1.4452,1.0323,2.3174,2.3174,803480.4461
26,2022-03-04,84.5225,14.5622,2.4916,1.4748,1.0535,2.2709,2.2709,819939.0772
27,2022-03-03,84.9852,14.6419,2.5052,1.4828,1.0592,2.2585,2.2585,824427.7948
28,2022-03-02,87.1446,15.0139,2.5689,1.5205,1.0862,2.2026,2.2026,845375.1435
29,2022-03-01,88.8412,15.3062,2.6189,1.5501,1.1073,2.1605,2.1605,861833.7746
30,2022-02-28,86.5276,14.9076,2.5507,1.5098,1.0785,2.2183,2.2183,839390.1867
31,2022-02-25,88.1471,15.1867,2.5984,1.538,1.0987,2.1775,2.1775,855100.6982
32,2022-02-24,87.0675,15.0006,2.5666,1.5192,1.0852,2.2045,2.2045,844627.0239
33,2022-02-23,90.2293,15.5454,2.6598,1.5743,1.1246,2.1273,2.1273,875299.9273
34,2022-02-22,82.0547,14.137,2.4188,1.4317,1.0227,2.3392,2.3392,795999.2501
35,2022-02-21,81.2835,14.0041,2.3961,1.4183,1.0131,2.3614,2.3614,788518.0542
36,2022-02-18,82.4403,14.2034,2.4302,1.4384,1.0275,2.3282,2.3282,799739.8481
37,2022-02-17,82.4403,14.2034,2.4302,1.4384,1.0275,2.3282,2.3282,799739.8481
38,2022-02-16,82.5946,14.23,2.4347,1.4411,1.0294,2.3239,2.3239,801236.0873
39,2022-02-15,75.114,12.9412,2.2142,1.3106,0.9362,2.5553,2.5553,728668.4865
40,2022-02-14,74.5742,12.8482,2.1983,1.3012,0.9295,2.5738,2.5738,723431.6493
41,2022-02-11,74.2657,12.7951,2.1892,1.2958,0.9256,2.5845,2.5845,720439.1709
42,2022-02-10,75.1911,12.9545,2.2165,1.312,0.9372,2.5527,2.5527,729416.6061
43,2022-02-09,76.5021,13.1804,2.2551,1.3348,0.9535,2.509,2.509,742134.6392
44,2022-02-08,74.6513,12.8615,2.2006,1.3025,0.9304,2.5712,2.5712,724179.7689
45,2022-02-07,75.0369,12.9279,2.2119,1.3093,0.9352,2.558,2.558,727920.3669
46,2022-01-28,77.042,13.2734,2.2711,1.3442,0.9602,2.4914,2.4914,747371.4764
47,2022-01-27,76.1937,13.1272,2.246,1.3294,0.9497,2.5191,2.5191,739142.1608
48,2022-01-26,77.4276,13.3398,2.2824,1.351,0.965,2.479,2.479,751112.0744
49,2022-01-25,74.0343,12.7552,2.1824,1.2918,0.9228,2.5926,2.5926,718194.8122
50,2022-01-24,79.1242,13.6321,2.3324,1.3806,0.9862,2.4258,2.4258,767570.7055
51,2022-01-21,78.2759,13.486,2.3074,1.3658,0.9756,2.4521,2.4521,759341.3899
52,2022-01-20,78.8928,13.5923,2.3256,1.3765,0.9833,2.4329,2.4329,765326.3467
53,2022-01-19,82.8259,14.2699,2.4416,1.4452,1.0323,2.3174,2.3174,803480.4461
54,2022-01-18,85.9107,14.8013,2.5325,1.499,1.0708,2.2342,2.2342,833405.2299
