,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,,,3.6713,3.0565,2.7988,0.0,,532501.4501
1,2022-04-12,,,3.7045,3.0841,2.8242,0.0,,537320.4678
2,2022-04-11,,,3.7931,3.1579,2.8917,0.0,,550171.1815
3,2022-04-08,,,3.699,3.0795,2.8199,0.0,,536517.2981
4,2022-04-07,,,3.5273,2.9366,2.6891,0.0,,511619.0403
5,2022-04-06,,,3.6159,3.0104,2.7566,0.0,,524469.754
6,2022-04-01,,,3.5605,2.9643,2.7144,0.0,,516438.0579
7,2022-03-31,,,3.4221,2.849,2.6089,0.0,,496358.8177
8,2022-03-30,,,3.5162,2.9274,2.6806,0.0,,510012.7011
9,2022-03-29,,,3.4664,2.8859,2.6426,0.0,,502784.1746
10,2022-03-28,,,3.4387,2.8629,2.6215,0.0,,498768.3266
11,2022-03-25,,,3.3889,2.8214,2.5835,0.0,,491539.8001
12,2022-03-24,,,3.411,2.8398,2.6004,0.0,,494752.4785
13,2022-03-23,,,3.4775,2.8951,2.6511,0.0,,504390.5138
14,2022-03-22,,,3.5882,2.9873,2.7355,0.0,,520453.906
15,2022-03-21,,,3.6104,3.0058,2.7524,0.0,,523666.5844
16,2022-03-18,,,3.483,2.8997,2.6553,0.0,,505193.6834
17,2022-03-17,,,3.4387,2.8629,2.6215,0.0,,498768.3266
18,2022-03-16,,,3.4332,2.8582,2.6173,0.0,,497965.157
19,2022-03-15,,,3.328,2.7707,2.5371,0.0,,482704.9344
20,2022-03-14,,,3.4165,2.8444,2.6047,0.0,,495555.6481
21,2022-03-11,,,3.627,3.0196,2.7651,0.0,,526076.0932
22,2022-03-10,,,3.6879,3.0703,2.8115,0.0,,534910.9589
23,2022-03-09,,,3.6713,3.0565,2.7988,0.0,,532501.4501
24,2022-03-08,,,3.4941,2.909,2.6638,0.0,,506800.0226
25,2022-03-07,,,3.4055,2.8352,2.5962,0.0,,493949.3089
26,2022-03-04,,,3.411,2.8398,2.6004,0.0,,494752.4785
27,2022-03-03,,,3.4055,2.8352,2.5962,0.0,,493949.3089
28,2022-03-02,,,3.4498,2.8721,2.63,0.0,,500374.6658
29,2022-03-01,,,3.4719,2.8905,2.6469,0.0,,503587.3442
30,2022-02-28,,,3.4165,2.8444,2.6047,0.0,,495555.6481
31,2022-02-25,,,3.411,2.8398,2.6004,0.0,,494752.4785
32,2022-02-24,,,3.3999,2.8306,2.592,0.0,,493146.1393
33,2022-02-23,,,3.5273,2.9366,2.6891,0.0,,511619.0403
34,2022-02-22,,,3.5162,2.9274,2.6806,0.0,,510012.7011
35,2022-02-21,,,3.5439,2.9504,2.7017,0.0,,514028.5491
36,2022-02-18,,,3.4442,2.8675,2.6258,0.0,,499571.4962
37,2022-02-17,,,3.3722,2.8075,2.5709,0.0,,489130.2913
38,2022-02-16,,,3.4332,2.8582,2.6173,0.0,,497965.157
39,2022-02-15,,,3.4221,2.849,2.6089,0.0,,496358.8177
40,2022-02-14,,,3.4276,2.8536,2.6131,0.0,,497161.9874
41,2022-02-11,,,3.3003,2.7476,2.516,0.0,,478689.0864
42,2022-02-10,,,3.3999,2.8306,2.592,0.0,,493146.1393
