,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,21.0263,18.3378,2.4788,2.5376,2.0901,1.3605,1.3605,926780.8996
1,2022-04-12,21.875,19.0779,2.5788,2.64,2.1745,1.3078,1.3078,964188.3826
2,2022-04-11,21.2171,18.5041,2.5012,2.5606,2.1091,1.3483,1.3483,935187.0756
3,2022-04-08,22.0085,19.1944,2.5945,2.6561,2.1878,1.2998,1.2998,970072.7058
4,2022-04-07,21.5699,18.8118,2.5428,2.6032,2.1442,1.3263,1.3263,950738.5011
5,2022-04-06,20.9215,18.2463,2.4664,2.5249,2.0797,1.3674,1.3674,922157.5028
6,2022-04-01,19.9393,17.3897,2.3506,2.4064,1.9821,1.4347,1.4347,878865.6966
7,2022-03-31,20.3207,17.7224,2.3956,2.4524,2.02,1.4078,1.4078,895678.0485
8,2022-03-30,20.3207,17.7224,2.3956,2.4524,2.02,1.4078,1.4078,895678.0485
9,2022-03-29,19.205,16.7493,2.264,2.3178,1.9091,1.4896,1.4896,846501.9192
10,2022-03-28,19.4816,16.9905,2.2966,2.3511,1.9366,1.4684,1.4684,858690.8743
11,2022-03-25,19.8058,17.2733,2.3349,2.3903,1.9688,1.4444,1.4444,872981.3734
12,2022-03-24,19.9297,17.3814,2.3495,2.4052,1.9811,1.4354,1.4354,878445.3878
13,2022-03-23,20.2444,17.6558,2.3866,2.4432,2.0124,1.4131,1.4131,892315.5782
14,2022-03-22,20.2158,17.6309,2.3832,2.4397,2.0096,1.4151,1.4151,891054.6518
15,2022-03-21,20.4637,17.8471,2.4124,2.4697,2.0342,1.3979,1.3979,901982.6805
16,2022-03-18,20.4542,17.8388,2.4113,2.4685,2.0333,1.3986,1.3986,901562.3717
17,2022-03-17,20.4542,17.8388,2.4113,2.4685,2.0333,1.3986,1.3986,901562.3717
18,2022-03-16,20.3398,17.739,2.3978,2.4547,2.0219,1.4065,1.4065,896518.6661
19,2022-03-15,18.7664,16.3668,2.2123,2.2648,1.8655,1.5244,1.5244,827167.7145
20,2022-03-14,20.0728,17.5061,2.3663,2.4225,1.9953,1.4252,1.4252,884750.0198
21,2022-03-11,20.6449,18.0051,2.4338,2.4915,2.0522,1.3857,1.3857,909968.5477
22,2022-03-10,20.5591,17.9303,2.4237,2.4812,2.0437,1.3915,1.3915,906185.7685
23,2022-03-09,19.7581,17.2317,2.3292,2.3845,1.9641,1.4479,1.4479,870879.8295
24,2022-03-08,20.5686,17.9386,2.4248,2.4823,2.0446,1.3908,1.3908,906606.0773
25,2022-03-07,21.5127,18.7619,2.5361,2.5963,2.1385,1.3298,1.3298,948216.6483
26,2022-03-04,21.7797,18.9948,2.5676,2.6285,2.165,1.3135,1.3135,959985.2946
27,2022-03-03,22.3137,19.4605,2.6305,2.6929,2.2181,1.2821,1.2821,983522.5873
28,2022-03-02,22.7714,19.8597,2.6845,2.7482,2.2636,1.2563,1.2563,1003697.4096
29,2022-03-01,23.191,20.2256,2.7339,2.7988,2.3053,1.2336,1.2336,1022190.9967
30,2022-02-28,23.601,20.5832,2.7823,2.8483,2.3461,1.2121,1.2121,1040264.2751
31,2022-02-25,23.7345,20.6997,2.798,2.8644,2.3593,1.2053,1.2053,1046148.5982
32,2022-02-24,23.6964,20.6664,2.7935,2.8598,2.3555,1.2072,1.2072,1044467.363
33,2022-02-23,23.9348,20.8743,2.8216,2.8886,2.3792,1.1952,1.1952,1054975.083
34,2022-02-22,25.203,21.9804,2.9711,3.0416,2.5053,1.1351,1.1351,1110876.1531
35,2022-02-21,25.3174,22.0802,2.9846,3.0554,2.5167,1.1299,1.1299,1115919.8587
36,2022-02-18,25.3174,22.0802,2.9846,3.0554,2.5167,1.1299,1.1299,1115919.8587
37,2022-02-17,24.4688,21.34,2.8846,2.953,2.4323,1.1691,1.1691,1078512.3757
38,2022-02-16,23.8108,20.7662,2.807,2.8736,2.3669,1.2014,1.2014,1049511.0686
39,2022-02-15,22.676,19.7765,2.6732,2.7367,2.2541,1.2616,1.2616,999494.3216
40,2022-02-14,22.9907,20.051,2.7103,2.7746,2.2854,1.2443,1.2443,1013364.512
41,2022-02-11,24.135,21.0489,2.8452,2.9127,2.3991,1.1853,1.1853,1063801.5677
42,2022-02-10,23.7536,20.7163,2.8003,2.8667,2.3612,1.2043,1.2043,1046989.2158
43,2022-02-09,24.0873,21.0074,2.8396,2.907,2.3944,1.1876,1.1876,1061700.0237
44,2022-02-08,25.2698,22.0386,2.979,3.0497,2.5119,1.1321,1.1321,1113818.3147
45,2022-02-07,24.6118,21.4648,2.9014,2.9703,2.4465,1.1623,1.1623,1084817.0076
46,2022-01-28,24.4211,21.2984,2.879,2.9473,2.4276,1.1714,1.1714,1076410.8317
47,2022-01-27,24.2876,21.182,2.8632,2.9311,2.4143,1.1779,1.1779,1070526.5085
48,2022-01-26,24.2494,21.1487,2.8587,2.9265,2.4105,1.1797,1.1797,1068845.2733
49,2022-01-25,23.7059,20.6747,2.7946,2.8609,2.3565,1.2068,1.2068,1044887.6718
50,2022-01-24,25.0886,21.8806,2.9576,3.0278,2.4939,1.1403,1.1403,1105832.4475
51,2022-01-21,24.8693,21.6893,2.9318,3.0013,2.4721,1.1503,1.1503,1096165.3452
52,2022-01-20,26.2901,22.9285,3.0993,3.1728,2.6134,1.0881,1.0881,1158791.3561
53,2022-01-19,26.9957,23.5439,3.1825,3.258,2.6835,1.0597,1.0597,1189894.2071
54,2022-01-18,25.6893,22.4045,3.0285,3.1003,2.5537,1.1136,1.1136,1132311.9018
55,2022-01-17,25.0695,21.864,2.9554,3.0255,2.492,1.1411,1.1411,1104991.8299
56,2022-01-14,24.8788,21.6976,2.9329,3.0025,2.4731,1.1499,1.1499,1096585.654
57,2022-01-13,24.8311,21.656,2.9273,2.9967,2.4683,1.1521,1.1521,1094484.11
58,2022-01-12,26.1375,22.7954,3.0813,3.1544,2.5982,1.0945,1.0945,1152066.4153
59,2022-01-11,25.4509,22.1966,3.0004,3.0715,2.53,1.124,1.124,1121804.1819
60,2022-01-10,25.7561,22.4627,3.0363,3.1084,2.5603,1.1107,1.1107,1135254.0634
61,2022-01-07,26.4141,23.0366,3.1139,3.1878,2.6257,1.083,1.083,1164255.3705
62,2022-01-06,25.2316,22.0053,2.9745,3.0451,2.5082,1.1338,1.1338,1112137.0795
63,2022-01-05,24.8883,21.7059,2.934,3.0036,2.474,1.1494,1.1494,1097005.9628
64,2022-01-04,24.2304,21.1321,2.8565,2.9242,2.4086,1.1806,1.1806,1068004.6557
65,2021-12-31,24.5641,21.4232,2.8958,2.9645,2.4418,0.8606,1.1646,1082715.4636
66,2021-12-30,24.2399,21.1404,2.8576,2.9254,2.4096,0.8722,1.1802,1068424.9645
67,2021-12-29,24.135,21.0489,2.8452,2.9127,2.3991,0.8759,1.1853,1063801.5677
