,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,10.5585,14.4503,1.6083,0.9288,0.9068,2.2849,2.2849,407582.9549
1,2022-04-12,10.3558,14.1729,1.5774,0.911,0.8894,2.3296,2.3296,399759.1505
2,2022-04-11,10.404,14.239,1.5848,0.9153,0.8936,2.3188,2.3188,401621.961
3,2022-04-08,10.5392,14.4239,1.6054,0.9271,0.9052,2.2891,2.2891,406837.8307
4,2022-04-07,10.4137,14.2522,1.5862,0.9161,0.8944,2.3167,2.3167,401994.5232
5,2022-04-06,10.6453,14.5692,1.6215,0.9365,0.9143,2.2663,2.2663,410936.0139
6,2022-04-01,10.6067,14.5163,1.6264,0.9331,0.911,2.2745,2.2745,409444.1609
7,2022-03-31,10.597,14.5031,1.6249,0.9322,0.9101,2.2766,2.2766,409071.6003
8,2022-03-30,10.7225,14.6748,1.6442,0.9433,0.9209,2.2499,2.2499,413914.8888
9,2022-03-29,10.6453,14.5691,1.6323,0.9365,0.9143,2.2663,2.2663,410934.4036
10,2022-03-28,10.5681,14.4634,1.6205,0.9297,0.9077,2.2828,2.2828,407953.9183
11,2022-03-25,10.6839,14.6219,1.6383,0.9399,0.9176,2.2581,2.2581,412424.6462
12,2022-03-24,10.7032,14.6484,1.6412,0.9416,0.9193,2.254,2.254,413169.7675
13,2022-03-23,10.7418,14.7012,1.6471,0.945,0.9226,2.2459,2.2459,414660.0101
14,2022-03-22,10.7611,14.7276,1.6501,0.9467,0.9242,2.2419,2.2419,415405.1314
15,2022-03-21,10.6356,14.5559,1.6309,0.9356,0.9135,2.2683,2.2683,410561.8429
16,2022-03-18,10.2013,13.9615,1.5643,0.8974,0.8762,2.3649,2.3649,393796.6134
17,2022-03-17,9.9407,13.6049,1.5243,0.8745,0.8538,2.4269,2.4269,383737.4757
18,2022-03-16,9.9407,13.6049,1.5243,0.8745,0.8538,2.4269,2.4269,383737.4757
19,2022-03-15,9.6609,13.2218,1.4814,0.8499,0.8297,2.4972,2.4972,372933.2167
20,2022-03-14,10.1434,13.8823,1.5554,0.8923,0.8712,2.3784,2.3784,391561.2495
21,2022-03-11,10.5102,14.3842,1.6116,0.9246,0.9027,2.2954,2.2954,405718.5544
22,2022-03-10,10.3171,14.12,1.582,0.9076,0.8861,2.3383,2.3383,398267.3413
23,2022-03-09,10.1531,13.8955,1.5569,0.8932,0.872,2.3761,2.3761,391933.8101
24,2022-03-08,10.433,14.2785,1.5998,0.9178,0.896,2.3124,2.3124,402738.0691
25,2022-03-07,10.9541,14.9918,1.6797,0.9637,0.9408,2.2024,2.2024,422856.3446
26,2022-03-04,11.3884,15.5862,1.7463,1.0019,0.9781,2.1184,2.1184,439621.5741
27,2022-03-03,11.3209,15.4937,1.7359,0.9959,0.9723,2.131,2.131,437013.6495
28,2022-03-02,11.4077,15.6126,1.7493,1.0036,0.9798,2.1148,2.1148,440366.6954
29,2022-03-01,11.3691,15.5598,1.7433,1.0002,0.9764,2.122,2.122,438876.4528
30,2022-02-28,11.2919,15.4541,1.7315,0.9934,0.9698,2.1365,2.1365,435895.9675
31,2022-02-25,11.4946,15.7315,1.7626,1.0112,0.9872,2.0988,2.0988,443719.7413
32,2022-02-24,11.7359,16.0617,1.7996,1.0324,1.0079,2.0557,2.0557,453033.7577
33,2022-02-23,12.2763,16.8014,1.8824,1.08,1.0544,1.9652,1.9652,473897.1544
