,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,58.2297,45.1625,1.6436,0.9065,0.8094,0.5027,0.5027,590462.1
1,2022-04-12,60.6984,47.0772,1.7133,0.945,0.8437,0.4822,0.4822,615495.15
2,2022-04-11,59.2289,45.9375,1.6718,0.9221,0.8233,0.4942,0.4942,600594.525
3,2022-04-08,61.7956,47.9282,1.7442,0.962,0.8589,0.4737,0.4737,626620.95
4,2022-04-07,62.9516,48.8248,1.7769,0.98,0.875,0.465,0.465,638342.775
5,2022-04-06,65.2439,50.6027,1.8416,1.0157,0.9069,0.4486,0.4486,661587.75
6,2022-04-01,62.8144,48.7184,1.773,0.9779,0.8731,0.466,0.466,636952.05
7,2022-03-31,63.1475,48.9767,1.7824,0.9831,0.8777,0.4635,0.4635,640329.525
8,2022-03-30,63.1083,48.9463,1.7813,0.9825,0.8772,0.4638,0.4638,639932.175
9,2022-03-29,59.6992,46.3022,1.6851,0.9294,0.8298,0.4903,0.4903,605362.725
10,2022-03-28,61.5605,47.7459,1.7376,0.9584,0.8557,0.4755,0.4755,624236.85
11,2022-03-25,62.4226,48.4145,1.7619,0.9718,0.8676,0.4689,0.4689,632978.55
12,2022-03-24,62.5401,48.5057,1.7653,0.9736,0.8693,0.468,0.468,634170.6
13,2022-03-23,65.1264,50.5115,1.8383,1.0139,0.9052,0.4494,0.4494,660395.7
14,2022-03-22,67.5755,52.411,1.9074,1.052,0.9393,0.4331,0.4331,685230.075
15,2022-03-21,63.363,49.1439,1.7885,0.9864,0.8807,0.4619,0.4619,642514.95
16,2022-03-18,63.1475,48.9767,1.7824,0.9831,0.8777,0.4635,0.4635,640329.525
17,2022-03-17,62.8732,48.764,1.7747,0.9788,0.8739,0.4655,0.4655,637548.075
18,2022-03-16,60.7964,47.1532,1.716,0.9465,0.845,0.4814,0.4814,616488.525
19,2022-03-15,58.3669,45.2689,1.6475,0.9087,0.8113,0.5015,0.5015,591852.825
20,2022-03-14,62.305,48.3233,1.7586,0.97,0.866,0.4698,0.4698,631786.5
21,2022-03-11,64.7541,50.2228,1.8278,1.0081,0.9001,0.452,0.452,656620.875
22,2022-03-10,63.5002,49.2503,1.7924,0.9886,0.8826,0.4609,0.4609,643905.675
23,2022-03-09,63.7353,49.4326,1.799,0.9922,0.8859,0.4592,0.4592,646289.775
24,2022-03-08,66.3803,51.4841,1.8737,1.0334,0.9227,0.4409,0.4409,673110.9
25,2022-03-07,70.6319,54.7816,1.9937,1.0996,0.9818,0.4144,0.4144,716223.375
26,2022-03-04,72.2385,56.0277,2.039,1.1246,1.0041,0.4052,0.4052,732514.725
27,2022-03-03,72.8263,56.4836,2.0556,1.1338,1.0123,0.4019,0.4019,738474.975
28,2022-03-02,72.4932,56.2252,2.0462,1.1286,1.0076,0.4038,0.4038,735097.5
29,2022-03-01,72.5324,56.2556,2.0473,1.1292,1.0082,0.4035,0.4035,735494.85
30,2022-02-28,72.0426,55.8757,2.0335,1.1216,1.0014,0.4063,0.4063,730527.975
31,2022-02-25,72.1406,55.9517,2.0362,1.1231,1.0027,0.4057,0.4057,731521.35
32,2022-02-24,71.4352,55.4046,2.0163,1.1121,0.9929,0.4097,0.4097,724369.05
33,2022-02-23,74.4329,57.7296,2.1009,1.1588,1.0346,0.3932,0.3932,754766.325
34,2022-02-22,73.708,57.1674,2.0805,1.1475,1.0245,0.3971,0.3971,747415.35
35,2022-02-21,75.4126,58.4894,2.1286,1.174,1.0482,0.3881,0.3881,764700.075
36,2022-02-18,74.2958,57.6233,2.0971,1.1566,1.0327,0.394,0.394,753375.6
37,2022-02-17,73.3749,56.9091,2.0711,1.1423,1.0199,0.3989,0.3989,744037.875
38,2022-02-16,74.335,57.6537,2.0982,1.1573,1.0332,0.3938,0.3938,753772.95
39,2022-02-15,73.708,57.1674,2.0805,1.1475,1.0245,0.3971,0.3971,747415.35
40,2022-02-14,73.277,56.8331,2.0683,1.1408,1.0185,0.3994,0.3994,743044.5
41,2022-02-11,73.9823,57.3801,2.0882,1.1518,1.0283,0.3956,0.3956,750196.8
42,2022-02-10,75.726,58.7326,2.1374,1.1789,1.0526,0.3865,0.3865,767878.875
43,2022-02-09,76.1179,59.0365,2.1485,1.185,1.058,0.3845,0.3845,771852.375
44,2022-02-08,76.4118,59.2644,2.1568,1.1896,1.0621,0.3831,0.3831,774832.5
45,2022-02-07,74.5505,57.8208,2.1043,1.1606,1.0362,0.3926,0.3926,755958.375
46,2022-01-28,72.8851,56.5292,2.0573,1.1347,1.0131,0.4016,0.4016,739071.0
47,2022-01-27,71.5136,55.4654,2.0185,1.1133,0.994,0.4093,0.4093,725163.75
48,2022-01-26,74.4525,57.7448,2.1015,1.1591,1.0349,0.3931,0.3931,754965.0
49,2022-01-25,76.0787,59.0061,2.1474,1.1844,1.0575,0.3847,0.3847,771455.025
50,2022-01-24,82.8774,64.2791,2.3393,1.2902,1.152,0.3532,0.3532,840395.25
51,2022-01-21,84.2685,65.358,2.3786,1.3119,1.1713,0.3473,0.3473,854501.175
52,2022-01-20,90.4794,70.1752,2.5539,1.4086,1.2576,0.3235,0.3235,917481.15
53,2022-01-19,88.7552,68.8379,2.5052,1.3818,1.2337,0.3298,0.3298,899997.75
54,2022-01-18,87.9715,68.2301,2.4831,1.3696,1.2228,0.3327,0.3327,892050.75
55,2022-01-17,87.5797,67.9262,2.472,1.3635,1.2173,0.3342,0.3342,888077.25
56,2022-01-14,88.5789,68.7012,2.5002,1.379,1.2312,0.3304,0.3304,898209.675
57,2022-01-13,88.0695,68.3061,2.4859,1.3711,1.2241,0.3323,0.3323,893044.125
58,2022-01-12,89.7349,69.5977,2.5329,1.397,1.2473,0.3262,0.3262,909931.5
59,2022-01-11,90.1659,69.932,2.545,1.4037,1.2533,0.3246,0.3246,914302.35
60,2022-01-10,93.3008,72.3634,2.6335,1.4525,1.2968,0.3137,0.3137,946090.35
61,2022-01-07,87.9715,68.2301,2.4831,1.3696,1.2228,0.3327,0.3327,892050.75
62,2022-01-06,87.9715,68.2301,2.4831,1.3696,1.2228,0.3327,0.3327,892050.75
63,2022-01-05,86.267,66.908,2.435,1.343,1.1991,0.3393,0.3393,874766.025
64,2022-01-04,85.8555,66.5889,2.4234,1.3366,1.1934,0.3409,0.3409,870593.85
65,2021-12-31,84.0334,65.1757,2.3719,1.3082,1.168,1.399,0.3483,852117.075
66,2021-12-30,84.6408,65.6468,2.3891,1.3177,1.1765,1.3889,0.3458,858276.0
67,2021-12-29,85.013,65.9355,2.3996,1.3235,1.1816,1.3828,0.3443,862050.825
68,2021-12-28,84.9934,65.9203,2.399,1.3232,1.1814,1.3832,0.3444,861852.15
69,2021-12-27,84.7191,65.7075,2.3913,1.3189,1.1776,1.3876,0.3455,859070.7
70,2021-12-24,83.3476,64.6438,2.3526,1.2976,1.1585,1.4105,0.3512,845163.45
71,2021-12-23,85.013,65.9355,2.3996,1.3235,1.1816,1.3828,0.3443,862050.825
72,2021-12-22,84.8955,65.8443,2.3963,1.3217,1.18,1.3847,0.3448,860858.775
73,2021-12-21,85.4245,66.2546,2.4112,1.3299,1.1874,1.3762,0.3426,866223.0
74,2021-12-20,83.4064,64.6894,2.3542,1.2985,1.1593,1.4095,0.3509,845759.475
75,2021-12-17,83.3672,64.659,2.3531,1.2979,1.1588,1.4101,0.3511,845362.125
76,2021-12-16,86.0318,66.7257,2.4283,1.3394,1.1958,1.3665,0.3402,872381.925
77,2021-12-15,85.4441,66.2698,2.4117,1.3302,1.1876,1.3759,0.3426,866421.675
78,2021-12-14,87.0703,67.5311,2.4576,1.3555,1.2102,1.3502,0.3362,882911.7
79,2021-12-13,87.7756,68.0781,2.4776,1.3665,1.22,1.3393,0.3335,890064.0
80,2021-12-10,88.5397,68.6708,2.4991,1.3784,1.2307,1.3278,0.3306,897812.325
81,2021-12-09,91.6158,71.0565,2.5859,1.4263,1.2734,1.2832,0.3195,929004.3
