,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,45.7717,45.7717,4.9335,6.5512,6.5512,,,908237.1158
1,2022-04-12,47.7889,47.7889,5.1509,6.8399,6.8399,,,948263.8489
2,2022-04-11,45.1641,45.1641,4.868,6.4642,6.4642,,,896180.8709
3,2022-04-08,48.5139,48.5139,5.2291,6.9437,6.9437,,,962650.9678
4,2022-04-07,48.8177,48.8177,5.2618,6.9872,6.9872,,,968679.0902
5,2022-04-06,50.2822,50.2822,5.473,7.1968,7.1968,,,997738.6125
6,2022-04-01,52.7343,52.7343,5.7399,7.5477,7.5477,,,1046395.103
7,2022-03-31,52.5162,52.5162,5.7162,7.5165,7.5165,,,1042066.519
8,2022-03-30,52.7747,52.7747,5.7443,7.5535,7.5535,,,1047196.6926
9,2022-03-29,50.8841,50.8841,5.5385,7.2829,7.2829,,,1009682.2979
10,2022-03-28,52.4758,52.4758,5.7118,7.5107,7.5107,,,1041264.9294
11,2022-03-25,52.803,52.803,5.7474,7.5576,7.5576,,,1047757.8054
12,2022-03-24,53.9664,53.9664,5.874,7.7241,7.7241,,,1070843.5867
13,2022-03-23,55.7277,55.7277,6.0657,7.9762,7.9762,,,1105792.8946
14,2022-03-22,55.5258,55.5258,6.0437,7.9473,7.9473,,,1101784.9464
15,2022-03-21,55.7479,55.7479,6.0679,7.9791,7.9791,,,1106193.6894
16,2022-03-18,53.8089,53.8089,5.8569,7.7015,7.7015,,,1067717.3872
17,2022-03-17,57.889,57.889,6.301,8.2855,8.2855,,,1148677.9398
18,2022-03-16,57.3638,57.3638,6.2438,8.2103,8.2103,,,1138257.2746
19,2022-03-15,55.9095,55.9095,6.0855,8.0022,8.0022,,,1109400.0479
20,2022-03-14,58.7777,58.7777,6.3977,8.4127,8.4127,,,1166312.9117
21,2022-03-11,63.1325,63.1325,6.8717,9.036,9.036,,,1252724.2738
22,2022-03-10,116.9351,61.3187,6.6743,14.6367,8.7764,,,1216732.8994
23,2022-03-09,118.0214,61.8883,6.7363,14.7727,8.8579,,,1228035.3132
24,2022-03-08,118.2371,62.0014,6.7486,14.7997,8.8741,,,1230279.7641
25,2022-03-07,120.0166,62.9346,6.8502,15.0225,9.0077,,,1248796.4846
26,2022-03-04,126.0949,66.1219,7.1971,15.7833,9.4639,,,1312041.9064
27,2022-03-03,126.7266,66.4532,7.2331,15.8623,9.5113,,,1318614.9414
28,2022-03-02,130.1702,68.2589,7.4297,16.2934,9.7697,,,1354445.9978
29,2022-03-01,128.9221,67.6045,7.3585,16.1372,9.6761,,,1341460.2458
30,2022-02-28,129.8697,68.1014,7.4125,16.2558,9.7472,,,1351319.7983
31,2022-02-25,125.4555,65.7866,7.1606,15.7032,9.4159,,,1305388.7125
32,2022-02-24,123.3215,74.8662,7.2452,15.4361,10.2148,,,1283184.6797
33,2022-02-23,124.7159,75.7127,7.3271,15.6107,10.3303,,,1297693.452
34,2022-02-22,116.5345,70.7459,6.8465,14.5866,9.6527,,,1212564.6333
35,2022-02-21,116.1725,70.5261,6.8252,14.5413,9.6227,,,1208797.162
36,2022-02-18,114.0231,69.2213,6.6989,14.2722,9.4446,,,1186432.8114
37,2022-02-17,116.0338,70.4419,6.817,14.5239,9.6112,,,1207354.3007
38,2022-02-16,114.4622,69.4879,6.7247,14.3272,9.481,,,1191001.8723
