,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,25.9958,20.3754,1.8966,4.1416,3.3006,5.6614,5.6614,422554.5984
1,2022-04-12,26.1443,20.4918,1.9074,4.1653,3.3195,5.6292,5.6292,424969.1961
2,2022-04-11,25.9661,20.3521,1.8944,4.1369,3.2968,5.6679,5.6679,422071.6788
3,2022-04-08,26.9762,21.1438,1.9681,4.2978,3.4251,5.4556,5.4556,438490.9432
4,2022-04-07,27.1544,21.2835,1.9811,4.3262,3.4477,5.4198,5.4198,441388.4605
5,2022-04-06,27.4515,21.5164,2.0028,4.3736,3.4855,5.3612,5.3612,446217.6559
6,2022-04-01,27.303,21.4,1.9919,4.3499,3.4666,5.3903,5.3903,443803.0582
7,2022-03-31,27.2139,21.3301,1.9854,4.3357,3.4553,5.408,5.408,442354.2996
8,2022-03-30,27.4812,21.5397,2.0049,4.3783,3.4892,5.3554,5.3554,446700.5754
9,2022-03-29,26.6791,20.911,1.9464,4.2505,3.3874,5.5164,5.5164,433661.7478
10,2022-03-28,26.9465,21.1205,1.9659,4.2931,3.4213,5.4616,5.4616,438008.0237
11,2022-03-25,26.7088,20.9342,1.9486,4.2552,3.3911,5.5102,5.5102,434144.6674
12,2022-03-24,27.095,21.237,1.9768,4.3168,3.4402,5.4317,5.4317,440422.6214
13,2022-03-23,27.4218,21.4931,2.0006,4.3688,3.4817,5.367,5.367,445734.7363
14,2022-03-22,27.4812,21.5397,2.0049,4.3783,3.4892,5.3554,5.3554,446700.5754
15,2022-03-21,27.6298,21.6561,2.0158,4.402,3.5081,5.3266,5.3266,449115.1731
16,2022-03-18,27.6298,21.6561,2.0158,4.402,3.5081,5.3266,5.3266,449115.1731
17,2022-03-17,27.5407,21.5863,2.0093,4.3878,3.4968,5.3438,5.3438,447666.4145
18,2022-03-16,27.0356,21.1904,1.9724,4.3073,3.4326,5.4436,5.4436,439456.7823
19,2022-03-15,26.2929,20.6082,1.9182,4.189,3.3383,5.5974,5.5974,427383.7938
