,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,,,2.5124,7.4129,8.1052,0.0,,351384.765
1,2022-04-12,,,2.6182,7.725,8.4465,0.0,,366179.913
2,2022-04-11,,,2.5653,7.5689,8.2758,0.0,,358782.339
3,2022-04-08,,,2.6394,7.7874,8.5147,0.0,,369138.9426
4,2022-04-07,,,2.6711,7.8811,8.6171,0.0,,373577.487
5,2022-04-06,,,2.8456,8.3961,9.1802,0.0,,397989.4812
6,2022-04-01,,,2.7081,7.9903,8.7366,0.0,,378755.7888
7,2022-03-31,,,2.7504,8.1152,8.8731,0.0,,384673.848
8,2022-03-30,,,2.7293,8.0527,8.8048,0.0,,381714.8184
9,2022-03-29,,,2.7557,8.1308,8.8901,0.0,,385413.6054
10,2022-03-28,,,2.8086,8.2868,9.0608,0.0,,392811.1794
11,2022-03-25,,,2.8456,8.3961,9.1802,0.0,,397989.4812
12,2022-03-24,,,2.8298,8.3492,9.129,0.0,,395770.209
13,2022-03-23,,,2.8774,8.4897,9.2826,0.0,,402428.0256
14,2022-03-22,,,2.9356,8.6614,9.4703,0.0,,410565.357
15,2022-03-21,,,2.9197,8.6146,9.4191,0.0,,408346.0848
16,2022-03-18,,,2.8668,8.4585,9.2485,0.0,,400948.5108
17,2022-03-17,,,2.9303,8.6458,9.4532,0.0,,409825.5996
18,2022-03-16,,,2.7663,8.162,8.9243,0.0,,386893.1202
19,2022-03-15,,,2.5124,7.4129,8.1052,0.0,,351384.765
20,2022-03-14,,,2.6658,7.8655,8.6,0.0,,372837.7296
21,2022-03-11,,,2.7346,8.0683,8.8219,0.0,,382454.5758
22,2022-03-10,,,2.724,8.0371,8.7877,0.0,,380975.061
23,2022-03-09,,,2.7081,7.9903,8.7366,0.0,,378755.7888
24,2022-03-08,,,2.6975,7.9591,8.7024,0.0,,377276.274
25,2022-03-07,,,2.798,8.2556,9.0266,0.0,,391331.6646
26,2022-03-04,,,2.8245,8.3336,9.112,0.0,,395030.4516
27,2022-03-03,,,2.8562,8.4273,9.2143,0.0,,399468.996
28,2022-03-02,,,2.9091,8.5833,9.385,0.0,,406866.57
29,2022-03-01,,,2.9038,8.5677,9.3679,0.0,,406126.8126
30,2022-02-28,,,2.8668,8.4585,9.2485,0.0,,400948.5108
31,2022-02-25,,,2.8668,8.4585,9.2485,0.0,,400948.5108
32,2022-02-24,,,2.8827,8.5053,9.2997,0.0,,403167.783
33,2022-02-23,,,3.0202,8.9111,9.7433,0.0,,422401.4754
34,2022-02-22,,,3.0043,8.8642,9.6921,0.0,,420182.2032
35,2022-02-21,,,3.2,9.4417,10.3235,0.0,,447553.227
36,2022-02-18,,,3.1789,9.3792,10.2552,0.0,,444594.1974
37,2022-02-17,,,3.2847,9.6914,10.5965,0.0,,459389.3454
38,2022-02-16,,,3.1524,9.3012,10.1699,0.0,,440895.4104
39,2022-02-15,,,3.2,9.4417,10.3235,0.0,,447553.227
40,2022-02-14,,,3.4751,10.2532,11.2108,0.0,,486020.6118
41,2022-02-11,,,3.6337,10.7214,11.7227,0.0,,508213.3338
42,2022-02-10,,,3.4433,10.1596,11.1084,0.0,,481582.0674
43,2022-02-09,,,3.6179,10.6746,11.6715,0.0,,505994.0616
44,2022-02-08,,,3.2899,9.707,10.6135,0.0,,460129.1028
45,2022-02-07,,,2.9885,8.8174,9.6409,0.0,,417962.931
46,2022-01-28,,,2.888,8.5209,9.3167,0.0,,403907.5404
47,2022-01-27,,,2.7875,8.2244,8.9925,0.0,,389852.1498
48,2022-01-26,,,3.0942,9.1296,9.9822,0.0,,432758.079
49,2022-01-25,,,2.8985,8.5521,9.3508,0.0,,405387.0552
50,2022-01-24,,,2.9832,8.8018,9.6239,0.0,,417223.1736
51,2022-01-21,,,2.7134,8.0059,8.7536,0.0,,379495.5462
52,2022-01-20,,,2.6817,7.9123,8.6512,0.0,,375057.0018
53,2022-01-19,,,2.8033,8.2712,9.0437,0.0,,392071.422
54,2022-01-18,,,2.8404,8.3805,9.1631,0.0,,397249.7238
55,2022-01-17,,,2.925,8.6302,9.4362,0.0,,409085.8422
56,2022-01-14,,,2.6605,7.8499,8.583,0.0,,372097.9722
57,2022-01-13,,,2.6499,7.8186,8.5489,0.0,,370618.4574
58,2022-01-12,,,2.6499,7.8186,8.5489,0.0,,370618.4574
59,2022-01-11,,,2.6129,7.7094,8.4294,0.0,,365440.1556
60,2022-01-10,,,2.6341,7.7718,8.4977,0.0,,368399.1852
61,2022-01-07,,,2.6182,7.725,8.4465,0.0,,366179.913
62,2022-01-06,,,2.687,7.9279,8.6683,0.0,,375796.7592
63,2022-01-05,,,2.7028,7.9747,8.7195,0.0,,378016.0314
64,2022-01-04,,,2.7293,8.0527,8.8048,0.0,,381714.8184
65,2021-12-31,,,2.687,7.9279,8.6683,0.0,,375796.7592
66,2021-12-30,,,2.7028,7.9747,8.7195,0.0,,378016.0314
67,2021-12-29,,,2.6341,7.7718,8.4977,0.0,,368399.1852
68,2021-12-28,,,2.6711,7.8811,8.6171,0.0,,373577.487
69,2021-12-27,,,2.687,7.9279,8.6683,0.0,,375796.7592
70,2021-12-24,,,2.6711,7.8811,8.6171,0.0,,373577.487
71,2021-12-23,,,2.7081,7.9903,8.7366,0.0,,378755.7888
72,2021-12-22,,,2.7504,8.1152,8.8731,0.0,,384673.848
73,2021-12-21,,,2.6923,7.9435,8.6854,0.0,,376536.5166
74,2021-12-20,,,2.6288,7.7562,8.4806,0.0,,367659.4278
75,2021-12-17,,,2.597,7.6626,8.3782,0.0,,363220.8834
76,2021-12-16,,,2.5706,7.5846,8.2929,0.0,,359522.0964
77,2021-12-15,,,2.5336,7.4753,8.1735,0.0,,354343.7946
78,2021-12-14,,,2.5124,7.4129,8.1052,0.0,,351384.765
79,2021-12-13,,,2.4437,7.21,7.8834,0.0,,341767.9188
80,2021-12-10,,,2.4331,7.1788,7.8492,0.0,,340288.404
81,2021-12-09,,,2.4542,7.2412,7.9175,0.0,,343247.4336
82,2021-12-08,,,2.4331,7.1788,7.8492,0.0,,340288.404
83,2021-12-07,,,2.4172,7.132,7.7981,0.0,,338069.1318
84,2021-12-06,,,2.4489,7.2256,7.9004,0.0,,342507.6762
85,2021-12-03,,,2.4913,7.3505,8.0369,0.0,,348425.7354
86,2021-12-02,,,2.5177,7.4285,8.1223,0.0,,352124.5224
87,2021-12-01,,,2.5706,7.5846,8.2929,0.0,,359522.0964
88,2021-11-30,,,2.5283,7.4597,8.1564,0.0,,353604.0372
89,2021-11-29,,,2.486,7.3349,8.0199,0.0,,347685.978
90,2021-11-26,,,2.4913,7.3505,8.0369,0.0,,348425.7354
91,2021-11-25,,,2.5336,7.4753,8.1735,0.0,,354343.7946
92,2021-11-24,,,2.5336,7.4753,8.1735,0.0,,354343.7946
93,2021-11-23,,,2.5124,7.4129,8.1052,0.0,,351384.765
94,2021-11-22,,,2.4965,7.3661,8.054,0.0,,349165.4928
95,2021-11-19,,,2.5124,7.4129,8.1052,0.0,,351384.765
96,2021-11-18,,,2.4701,7.288,7.9687,0.0,,345466.7058
97,2021-11-17,,,2.5124,7.4129,8.1052,0.0,,351384.765
98,2021-11-16,,,2.4542,7.2412,7.9175,0.0,,343247.4336
99,2021-11-15,,,2.4701,7.288,7.9687,0.0,,345466.7058
100,2021-11-12,,,2.4278,7.1632,7.8322,0.0,,339548.6466
101,2021-11-11,,,2.4172,7.132,7.7981,0.0,,338069.1318
102,2021-11-10,,,2.3961,7.0696,7.7298,0.0,,335110.1022
103,2021-11-09,,,2.3908,7.0539,7.7127,0.0,,334370.3448
104,2021-11-08,,,2.3855,7.0383,7.6957,0.0,,333630.5874
105,2021-11-05,,,2.3961,7.0696,7.7298,0.0,,335110.1022
106,2021-11-04,,,2.3379,6.8979,7.5421,0.0,,326972.7708
107,2021-11-03,,,2.2903,6.7574,7.3885,0.0,,320314.9542
108,2021-11-02,,,2.2956,6.773,7.4056,0.0,,321054.7116
109,2021-11-01,,,2.3273,6.8667,7.508,0.0,,325493.256
110,2021-10-29,,,2.3061,6.8042,7.4397,0.0,,322534.2264
111,2021-10-28,,,2.2495,6.6482,7.2589,0.0,,315136.6524
112,2021-10-27,,,2.2495,6.6482,7.2589,0.0,,315136.6524
113,2021-10-26,,,2.3287,6.8823,7.5145,0.0,,326233.0134
114,2021-10-25,,,2.3551,6.9603,7.5997,0.0,,329931.8004
115,2021-10-22,,,2.3498,6.9447,7.5826,0.0,,329192.043
116,2021-10-21,,,2.371,7.0071,7.6508,0.0,,332151.0726
117,2021-10-20,,,2.4238,7.1632,7.8212,0.0,,339548.6466
118,2021-10-19,,,2.4185,7.1476,7.8042,0.0,,338808.8892
119,2021-10-18,,,2.466,7.288,7.9575,0.0,,345466.7058
120,2021-10-15,,,2.4343,7.1944,7.8553,0.0,,341028.1614
121,2021-10-14,,,2.503,7.3973,8.0768,0.0,,350645.0076
122,2021-10-13,,,2.5083,7.4129,8.0938,0.0,,351384.765
123,2021-10-12,,,2.5135,7.4285,8.1109,0.0,,352124.5224
124,2021-10-11,,,2.5505,7.5377,8.2302,0.0,,357302.8242
125,2021-10-08,,,2.5294,7.4753,8.162,0.0,,354343.7946
126,2021-09-30,,,2.4555,7.2568,7.9234,0.0,,343987.191
127,2021-09-29,,,2.4396,7.21,7.8723,0.0,,341767.9188
