,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,26.0735,28.3245,1.5311,1.8102,1.4365,0.7113,0.7113,423513.476
1,2022-04-12,26.5591,28.852,1.5596,1.8439,1.4633,0.6983,0.6983,431401.2628
2,2022-04-11,26.335,28.6085,1.5465,1.8283,1.4509,0.7042,0.7042,427760.7459
3,2022-04-08,27.3062,29.6636,1.6035,1.8957,1.5045,0.6792,0.6792,443536.3195
4,2022-04-07,27.4556,29.8259,1.6123,1.9061,1.5127,0.6755,0.6755,445963.3308
5,2022-04-06,28.9871,23.589,1.7022,2.0124,1.6532,0.6398,0.6398,470840.1969
6,2022-04-01,28.8377,23.4674,1.6934,2.0021,1.6446,0.6431,0.6431,468413.1855
7,2022-03-31,29.0619,23.6498,1.7066,2.0176,1.6574,0.6381,0.6381,472053.7025
8,2022-03-30,28.8751,23.4978,1.6956,2.0047,1.6468,0.6423,0.6423,469019.9384
9,2022-03-29,28.5015,23.1938,1.6737,1.9787,1.6255,0.6507,0.6507,462952.4101
10,2022-03-28,29.0245,23.6194,1.7044,2.015,1.6553,0.639,0.639,471446.9497
11,2022-03-25,28.9124,23.5282,1.6978,2.0072,1.6489,0.6414,0.6414,469626.6912
12,2022-03-24,29.1366,23.7106,1.711,2.0228,1.6617,0.6365,0.6365,473267.2082
13,2022-03-23,29.6595,24.1361,1.7417,2.0591,1.6915,0.6253,0.6253,481761.7478
14,2022-03-22,29.3607,23.893,1.7242,2.0384,1.6745,0.6316,0.6316,476907.7252
15,2022-03-21,29.5848,24.0753,1.7373,2.0539,1.6872,0.6269,0.6269,480548.2422
16,2022-03-18,29.3233,23.8626,1.722,2.0358,1.6723,0.6324,0.6324,476300.9723
17,2022-03-17,29.286,23.8322,1.7198,2.0332,1.6702,0.6333,0.6333,475694.2195
18,2022-03-16,28.795,23.4326,1.6909,1.9991,1.6422,0.6441,0.6441,467719.0013
19,2022-03-15,27.1517,22.0953,1.5944,1.885,1.5485,0.683,0.683,441026.8663
20,2022-03-14,29.3552,23.8885,1.7238,2.038,1.6741,0.6318,0.6318,476818.5928
21,2022-03-11,30.513,24.8307,1.7918,2.1184,1.7402,0.6078,0.6078,495624.4151
22,2022-03-10,30.3636,24.7091,1.783,2.108,1.7317,0.6108,0.6108,493197.8574
23,2022-03-09,30.513,24.8307,1.7918,2.1184,1.7402,0.6078,0.6078,495624.4151
24,2022-03-08,31.7455,25.8336,1.8642,2.2039,1.8105,0.5842,0.5842,515643.5164
25,2022-03-07,32.5671,26.5022,1.9124,2.261,1.8573,0.5695,0.5695,528989.5838
26,2022-03-04,33.6502,27.3836,1.976,2.3362,1.9191,0.5511,0.5511,546582.1273
27,2022-03-03,33.949,27.6268,1.9936,2.3569,1.9361,0.5463,0.5463,551435.2428
28,2022-03-02,34.1357,27.7787,2.0046,2.3699,1.9468,0.5433,0.5433,554468.4399
29,2022-03-01,34.3971,27.9915,2.0199,2.388,1.9617,0.5392,0.5392,558714.916
30,2022-02-28,34.173,27.8091,2.0067,2.3725,1.9489,0.5427,0.5427,555075.0794
31,2022-02-25,34.3971,27.9915,2.0199,2.388,1.9617,0.5392,0.5392,558714.916
32,2022-02-24,34.0237,27.6876,1.998,2.3621,1.9404,0.5451,0.5451,552648.5216
33,2022-02-23,34.8826,28.3866,2.0484,2.4217,1.9894,0.5317,0.5317,566601.2286
34,2022-02-22,34.3224,27.9307,2.0155,2.3828,1.9574,0.5403,0.5403,557501.6371
35,2022-02-21,35.1441,28.5993,2.0638,2.4399,2.0043,0.5277,0.5277,570847.7046
36,2022-02-18,34.0237,27.6876,1.998,2.3621,1.9404,0.5451,0.5451,552648.5216
37,2022-02-17,34.061,27.7179,2.0002,2.3647,1.9425,0.5445,0.5445,553255.1611
38,2022-02-16,34.6959,28.2346,2.0375,2.4088,1.9787,0.5345,0.5345,563568.0314
39,2022-02-15,33.7622,27.4748,1.9826,2.3439,1.9255,0.5493,0.5493,548402.0456
40,2022-02-14,33.7249,27.4444,1.9804,2.3413,1.9233,0.5499,0.5499,547795.4062
41,2022-02-11,33.9863,27.6572,1.9958,2.3595,1.9383,0.5457,0.5457,552041.8822
42,2022-02-10,34.92,28.417,2.0506,2.4243,1.9915,0.5311,0.5311,567207.868
43,2022-02-09,34.92,28.417,2.0506,2.4243,1.9915,0.5311,0.5311,567207.868
44,2022-02-08,34.8826,28.3866,2.0484,2.4217,1.9894,0.5317,0.5317,566601.2286
45,2022-02-07,34.061,27.7179,2.0002,2.3647,1.9425,0.5445,0.5445,553255.1611
46,2022-01-28,33.8743,27.566,1.9892,2.3517,1.9319,0.5475,0.5475,550221.9639
47,2022-01-27,33.5008,27.2621,1.9673,2.3258,1.9106,0.5536,0.5536,544155.5696
48,2022-01-26,33.6128,27.3532,1.9739,2.3336,1.917,0.5517,0.5517,545975.4879
49,2022-01-25,33.1647,26.9885,1.9475,2.3025,1.8914,0.5592,0.5592,538695.8147
50,2022-01-24,34.808,28.3258,2.044,2.4165,1.9851,0.5328,0.5328,565387.9497
51,2022-01-21,35.0545,28.5264,2.0635,2.4337,1.9992,0.529,0.529,569391.9067
52,2022-01-20,35.4274,28.8299,2.0854,2.4595,2.0204,0.5235,0.5235,575449.2675
53,2022-01-19,36.3224,29.5582,2.1381,2.5217,2.0715,0.5106,0.5106,589986.9332
54,2022-01-18,36.5834,29.7706,2.1535,2.5398,2.0864,0.5069,0.5069,594227.0857
55,2022-01-17,37.1801,30.2562,2.1886,2.5812,2.1204,0.4988,0.4988,603918.8628
56,2022-01-14,35.8749,29.194,2.1118,2.4906,2.046,0.5169,0.5169,582718.1003
57,2022-01-13,36.2105,29.4672,2.1315,2.5139,2.0651,0.5122,0.5122,588169.7249
58,2022-01-12,36.6953,29.8617,2.16,2.5476,2.0928,0.5054,0.5054,596044.2939
59,2022-01-11,35.9495,29.2547,2.1161,2.4958,2.0502,0.5159,0.5159,583929.5724
60,2022-01-10,36.2478,29.4975,2.1337,2.5165,2.0672,0.5116,0.5116,588775.461
61,2022-01-07,36.1359,29.4065,2.1271,2.5087,2.0609,0.5132,0.5132,586958.2528
62,2022-01-06,37.2547,30.3169,2.193,2.5864,2.1247,0.4978,0.4978,605130.3349
63,2022-01-05,37.2174,30.2865,2.1908,2.5838,2.1225,0.4983,0.4983,604524.5989
64,2022-01-04,38.2989,31.1666,2.2544,2.6589,2.1842,0.4842,0.4842,622090.9449
65,2021-12-31,38.4107,31.2576,2.261,2.6667,2.1906,0.6358,0.4828,623908.1531
66,2021-12-30,38.4107,31.2576,2.261,2.6667,2.1906,0.6358,0.4828,623908.1531
67,2021-12-29,39.1193,31.8342,2.3027,2.7159,2.231,0.6243,0.4741,635417.1385
68,2021-12-28,38.4107,31.2576,2.261,2.6667,2.1906,0.6358,0.4828,623908.1531
69,2021-12-27,35.6884,29.0423,2.1008,2.4777,2.0353,0.6843,0.5197,579689.4199
70,2021-12-24,35.9122,29.2244,2.1139,2.4932,2.0481,0.6801,0.5164,583323.8364
