,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,20.1731,20.1731,2.0649,4.1488,4.1488,1.9225,1.9225,832715.6978
1,2022-04-12,20.6383,20.6383,2.1125,4.2444,4.2444,1.8792,1.8792,851917.8033
2,2022-04-11,20.3093,20.3093,2.0789,4.1768,4.1768,1.9096,1.9096,838335.8262
3,2022-04-08,20.8652,20.8652,2.1358,4.2911,4.2911,1.8587,1.8587,861284.684
4,2022-04-07,21.4779,21.4779,2.1985,4.4171,4.4171,1.8057,1.8057,886575.262
5,2022-04-06,22.3062,22.3062,2.2833,4.5874,4.5874,1.7387,1.7387,920764.3767
6,2022-04-01,21.285,21.285,2.1787,4.3774,4.3774,1.8221,1.8221,878613.4134
7,2022-03-31,21.5687,21.5687,2.2078,4.4358,4.4358,1.7981,1.7981,890322.0143
8,2022-03-30,21.7843,21.7843,2.2298,4.4801,4.4801,1.7803,1.7803,899220.551
9,2022-03-29,21.5233,21.5233,2.2031,4.4264,4.4264,1.8019,1.8019,888448.6382
10,2022-03-28,21.4098,21.4098,2.1915,4.4031,4.4031,1.8114,1.8114,883765.1978
11,2022-03-25,22.7705,20.6956,2.3162,4.5326,4.449,1.7656,1.7656,906714.0556
12,2022-03-24,22.6411,20.578,2.303,4.5069,4.4237,1.7757,1.7757,901562.2712
13,2022-03-23,22.2765,20.2466,2.2659,4.4343,4.3524,1.8047,1.8047,887043.6061
14,2022-03-22,22.2295,20.2038,2.2611,4.425,4.3432,1.8086,1.8086,885170.2299
15,2022-03-21,22.3941,20.3535,2.2779,4.4577,4.3754,1.7953,1.7953,891727.0464
16,2022-03-18,22.3236,20.2893,2.2707,4.4437,4.3616,1.8009,1.8009,888916.9822
17,2022-03-17,22.3706,20.3321,2.2755,4.453,4.3708,1.7972,1.7972,890790.3584
18,2022-03-16,21.712,19.7335,2.2085,4.3219,4.2421,1.8517,1.8517,864563.0923
19,2022-03-15,21.3591,19.4128,2.1726,4.2517,4.1732,1.8823,1.8823,850512.7712
20,2022-03-14,22.6059,20.5459,2.2994,4.4999,4.4168,1.7785,1.7785,900157.2391
21,2022-03-11,23.2292,21.1125,2.3628,4.624,4.5386,1.7307,1.7307,924979.4731
22,2022-03-10,22.6059,20.5459,2.2994,4.4999,4.4168,1.7785,1.7785,900157.2391
23,2022-03-09,22.4412,20.3962,2.2827,4.4671,4.3846,1.7915,1.7915,893600.4226
24,2022-03-08,23.2527,21.1338,2.3652,4.6286,4.5432,1.729,1.729,925916.1611
25,2022-03-07,24.3113,22.0959,2.4729,4.8394,4.75,1.6537,1.6537,968067.1245
26,2022-03-04,24.8406,22.577,2.5267,4.9447,4.8534,1.6185,1.6185,989142.6061
27,2022-03-03,25.0052,22.7266,2.5435,4.9775,4.8856,1.6078,1.6078,995699.4227
28,2022-03-02,25.4051,23.0901,2.5842,5.0571,4.9637,1.5825,1.5825,1011623.1199
29,2022-03-01,25.1699,22.8763,2.5602,5.0103,4.9178,1.5973,1.5973,1002256.2392
30,2022-02-28,25.0758,22.7908,2.5507,4.9915,4.8994,1.6033,1.6033,998509.4869
31,2022-02-25,24.9347,22.6625,2.5363,4.9634,4.8718,1.6124,1.6124,992889.3584
32,2022-02-24,24.8876,22.6197,2.5315,4.9541,4.8626,1.6154,1.6154,991015.9823
33,2022-02-23,25.6756,23.336,2.6117,5.1109,5.0166,1.5658,1.5658,1022395.0328
34,2022-02-22,25.2522,22.9511,2.5686,5.0267,4.9338,1.5921,1.5921,1005534.6474
35,2022-02-21,25.7462,23.4001,2.6188,5.125,5.0304,1.5615,1.5615,1025205.097
36,2022-02-18,25.5698,23.2397,2.6009,5.0899,4.9959,1.5723,1.5723,1018179.9364
37,2022-02-17,25.5463,23.2184,2.5985,5.0852,4.9913,1.5738,1.5738,1017243.2484
38,2022-02-16,25.9344,23.5711,2.638,5.1624,5.0671,1.5502,1.5502,1032698.6016
39,2022-02-15,25.6168,23.2825,2.6057,5.0992,5.0051,1.5694,1.5694,1020053.3126
40,2022-02-14,25.3581,23.0473,2.5794,5.0477,4.9545,1.5854,1.5854,1009749.7438
41,2022-02-11,25.6992,23.3573,2.6141,5.1156,5.0212,1.5644,1.5644,1023331.7208
42,2022-02-10,25.9579,23.5925,2.6404,5.1671,5.0717,1.5488,1.5488,1033635.2897
43,2022-02-09,26.052,23.678,2.65,5.1859,5.0901,1.5432,1.5432,1037382.042
44,2022-02-08,25.7109,23.368,2.6153,5.118,5.0235,1.5637,1.5637,1023800.0649
45,2022-02-07,25.6756,23.336,2.6117,5.1109,5.0166,1.5658,1.5658,1022395.0328
46,2022-01-28,25.1464,22.8549,2.5578,5.0056,4.9132,1.5988,1.5988,1001319.5511
47,2022-01-27,24.4642,22.2349,2.4884,4.8698,4.7799,1.6434,1.6434,974155.597
48,2022-01-26,25.2287,22.9297,2.5662,5.022,4.9292,1.5936,1.5936,1004597.9594
49,2022-01-25,25.3463,23.0366,2.5782,5.0454,4.9522,1.5862,1.5862,1009281.3997
50,2022-01-24,25.9462,23.5818,2.6392,5.1648,5.0694,1.5495,1.5495,1033166.9456
51,2022-01-21,25.758,23.4108,2.62,5.1273,5.0327,1.5608,1.5608,1025673.441
52,2022-01-20,26.8283,24.3836,2.7289,5.3404,5.2418,1.4985,1.4985,1068292.7484
53,2022-01-19,27.0047,24.5439,2.7469,5.3755,5.2762,1.4888,1.4888,1075317.909
54,2022-01-18,26.9459,24.4905,2.7409,5.3638,5.2648,1.492,1.492,1072976.1888
55,2022-01-17,28.1456,25.5808,2.8629,5.6026,5.4992,1.4284,1.4284,1120747.2805
56,2022-01-14,28.7572,26.1367,2.9251,5.7243,5.6186,1.398,1.398,1145101.1705
57,2022-01-13,28.322,25.7412,2.8809,5.6377,5.5336,1.4195,1.4195,1127772.4411
58,2022-01-12,29.604,26.9064,3.0113,5.8929,5.7841,1.358,1.358,1178821.9411
59,2022-01-11,29.3923,26.7139,2.9897,5.8508,5.7427,1.3678,1.3678,1170391.7485
60,2022-01-10,30.1921,27.4409,3.0711,6.01,5.899,1.3316,1.3316,1202239.143
61,2022-01-07,27.9809,25.4312,2.8462,5.5698,5.467,1.4368,1.4368,1114190.464
