,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,,,2.9454,0.8099,1.609,0.0,,417381.1522
1,2022-04-12,,,2.9772,0.8187,1.6264,0.0,,421893.3808
2,2022-04-11,,,2.8737,0.7902,1.5698,0.0,,407228.6376
3,2022-04-08,,,2.9852,0.8209,1.6307,0.0,,423021.438
4,2022-04-07,,,2.9692,0.8165,1.622,0.0,,420765.3237
5,2022-04-06,,,3.0966,0.8515,1.6916,0.0,,438814.2384
6,2022-04-01,,,3.0727,0.845,1.6785,0.0,,435430.0668
7,2022-03-31,,,3.0807,0.8472,1.6829,0.0,,436558.124
8,2022-03-30,,,3.1444,0.8647,1.7177,0.0,,445582.5814
9,2022-03-29,,,3.1444,0.8647,1.7177,0.0,,445582.5814
10,2022-03-28,,,3.1842,0.8756,1.7394,0.0,,451222.8672
11,2022-03-25,,,3.1603,0.869,1.7264,0.0,,447838.6957
12,2022-03-24,,,3.1921,0.8778,1.7438,0.0,,452350.9244
13,2022-03-23,,,3.3434,0.9194,1.8264,0.0,,473784.0106
14,2022-03-22,,,3.0409,0.8362,1.6611,0.0,,430917.8382
15,2022-03-21,,,3.017,0.8296,1.6481,0.0,,427533.6667
16,2022-03-18,,,2.9772,0.8187,1.6264,0.0,,421893.3808
17,2022-03-17,,,2.9454,0.8099,1.609,0.0,,417381.1522
18,2022-03-16,,,2.9215,0.8034,1.5959,0.0,,413996.9807
19,2022-03-15,,,2.8339,0.7793,1.5481,0.0,,401588.3518
20,2022-03-14,,,2.9931,0.8231,1.635,0.0,,424149.4952
21,2022-03-11,,,3.0727,0.845,1.6785,0.0,,435430.0668
22,2022-03-10,,,3.0568,0.8406,1.6698,0.0,,433173.9525
23,2022-03-09,,,3.009,0.8274,1.6437,0.0,,426405.6095
24,2022-03-08,,,3.0488,0.8384,1.6655,0.0,,432045.8953
25,2022-03-07,,,3.1444,0.8647,1.7177,0.0,,445582.5814
