,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,27.049,26.6218,2.2485,6.4917,5.3461,0.7372,0.7372,174642.5183
1,2022-04-12,27.972,27.5302,2.3253,6.7132,5.5285,0.7129,0.7129,180601.8838
2,2022-04-11,27.049,26.6218,2.2485,6.4917,5.3461,0.7372,0.7372,174642.5183
3,2022-04-08,28.2156,27.7699,2.3455,6.7717,5.5767,0.7067,0.7067,182174.4942
4,2022-04-07,28.9719,28.5143,2.4084,6.9532,5.7262,0.6883,0.6883,187057.8632
5,2022-04-06,29.3309,28.8676,2.4382,7.0393,5.7971,0.6799,0.6799,189375.3942
6,2022-04-01,28.6386,28.1863,2.3807,6.8732,5.6603,0.6963,0.6963,184905.87
7,2022-03-31,29.5232,29.0569,2.4542,7.0855,5.8351,0.6754,0.6754,190616.9287
8,2022-03-30,28.8181,28.3629,2.3956,6.9163,5.6958,0.692,0.692,186064.6356
9,2022-03-29,28.3053,27.8583,2.353,6.7932,5.5944,0.7045,0.7045,182753.8769
10,2022-03-28,28.9719,28.5143,2.4084,6.9532,5.7262,0.6883,0.6883,187057.8632
11,2022-03-25,28.9206,28.4639,2.4041,6.9409,5.716,0.6895,0.6895,186726.7873
12,2022-03-24,28.9719,28.5143,2.4084,6.9532,5.7262,0.6883,0.6883,187057.8632
13,2022-03-23,29.9334,29.4606,2.4883,7.1839,5.9162,0.6662,0.6662,193265.5356
14,2022-03-22,30.2539,29.776,2.5149,7.2608,5.9795,0.6591,0.6591,195334.7598
15,2022-03-21,30.1257,29.6499,2.5043,7.2301,5.9542,0.6619,0.6619,194507.0701
16,2022-03-18,29.8308,29.3597,2.4798,7.1593,5.8959,0.6685,0.6685,192603.3839
17,2022-03-17,30.0616,29.5868,2.499,7.2147,5.9415,0.6633,0.6633,194093.2253
18,2022-03-16,28.7796,28.3251,2.3924,6.907,5.6882,0.6929,0.6929,185816.3287
19,2022-03-15,27.8823,27.4419,2.3178,6.6917,5.5108,0.7152,0.7152,180022.5011
20,2022-03-14,29.2283,28.7667,2.4297,7.0147,5.7768,0.6823,0.6823,188713.2425
21,2022-03-11,29.9334,29.4606,2.4883,7.1839,5.9162,0.6662,0.6662,193265.5356
22,2022-03-10,29.4719,29.0064,2.4499,7.0732,5.825,0.6766,0.6766,190285.8528
23,2022-03-09,29.5616,29.0947,2.4574,7.0947,5.8427,0.6746,0.6746,190865.2356
24,2022-03-08,30.4333,29.9527,2.5299,7.3039,6.015,0.6552,0.6552,196493.5253
25,2022-03-07,30.9333,30.4447,2.5714,7.4239,6.1138,0.6447,0.6447,199721.515
26,2022-03-04,31.8178,31.3153,2.6449,7.6362,6.2886,0.6267,0.6267,205432.5736
27,2022-03-03,32.5998,32.0849,2.71,7.8239,6.4432,0.6117,0.6117,210481.4805
28,2022-03-02,33.087,32.5644,2.7504,7.9408,6.5395,0.6027,0.6027,213626.7012
29,2022-03-01,32.8306,32.3121,2.7291,7.8792,6.4888,0.6074,0.6074,211971.3219
30,2022-02-28,31.805,31.3027,2.6439,7.6331,6.2861,0.627,0.627,205349.8046
31,2022-02-25,32.3306,31.82,2.6876,7.7593,6.39,0.6168,0.6168,208743.3323
32,2022-02-24,32.446,31.9335,2.6972,7.7869,6.4128,0.6146,0.6146,209488.2529
33,2022-02-23,33.4459,32.9177,2.7803,8.0269,6.6104,0.5962,0.5962,215944.2323
34,2022-02-22,32.8178,32.2994,2.7281,7.8762,6.4863,0.6076,0.6076,211888.553
35,2022-02-21,33.1895,32.6653,2.759,7.9654,6.5597,0.6008,0.6008,214288.853
