,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,169.8188,38.8656,2.2462,4.9505,3.2004,,,1217823.8341
1,2022-04-12,170.2812,38.9715,2.2523,4.964,3.2091,,,1221139.8963
2,2022-04-11,167.0444,38.2307,2.2095,4.8696,3.1481,,,1197927.4611
3,2022-04-08,179.5294,41.088,2.3746,5.2336,3.3834,,,1287461.1398
4,2022-04-07,182.0726,41.6701,2.4082,5.3077,3.4313,,,1305699.4818
5,2022-04-06,186.5811,42.7019,2.4679,5.4391,3.5163,,,1338031.088
6,2022-04-01,185.5406,42.4638,2.4541,5.4088,3.4967,,,1330569.9481
7,2022-03-31,187.8527,42.993,2.4847,5.4762,3.5402,,,1347150.259
8,2022-03-30,192.7079,44.1042,2.5489,5.6177,3.6317,,,1381968.9118
9,2022-03-29,190.5115,43.6015,2.5199,5.5537,3.5904,,,1366217.6165
10,2022-03-28,184.1534,42.1463,2.4358,5.3684,3.4705,,,1320621.7616
11,2022-03-25,188.4307,43.1252,2.4923,5.4931,3.5511,,,1351295.3367
12,2022-03-24,188.0839,43.0459,2.4877,5.4829,3.5446,,,1348808.2901
13,2022-03-23,190.6271,43.6279,2.5214,5.5571,3.5925,,,1367046.6321
14,2022-03-22,190.1647,43.5221,2.5153,5.5436,3.5838,,,1363730.5699
15,2022-03-21,192.9391,44.1571,2.552,5.6245,3.6361,,,1383626.9429
16,2022-03-18,191.8987,43.919,2.5382,5.5942,3.6165,,,1376165.803
17,2022-03-17,188.7775,43.2046,2.4969,5.5032,3.5577,,,1353782.3834
18,2022-03-16,188.1995,43.0723,2.4893,5.4863,3.5468,,,1349637.3056
19,2022-03-15,182.0726,41.6701,2.4082,5.3077,3.4313,,,1305699.4818
20,2022-03-14,196.0604,44.8714,2.5932,5.7155,3.6949,,,1406010.3626
21,2022-03-11,203.2277,46.5118,2.688,5.9244,3.83,,,1457409.3264
22,2022-03-10,205.3085,46.988,2.7156,5.9851,3.8692,,,1472331.6061
23,2022-03-09,204.7305,46.8557,2.7079,5.9682,3.8583,,,1468186.5284
24,2022-03-08,210.1638,48.0992,2.7798,6.1266,3.9607,,,1507150.259
25,2022-03-07,215.3659,49.2898,2.8486,6.2783,4.0588,,,1544455.9585
26,2022-03-04,218.0247,49.8983,2.8838,6.3558,4.1089,,,1563523.316
27,2022-03-03,226.1168,51.7503,2.9908,6.5917,4.2614,,,1621554.4041
28,2022-03-02,219.9899,50.3481,2.9098,6.4131,4.1459,,,1577616.5802
29,2022-03-01,220.4523,50.4539,2.9159,6.4265,4.1546,,,1580932.6424
30,2022-02-28,219.2963,50.1893,2.9006,6.3928,4.1328,,,1572642.487
31,2022-02-25,213.9786,48.9723,2.8302,6.2378,4.0326,,,1534507.7719
32,2022-02-24,212.707,48.6813,2.8134,6.2008,4.0086,,,1525388.601
33,2022-02-23,225.5388,51.618,2.9831,6.5748,4.2505,,,1617409.3263
34,2022-02-22,222.6488,50.9566,2.9449,6.4906,4.196,,,1596683.9377
35,2022-02-21,235.4806,53.8933,3.1146,6.8646,4.4378,,,1688704.6631
36,2022-02-18,237.677,54.396,3.1437,6.9287,4.4792,,,1704455.9585
37,2022-02-17,244.1507,55.8776,3.2293,7.1174,4.6012,,,1750880.8289
38,2022-02-16,227.8508,52.1472,3.0137,6.6422,4.294,,,1633989.6372
39,2022-02-15,218.6027,50.0306,2.8914,6.3726,4.1198,,,1567668.3937
40,2022-02-14,217.2155,49.7131,2.8731,6.3322,4.0936,,,1557720.2072
41,2022-02-11,226.926,51.9355,3.0015,6.6153,4.2766,,,1627357.5129
42,2022-02-10,211.8978,48.4961,2.8027,6.1772,3.9934,,,1519585.4922
43,2022-02-09,222.302,50.8772,2.9403,6.4805,4.1895,,,1594196.8911
44,2022-02-08,217.7935,49.8454,2.8807,6.349,4.1045,,,1561865.2849
45,2022-02-07,214.7879,49.1575,2.8409,6.2614,4.0479,,,1540310.8808
46,2022-01-28,211.551,48.4167,2.7981,6.1671,3.9869,,,1517098.4455
47,2022-01-27,250.8556,57.4121,3.318,7.3128,4.7276,,,1798963.7305
