,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
0,2022-04-13,,,2.94,2.6799,2.6799,0.5815,0.5815,1063232.4586
1,2022-04-12,,,2.968,2.7055,2.7055,0.576,0.576,1073368.135
2,2022-04-11,,,2.7803,2.5343,2.5343,0.6149,0.6149,1005459.1028
3,2022-04-08,,,2.8924,2.6365,2.6365,0.5911,0.5911,1046001.8086
4,2022-04-07,,,2.8643,2.6109,2.6109,0.5969,0.5969,1035866.1322
5,2022-04-06,,,2.926,2.6671,2.6671,0.5843,0.5843,1058164.6203
6,2022-04-01,,,2.94,2.6799,2.6799,0.5815,0.5815,1063232.4586
7,2022-03-31,,,2.884,2.6288,2.6288,0.5928,0.5928,1042961.1057
8,2022-03-30,17.3644,34.24,2.9288,2.251,2.2726,0.581,0.581,1064246.0262
9,2022-03-29,16.9675,33.4574,2.8618,2.1995,2.2207,0.5945,0.5945,1039920.4027
10,2022-03-28,17.0336,33.5878,2.873,2.2081,2.2294,0.5922,0.5922,1043974.6733
11,2022-03-25,17.0833,33.6857,2.8814,2.2146,2.2358,0.5905,0.5905,1047015.3763
12,2022-03-24,17.5463,34.5987,2.9595,2.2746,2.2964,0.5749,0.5749,1075395.2703
13,2022-03-23,17.5298,34.5661,2.9567,2.2724,2.2943,0.5755,0.5755,1074381.7026
14,2022-03-22,17.8109,35.1205,3.0041,2.3089,2.3311,0.5664,0.5664,1091612.3526
15,2022-03-21,18.1582,35.8053,3.0627,2.3539,2.3765,0.5556,0.5556,1112897.2731
16,2022-03-18,18.2409,35.9683,3.0766,2.3646,2.3874,0.553,0.553,1117965.1113
17,2022-03-17,18.0259,35.5444,3.0403,2.3367,2.3592,0.5596,0.5596,1104788.732
18,2022-03-16,17.844,35.1857,3.0097,2.3132,2.3354,0.5653,0.5653,1093639.4879
19,2022-03-15,16.5044,32.5443,2.7837,2.1395,2.1601,0.6112,0.6112,1011540.5087
20,2022-03-14,17.1329,33.7835,2.8897,2.221,2.2423,0.5888,0.5888,1050056.0792
21,2022-03-11,18.2574,36.001,3.0794,2.3668,2.3895,0.5525,0.5525,1118978.679
22,2022-03-10,18.1417,35.7727,3.0599,2.3518,2.3744,0.5561,0.5561,1111883.7055
23,2022-03-09,17.0336,33.5878,2.873,2.2081,2.2294,0.5922,0.5922,1043974.6733
24,2022-03-08,17.7448,34.9901,2.9929,2.3003,2.3224,0.5685,0.5685,1087558.082
25,2022-03-07,18.0094,35.5118,3.0376,2.3346,2.3571,0.5601,0.5601,1103775.1643
26,2022-03-04,19.7623,38.9684,3.3332,2.5618,2.5865,0.5105,0.5105,1211213.3346
27,2022-03-03,20.2915,40.0119,3.4225,2.6304,2.6557,0.4971,0.4971,1243647.4992
28,2022-03-02,19.7954,39.0336,3.3388,2.5661,2.5908,0.5096,0.5096,1213240.4699
29,2022-03-01,19.7458,38.9358,3.3304,2.5597,2.5843,0.5109,0.5109,1210199.7669
30,2022-02-28,19.6466,38.7402,3.3137,2.5468,2.5713,0.5135,0.5135,1204118.3611
31,2022-02-25,20.1758,39.7837,3.403,2.6154,2.6406,0.5,0.5,1236552.5257
32,2022-02-24,20.0269,39.4902,3.3779,2.5961,2.6211,0.5037,0.5037,1227430.4169
33,2022-02-23,20.6388,40.6967,3.4811,2.6755,2.7012,0.4888,0.4888,1264932.4197
34,2022-02-22,20.8703,41.1533,3.5201,2.7055,2.7315,0.4834,0.4834,1279122.3667
35,2022-02-21,21.6311,42.6533,3.6484,2.8041,2.8311,0.4664,0.4664,1325746.4784
36,2022-02-18,22.3091,43.9903,3.7628,2.892,2.9198,0.4522,0.4522,1367302.7518
37,2022-02-17,21.0026,41.4141,3.5424,2.7226,2.7488,0.4803,0.4803,1287230.9079
38,2022-02-16,21.168,41.7402,3.5703,2.7441,2.7705,0.4766,0.4766,1297366.5843
39,2022-02-15,21.6807,42.7511,3.6568,2.8105,2.8376,0.4653,0.4653,1328787.1813
40,2022-02-14,21.8295,43.0446,3.6819,2.8298,2.857,0.4621,0.4621,1337909.2901
41,2022-02-11,22.1933,43.762,3.7433,2.877,2.9047,0.4545,0.4545,1360207.7782
42,2022-02-10,22.7722,44.9034,3.8409,2.952,2.9804,0.443,0.443,1395682.6458
43,2022-02-09,22.5406,44.4468,3.8018,2.922,2.9501,0.4475,0.4475,1381492.6988
44,2022-02-08,22.4745,44.3164,3.7907,2.9134,2.9414,0.4489,0.4489,1377438.4282
45,2022-02-07,21.5649,42.5229,3.6373,2.7955,2.8224,0.4678,0.4678,1321692.2078
46,2022-01-28,21.4657,42.3272,3.6205,2.7827,2.8094,0.47,0.47,1315610.8019
47,2022-01-27,20.3577,40.1424,3.4336,2.639,2.6644,0.4955,0.4955,1247701.7698
48,2022-01-26,20.49,40.4032,3.456,2.6562,2.6817,0.4923,0.4923,1255810.3109
49,2022-01-25,22.1437,43.6642,3.7349,2.8706,2.8982,0.4556,0.4556,1357167.0753
50,2022-01-24,21.9453,43.2729,3.7014,2.8448,2.8722,0.4597,0.4597,1345004.2636
51,2022-01-21,22.4083,44.1859,3.7795,2.9049,2.9328,0.4502,0.4502,1373384.1576
52,2022-01-20,22.9045,45.1642,3.8632,2.9692,2.9977,0.4404,0.4404,1403791.1869
53,2022-01-19,23.136,45.6208,3.9022,2.9992,3.028,0.436,0.436,1417981.134
54,2022-01-18,21.5153,42.425,3.6289,2.7891,2.8159,0.4689,0.4689,1318651.5048
55,2022-01-17,20.6554,40.7293,3.4838,2.6776,2.7034,0.4884,0.4884,1265945.9874
56,2022-01-14,20.7215,40.8598,3.495,2.6862,2.712,0.4868,0.4868,1270000.2579
57,2022-01-13,20.6388,40.6967,3.4811,2.6755,2.7012,0.4888,0.4888,1264932.4197
58,2022-01-12,20.8538,41.1207,3.5173,2.7033,2.7293,0.4837,0.4837,1278108.7991
59,2022-01-11,20.5231,40.4685,3.4615,2.6605,2.686,0.4915,0.4915,1257837.4462
60,2022-01-10,20.7711,40.9576,3.5034,2.6926,2.7185,0.4857,0.4857,1273040.9609
61,2022-01-07,20.705,40.8272,3.4922,2.684,2.7099,0.4872,0.4872,1268986.6903
62,2022-01-06,21.3334,42.0663,3.5982,2.7655,2.7921,0.4729,0.4729,1307502.2608
63,2022-01-05,21.5318,42.4576,3.6317,2.7912,2.8181,0.4685,0.4685,1319665.0725
64,2022-01-04,21.2672,41.9359,3.587,2.7569,2.7834,0.4743,0.4743,1303447.9902
65,2021-12-31,20.8373,41.088,3.5145,2.7012,2.7272,0.3994,0.4841,1277095.2314
66,2021-12-30,20.5892,40.5989,3.4727,2.669,2.6947,0.4042,0.49,1261891.7168
67,2021-12-29,20.92,41.2511,3.5285,2.7119,2.738,0.3978,0.4822,1282163.0697
68,2021-12-28,19.6796,38.8054,3.3193,2.5511,2.5757,0.4229,0.5126,1206145.4964
69,2021-12-27,19.6466,38.7402,3.3137,2.5468,2.5713,0.4236,0.5135,1204118.3611
70,2021-12-24,19.2993,38.0554,3.2551,2.5018,2.5259,0.4312,0.5227,1182833.4405
71,2021-12-23,19.1174,37.6966,3.2244,2.4782,2.5021,0.4353,0.5277,1171684.1965
72,2021-12-22,19.2001,37.8597,3.2384,2.489,2.5129,0.4335,0.5254,1176752.0347
73,2021-12-21,18.9024,37.2727,3.1882,2.4504,2.4739,0.4403,0.5337,1158507.8171
74,2021-12-20,18.6047,36.6858,3.138,2.4118,2.435,0.4473,0.5422,1140263.5995
75,2021-12-17,18.7039,36.8814,3.1547,2.4246,2.448,0.445,0.5393,1146345.0054
76,2021-12-16,18.9355,37.3379,3.1938,2.4547,2.4783,0.4395,0.5328,1160534.9524
77,2021-12-15,18.6543,36.7836,3.1463,2.4182,2.4415,0.4462,0.5408,1143304.3024
78,2021-12-14,18.7866,37.0445,3.1687,2.4354,2.4588,0.443,0.537,1151412.8436
79,2021-12-13,18.522,36.5227,3.124,2.4011,2.4242,0.4493,0.5446,1135195.7613
