,date,open,high,low,close,volume
51,2016-08-09,104.21,104.8,104.21,104.8,185910
52,2016-08-10,105.01,105.61,105.01,105.49,154380
53,2016-08-11,105.25,105.39,105.0,105.34,53720
54,2016-08-12,105.18,106.3,105.18,106.21,342670
55,2016-08-15,106.59,107.45,106.4,106.61,621810
56,2016-08-16,106.77,106.9,106.31,106.48,370870
57,2016-08-17,106.2,106.2,105.99,106.1,247580
58,2016-08-18,105.98,106.19,105.87,106.19,46460
59,2016-08-19,105.9,105.9,104.95,104.98,219520
60,2016-08-22,105.1,105.21,105.1,105.2,358440
61,2016-08-23,105.23,105.38,104.78,105.38,794070
62,2016-08-24,104.8,104.8,104.08,104.3,640670
63,2016-08-25,104.5,104.54,104.35,104.54,524420
64,2016-08-26,104.5,105.0,104.5,105.0,796480
65,2016-08-29,104.64,104.64,104.45,104.59,480490
66,2016-08-30,104.53,104.53,104.0,104.14,277130
67,2016-08-31,104.09,104.2,104.03,104.03,166630
68,2016-09-01,104.06,104.1,104.0,104.1,591070
69,2016-09-02,104.1,104.5,104.1,104.4,748870
70,2016-09-05,104.2,104.5,104.2,104.48,171470
71,2016-09-06,104.41,104.41,103.7,103.7,373770
72,2016-09-07,103.83,103.83,103.21,103.54,1305940
73,2016-09-08,103.4,103.99,103.4,103.66,90350
74,2016-09-09,103.99,104.17,103.79,104.1,623870
75,2016-09-12,103.7,103.89,103.66,103.71,71240
76,2016-09-13,104.0,104.2,103.8,104.2,1125400
77,2016-09-14,104.02,104.35,104.01,104.29,106530
78,2016-09-19,104.29,104.5,104.2,104.22,7260
79,2016-09-20,104.3,104.6,104.3,104.6,357790
80,2016-09-21,104.6,104.6,104.37,104.5,102590
81,2016-09-22,104.6,104.78,104.52,104.69,103620
82,2016-09-23,104.9,105.5,104.9,105.4,710980
83,2016-09-26,105.49,105.96,105.49,105.92,662080
84,2016-09-27,105.57,105.7,105.5,105.59,532610
85,2016-09-28,105.48,105.64,105.48,105.64,283060
86,2016-09-29,105.4,105.61,105.38,105.6,263450
87,2016-09-30,105.79,105.85,105.56,105.85,352340
88,2016-10-10,105.85,106.97,105.85,106.85,434370
89,2016-10-11,106.78,106.78,106.73,106.76,126030
90,2016-10-12,106.5,106.69,106.36,106.69,507170
91,2016-10-13,106.5,106.85,106.5,106.85,257300
92,2016-10-14,106.84,107.27,106.84,107.06,607580
93,2016-10-17,107.01,107.17,106.87,107.07,241590
94,2016-10-18,107.0,107.2,106.94,106.94,147390
95,2016-10-19,107.18,107.87,106.9,107.45,241750
96,2016-10-20,107.51,108.27,107.5,108.07,113010
97,2016-10-21,108.15,108.42,108.14,108.29,620930
98,2016-10-24,108.27,108.27,107.65,107.65,120370
99,2016-10-25,107.7,107.7,107.6,107.67,110820
100,2016-10-26,107.4,107.4,106.9,106.93,1428650
101,2016-10-27,106.0,107.6,106.0,107.6,957250
102,2016-10-28,107.71,107.89,107.7,107.81,651840
103,2016-10-31,107.8,107.8,107.28,107.7,2914890
104,2016-11-01,107.48,107.49,107.15,107.15,144900
105,2016-11-02,107.59,107.59,106.93,107.02,151470
106,2016-11-03,107.34,107.5,107.2,107.26,1262530
107,2016-11-04,107.31,107.48,107.3,107.32,381300
108,2016-11-07,107.36,107.36,107.03,107.15,19160
109,2016-11-08,107.02,107.02,105.87,106.21,1090790
110,2016-11-09,106.32,107.0,106.11,106.47,151540
111,2016-11-10,106.01,106.01,105.22,105.42,1012800
112,2016-11-11,105.39,105.43,104.55,104.8,169930
113,2016-11-14,104.56,105.1,104.56,104.66,4650
114,2016-11-15,104.47,104.54,103.55,103.55,230690
115,2016-11-16,103.7,104.11,103.4,103.4,157660
116,2016-11-17,103.26,103.26,99.4,102.48,992410
117,2016-11-18,102.47,103.07,102.19,102.64,429260
118,2016-11-21,102.92,102.96,102.63,102.63,106790
119,2016-11-22,102.71,103.3,102.71,103.0,422740
120,2016-11-23,103.0,104.03,102.83,104.03,508220
121,2016-11-24,104.5,104.5,103.58,104.03,619590
122,2016-11-25,104.16,104.46,103.86,104.46,435360
123,2016-11-28,104.11,105.27,104.11,104.28,965610
124,2016-11-29,104.5,104.83,103.4,103.4,412180
125,2016-11-30,103.53,104.09,102.43,103.0,418780
126,2016-12-01,103.38,103.5,102.13,102.18,721540
127,2016-12-02,102.5,102.5,102.02,102.25,433830
128,2016-12-05,102.04,102.52,101.83,101.83,135110
129,2016-12-06,101.85,101.85,100.76,100.89,239340
130,2016-12-07,100.64,101.25,100.64,100.76,237900
131,2016-12-08,101.22,101.69,101.19,101.41,1033820
132,2016-12-09,101.4,101.4,100.96,101.04,102610
133,2016-12-12,101.0,101.0,99.6,99.9,146900
134,2016-12-13,100.0,100.0,98.7,98.85,363440
135,2016-12-14,99.5,99.5,98.31,98.42,218220
136,2016-12-15,98.38,98.38,95.33,95.6,133900
137,2016-12-16,95.55,96.45,95.0,95.23,374780
138,2016-12-19,95.01,95.2,93.52,93.7,424280
139,2016-12-20,93.58,94.0,93.18,93.5,331460
140,2016-12-21,94.0,94.46,93.75,94.45,601830
141,2016-12-22,94.41,95.53,94.41,95.2,104320
142,2016-12-23,95.35,96.31,95.32,96.23,164060
143,2016-12-26,96.18,96.33,95.9,96.13,87380
144,2016-12-27,96.01,96.25,92.23,95.78,97620
145,2016-12-28,95.28,96.29,95.28,96.0,191790
146,2016-12-29,96.0,97.49,96.0,97.2,191540
147,2016-12-30,96.55,98.49,96.55,98.37,175810
148,2017-01-03,98.37,98.46,97.52,98.1,96200
149,2017-01-04,98.05,98.24,97.87,98.09,43720
150,2017-01-05,98.12,98.12,97.12,97.93,41690
151,2017-01-06,97.84,97.93,97.56,97.73,27800
152,2017-01-09,97.6,97.83,97.55,97.74,11000
153,2017-01-10,97.85,98.28,97.61,97.91,9910
154,2017-01-11,97.6,97.76,97.4,97.58,19450
155,2017-01-12,97.5,97.66,97.4,97.65,5050
156,2017-01-13,97.65,97.7,97.65,97.7,8970
157,2017-01-16,97.61,97.77,97.47,97.56,3710
158,2017-01-17,97.16,97.36,96.73,97.0,16800
159,2017-01-18,97.0,97.0,96.9,96.91,17350
160,2017-01-19,96.95,96.95,96.63,96.86,22820
161,2017-01-20,96.99,97.04,96.87,97.04,27880
162,2017-01-23,96.67,96.99,96.58,96.97,5980
163,2017-01-24,96.97,97.05,96.85,96.85,1580
164,2017-01-25,97.0,97.0,96.01,96.3,17860
165,2017-01-26,96.52,96.52,96.08,96.1,24030
166,2017-02-03,96.16,96.16,95.34,95.49,41460
167,2017-02-06,95.2,95.2,94.53,94.85,16710
168,2017-02-07,94.93,94.93,94.29,94.52,65170
169,2017-02-08,94.67,94.7,94.38,94.4,16400
170,2017-02-09,94.32,94.66,94.32,94.64,34160
171,2017-02-10,94.63,94.64,94.55,94.63,24110
172,2017-02-13,94.52,94.55,94.32,94.32,119320
173,2017-02-14,94.3,94.3,94.16,94.16,39030
174,2017-02-15,94.28,94.28,94.0,94.1,30330
175,2017-02-16,94.16,94.18,94.0,94.05,33800
176,2017-02-17,94.11,94.37,94.1,94.24,194040
177,2017-02-20,94.14,94.63,94.14,94.59,117960
178,2017-02-21,94.48,94.48,94.26,94.4,167150
179,2017-02-22,94.4,94.61,94.22,94.61,51360
180,2017-02-23,94.63,94.72,94.5,94.65,33280
181,2017-02-24,94.89,94.89,94.71,94.79,7550
182,2017-02-27,94.6,94.8,94.6,94.6,3660
183,2017-02-28,94.71,94.71,94.53,94.58,73450
184,2017-03-01,94.5,94.59,94.25,94.25,22520
185,2017-03-02,94.16,94.4,94.16,94.25,2220
186,2017-03-03,94.25,94.45,94.25,94.41,8520
187,2017-03-06,94.16,94.5,94.16,94.33,1850
188,2017-03-07,94.33,94.44,94.3,94.44,20690
189,2017-03-08,94.44,94.45,94.28,94.3,8330
190,2017-03-09,94.18,94.19,93.94,93.98,20400
191,2017-03-10,93.98,93.98,93.96,93.98,3810
192,2017-03-13,93.95,93.96,93.91,93.94,7900
193,2017-03-14,93.88,94.1,93.88,93.99,36300
194,2017-03-15,94.0,94.0,93.94,93.96,1500
195,2017-03-16,94.16,94.3,93.81,94.24,134450
196,2017-03-17,94.18,94.26,94.16,94.17,2800
197,2017-03-20,94.15,94.27,94.1,94.13,1940
198,2017-03-21,94.02,94.11,93.9,94.1,12610
199,2017-03-22,93.81,94.35,93.81,94.0,16960
200,2017-03-23,94.0,94.18,93.86,94.05,36560
201,2017-03-24,93.98,94.35,93.98,94.33,41660
202,2017-03-27,94.31,94.5,94.14,94.4,35010
203,2017-03-28,94.37,94.5,94.3,94.3,70460
204,2017-03-29,94.09,94.6,94.01,94.5,22540
205,2017-03-30,94.47,94.48,94.18,94.25,31170
206,2017-03-31,94.17,94.52,94.17,94.51,92470
207,2017-04-05,94.54,94.82,94.45,94.52,170290
208,2017-04-06,94.62,94.62,94.62,94.62,20
209,2017-04-07,94.66,95.25,94.66,95.22,128460
210,2017-04-10,94.97,95.21,94.97,95.15,16000
211,2017-04-11,94.95,95.07,94.7,94.94,181650
212,2017-04-12,95.0,95.29,95.0,95.16,62720
213,2017-04-13,96.11,96.11,95.19,95.7,94250
214,2017-04-14,96.0,96.35,95.29,95.58,43470
215,2017-04-17,95.14,95.2,95.0,95.14,8600
216,2017-04-18,95.21,95.21,94.91,95.09,1080
217,2017-04-19,94.51,95.34,94.51,95.18,2390
218,2017-04-20,94.92,95.66,94.78,95.0,6540
219,2017-04-21,95.14,95.14,94.74,94.98,8620
220,2017-04-24,94.97,94.97,94.3,94.78,3660
221,2017-04-25,94.18,94.76,94.0,94.51,13680
222,2017-04-26,94.5,94.52,93.9,94.14,15790
223,2017-04-27,93.94,93.94,93.8,93.8,18440
224,2017-04-28,93.8,93.8,93.75,93.8,36700
225,2017-05-02,93.64,93.8,93.64,93.7,11360
226,2017-05-03,93.69,93.69,93.5,93.68,1920
227,2017-05-04,93.41,93.41,93.03,93.1,7740
228,2017-05-05,93.24,93.24,92.31,93.14,2430
229,2017-05-08,93.08,93.75,92.65,93.18,1030
230,2017-05-09,92.8,92.8,92.76,92.76,2080
231,2017-05-10,92.72,92.72,92.3,92.49,25490
232,2017-05-11,93.26,93.26,92.16,92.31,9370
233,2017-05-12,92.32,92.35,91.9,92.12,27390
234,2017-05-15,92.24,92.24,91.9,91.9,7480
235,2017-05-16,92.1,92.1,91.76,91.8,6680
236,2017-05-17,92.08,92.2,91.42,91.53,45230
237,2017-05-18,91.59,91.6,91.33,91.59,35990
238,2017-05-19,91.11,91.4,91.11,91.18,25590
239,2017-05-22,91.26,91.26,91.0,91.08,30390
240,2017-05-23,91.08,91.19,90.99,90.99,12630
241,2017-05-24,90.99,91.06,90.84,90.84,10280
242,2017-05-25,91.02,91.02,90.83,90.84,14930
243,2017-05-26,90.99,91.0,90.82,90.83,105890
244,2017-05-31,90.91,91.17,90.87,91.17,14830
245,2017-06-01,91.16,91.16,90.84,90.84,10830
246,2017-06-02,90.91,91.18,90.91,91.18,9040
247,2017-06-05,91.28,91.3,90.87,91.29,4060
248,2017-06-06,91.44,91.5,91.4,91.44,21700
249,2017-06-07,91.5,91.57,91.34,91.55,28800
250,2017-06-08,91.65,91.65,91.43,91.43,10730
251,2017-06-09,91.44,91.67,91.43,91.67,35090
252,2017-06-12,91.67,92.31,91.67,92.31,130390
253,2017-06-13,92.04,92.51,91.92,92.16,387680
254,2017-06-14,92.35,92.61,91.93,92.6,468410
255,2017-06-15,92.78,93.0,92.44,92.65,114620
256,2017-06-16,92.54,92.54,92.21,92.41,301260
257,2017-06-19,92.57,92.8,92.57,92.8,1253200
258,2017-06-20,92.8,92.89,92.79,92.89,1621110
259,2017-06-21,92.7,92.88,92.7,92.78,123950
260,2017-06-22,92.52,92.87,92.5,92.6,7830
261,2017-06-23,92.6,92.97,92.39,92.97,1220
262,2017-06-26,92.69,92.69,92.26,92.51,41340
263,2017-06-27,92.51,92.77,92.36,92.77,129650
264,2017-06-28,92.51,92.59,92.47,92.59,296540
265,2017-06-29,92.49,92.5,92.35,92.43,198170
266,2017-06-30,92.25,92.26,92.15,92.2,21300
267,2017-07-03,92.3,92.3,92.03,92.03,1740
268,2017-07-04,92.5,92.82,92.08,92.09,8730
269,2017-07-05,91.83,92.25,91.83,92.24,54180
270,2017-07-06,92.23,92.32,92.15,92.32,19240
271,2017-07-07,92.21,92.29,92.21,92.22,11730
272,2017-07-10,92.02,92.29,92.02,92.29,60360
273,2017-07-11,92.21,92.36,92.21,92.36,28810
274,2017-07-12,92.37,92.56,92.37,92.43,67220
275,2017-07-13,92.41,92.51,92.37,92.37,10240
276,2017-07-14,92.36,92.36,92.23,92.28,27390
277,2017-07-17,92.28,92.33,92.22,92.23,86770
278,2017-07-18,92.26,92.26,91.9,91.99,231260
279,2017-07-19,92.0,92.0,91.9,91.95,13840
280,2017-07-20,91.91,92.07,91.91,92.07,50710
281,2017-07-21,92.0,92.03,91.8,91.8,66310
282,2017-07-24,92.13,92.23,91.6,91.7,225120
283,2017-07-25,91.65,91.71,91.49,91.53,177060
284,2017-07-26,91.5,91.5,91.34,91.35,8630
285,2017-07-27,91.07,91.45,91.0,91.41,27580
286,2017-07-28,91.45,91.69,91.2,91.53,143650
287,2017-07-31,91.29,91.52,91.17,91.25,15810
288,2017-08-01,91.25,91.25,91.21,91.25,3500
289,2017-08-02,91.24,91.37,91.17,91.19,22820
290,2017-08-03,91.2,91.25,91.15,91.19,76190
291,2017-08-04,91.26,91.27,91.16,91.21,21410
292,2017-08-07,91.21,91.26,91.13,91.21,6390
293,2017-08-08,91.13,91.14,91.02,91.05,5410
294,2017-08-09,91.05,91.1,90.97,91.03,14810
295,2017-08-10,91.26,91.26,90.92,91.02,1540
296,2017-08-11,90.88,90.94,90.87,90.88,62620
297,2017-08-14,90.8,90.95,90.66,90.88,74790
298,2017-08-15,90.97,90.97,90.82,90.88,5810
299,2017-08-16,90.82,90.9,90.66,90.66,7540
300,2017-08-17,90.7,90.7,90.6,90.6,5020
301,2017-08-18,90.65,90.65,90.46,90.49,10640
302,2017-08-21,90.47,90.47,90.09,90.09,10840
303,2017-08-22,90.09,90.09,89.46,89.46,55070
304,2017-08-23,89.59,89.59,89.45,89.46,17760
305,2017-08-24,89.42,89.47,89.0,89.0,12410
306,2017-08-25,89.0,89.1,88.85,88.94,31340
307,2017-08-28,88.9,89.3,88.02,88.89,17800
308,2017-08-29,88.9,88.9,88.78,88.83,4430
309,2017-08-30,88.88,88.89,88.81,88.89,6510
310,2017-08-31,88.88,88.88,88.82,88.87,4800
311,2017-09-01,88.97,89.01,88.87,88.91,69830
312,2017-09-04,88.99,89.0,88.81,88.81,10320
313,2017-09-05,88.81,88.81,88.43,88.44,38330
314,2017-09-06,88.49,88.57,88.35,88.56,30230
315,2017-09-07,88.56,88.66,88.4,88.66,98160
316,2017-09-08,88.65,88.92,88.55,88.92,53100
317,2017-09-11,88.82,89.38,88.8,88.89,26270
318,2017-09-12,88.89,88.89,88.72,88.81,5150
319,2017-09-13,88.81,88.82,88.52,88.7,13670
320,2017-09-14,88.7,88.95,88.64,88.64,44300
321,2017-09-15,88.68,88.7,88.48,88.57,89280
322,2017-09-18,88.52,88.52,88.07,88.35,12060
323,2017-09-19,88.45,88.47,88.16,88.23,30950
324,2017-09-20,88.17,88.35,88.17,88.23,105700
325,2017-09-21,88.25,88.28,88.21,88.22,45520
326,2017-09-22,88.3,88.3,88.2,88.3,50640
327,2017-09-25,88.36,88.58,88.25,88.51,597470
328,2017-09-26,88.4,88.55,88.39,88.55,41960
329,2017-09-27,88.44,88.44,88.3,88.4,94130
330,2017-09-28,88.49,88.59,88.49,88.55,54120
331,2017-09-29,88.5,88.68,88.5,88.65,22430
332,2017-10-09,88.68,88.68,88.5,88.5,3870
333,2017-10-10,88.5,88.5,88.48,88.5,18130
334,2017-10-11,88.45,88.56,88.42,88.56,20210
335,2017-10-12,88.56,88.56,88.47,88.47,45900
336,2017-10-13,88.5,88.5,88.35,88.36,44580
337,2017-10-16,88.3,88.38,88.06,88.14,27260
338,2017-10-17,88.1,88.19,87.71,87.75,19650
339,2017-10-18,87.8,87.8,87.39,87.48,16330
340,2017-10-19,87.56,87.58,87.32,87.36,47420
341,2017-10-20,87.47,87.47,87.31,87.32,22020
342,2017-10-23,87.42,87.42,87.3,87.34,13990
343,2017-10-24,87.41,87.41,87.24,87.27,4740
344,2017-10-25,87.34,87.34,87.02,87.02,20590
345,2017-10-26,87.07,87.5,86.92,87.0,17800
346,2017-10-27,86.92,86.92,86.71,86.72,17780
347,2017-10-30,86.59,86.6,86.1,86.13,17620
348,2017-10-31,88.13,88.13,86.0,86.0,108760
349,2017-11-01,86.2,86.22,85.92,85.93,100020
350,2017-11-02,86.05,86.1,85.91,85.97,59800
351,2017-11-03,85.96,86.01,85.69,85.71,99840
352,2017-11-06,85.72,86.27,85.7,86.24,157890
353,2017-11-07,86.0,86.0,85.76,85.8,48000
354,2017-11-08,85.78,85.83,85.75,85.81,57910
355,2017-11-09,85.86,85.86,85.68,85.75,476930
356,2017-11-10,85.76,85.78,85.7,85.75,69810
357,2017-11-13,85.71,85.75,85.01,85.09,73300
358,2017-11-14,85.1,85.1,84.5,84.52,69820
359,2017-11-15,84.68,85.37,84.47,85.37,553220
360,2017-11-16,85.28,85.46,85.06,85.39,206580
361,2017-11-17,85.47,86.28,85.15,85.16,30980
362,2017-11-20,85.17,85.23,85.15,85.16,19200
363,2017-11-21,85.17,85.49,84.8,85.1,32870
364,2017-11-22,85.0,85.15,84.8,84.8,47910
365,2017-11-23,84.8,84.93,84.61,84.81,75740
366,2017-11-24,84.97,84.97,84.8,84.88,25820
367,2017-11-27,84.97,85.01,84.85,84.85,15080
368,2017-11-28,84.74,84.97,84.74,84.89,44970
369,2017-11-29,84.78,85.0,84.78,85.0,11390
370,2017-11-30,85.03,85.11,85.01,85.11,54050
371,2017-12-01,85.16,85.33,85.16,85.33,23030
372,2017-12-04,85.33,85.33,85.12,85.2,7670
373,2017-12-05,85.13,85.37,85.13,85.36,83170
374,2017-12-06,85.31,85.5,85.28,85.49,105470
375,2017-12-07,85.49,85.49,85.4,85.4,15410
376,2017-12-08,85.35,85.47,85.3,85.39,3670
377,2017-12-11,85.21,85.21,85.03,85.2,6460
378,2017-12-12,85.05,85.28,85.05,85.22,5630
379,2017-12-13,85.2,85.25,85.11,85.2,107190
380,2017-12-14,85.27,85.46,85.27,85.4,21800
381,2017-12-15,85.49,85.5,85.16,85.38,6530
382,2017-12-18,85.22,85.48,85.17,85.29,12430
383,2017-12-19,85.2,85.2,85.01,85.05,69780
384,2017-12-20,85.09,85.1,84.92,85.0,69500
385,2017-12-21,85.0,85.03,84.97,85.03,44890
386,2017-12-22,85.1,85.1,84.94,85.03,4830
387,2017-12-25,84.98,85.0,84.6,84.77,9520
388,2017-12-26,84.74,84.74,84.28,84.35,44100
389,2017-12-27,84.3,84.3,83.55,83.68,96920
390,2017-12-28,83.77,83.88,82.88,82.89,56970
391,2017-12-29,83.36,83.38,82.71,82.87,409220
392,2018-01-02,82.98,83.45,82.86,83.25,150390
393,2018-01-03,83.18,83.35,83.18,83.33,103380
394,2018-01-04,83.32,83.38,83.31,83.37,104140
395,2018-01-05,83.37,83.98,83.37,83.6,87270
396,2018-01-08,83.65,83.7,83.59,83.7,12570
397,2018-01-09,83.61,83.72,83.6,83.68,7910
398,2018-01-10,83.62,83.69,83.49,83.52,143280
399,2018-01-11,83.42,84.33,83.27,83.75,135780
400,2018-01-12,83.86,83.86,83.55,83.7,6890
401,2018-01-15,83.65,83.78,83.46,83.55,7820
402,2018-01-16,83.48,83.69,83.48,83.56,35090
403,2018-01-17,83.58,83.58,83.52,83.52,12720
404,2018-01-18,83.5,83.68,83.5,83.63,2050
405,2018-01-19,83.53,83.61,83.53,83.61,1290
406,2018-01-22,83.51,83.59,83.51,83.56,4080
407,2018-01-23,83.51,83.64,83.51,83.64,1290
408,2018-01-24,83.45,83.7,83.43,83.7,26420
409,2018-01-25,83.69,83.7,83.49,83.55,90460
410,2018-01-26,83.65,83.84,83.56,83.84,45520
411,2018-01-29,83.68,83.99,83.67,83.8,41850
412,2018-01-30,83.91,83.92,83.7,83.78,18080
413,2018-01-31,83.78,83.86,83.56,83.66,9380
414,2018-02-01,83.66,83.66,83.33,83.65,11270
415,2018-02-02,83.66,83.66,83.55,83.66,10680
416,2018-02-05,83.42,83.85,83.42,83.8,81760
417,2018-02-06,83.79,83.93,83.68,83.68,38660
418,2018-02-07,83.7,83.75,83.51,83.67,21250
419,2018-02-08,83.62,83.73,83.6,83.67,34380
420,2018-02-09,83.56,83.86,83.56,83.84,46810
421,2018-02-12,83.88,84.19,83.81,84.17,45410
422,2018-02-13,84.12,84.36,84.12,84.33,7930
423,2018-02-14,84.35,84.61,84.35,84.6,23030
424,2018-02-22,84.55,84.67,84.41,84.55,65230
425,2018-02-23,84.54,84.56,84.35,84.56,57550
426,2018-02-26,84.61,85.49,84.61,85.39,63630
427,2018-02-27,85.31,86.28,85.31,86.23,45670
428,2018-02-28,86.1,86.3,85.88,86.14,47880
429,2018-03-01,86.26,86.68,86.15,86.41,36300
430,2018-03-02,86.59,86.75,86.42,86.54,35680
431,2018-03-05,86.44,86.44,85.46,85.46,35770
432,2018-03-06,85.5,85.9,85.45,85.85,31590
433,2018-03-07,85.87,86.26,85.87,86.21,50070
434,2018-03-08,86.34,86.39,86.02,86.07,12690
435,2018-03-09,86.1,86.27,85.85,86.03,31410
436,2018-03-12,86.03,86.2,86.03,86.08,27810
437,2018-03-13,86.14,86.21,85.73,85.98,19650
438,2018-03-14,85.5,86.01,85.3,85.72,13770
439,2018-03-15,85.71,85.87,85.5,85.83,23650
440,2018-03-16,85.8,85.92,85.64,85.8,12160
441,2018-03-19,85.64,85.91,85.64,85.72,203640
442,2018-03-20,85.76,86.14,85.69,86.14,134450
443,2018-03-21,86.1,86.5,86.05,86.49,307010
444,2018-03-22,86.32,86.85,86.32,86.85,46200
445,2018-03-23,86.86,87.81,86.86,87.81,176890
446,2018-03-26,87.99,87.99,87.3,87.36,75590
447,2018-03-27,87.2,87.42,87.13,87.25,39750
448,2018-03-28,87.16,87.68,87.16,87.42,46590
449,2018-03-29,87.21,87.45,87.19,87.45,7470
450,2018-03-30,88.05,88.05,87.23,87.75,5410
451,2018-04-02,87.61,87.61,87.41,87.56,18960
452,2018-04-03,87.37,87.88,87.36,87.74,80080
453,2018-04-04,87.62,88.0,87.62,87.95,168700
454,2018-04-09,87.95,88.8,87.9,88.76,308880
455,2018-04-10,88.71,88.81,88.14,88.18,46630
456,2018-04-11,88.21,88.51,88.15,88.51,50790
457,2018-04-12,88.64,88.68,88.05,88.36,82120
458,2018-04-13,88.35,88.56,88.31,88.44,23720
459,2018-04-16,88.45,89.12,88.42,89.1,59860
460,2018-04-17,89.1,89.39,89.0,89.39,23160
461,2018-04-18,89.59,91.42,89.59,91.39,182400
462,2018-04-19,90.81,91.23,90.35,90.74,181340
463,2018-04-20,90.7,91.34,90.68,91.27,99370
464,2018-04-23,91.31,91.32,90.05,90.05,62950
465,2018-04-24,90.2,90.58,89.9,90.34,46120
466,2018-04-25,90.1,90.36,89.9,89.92,81920
467,2018-04-26,89.88,89.88,89.2,89.49,24510
468,2018-04-27,89.51,89.75,89.39,89.6,33390
469,2018-05-02,89.7,89.78,89.32,89.38,27590
470,2018-05-03,89.4,89.98,89.22,89.8,188680
471,2018-05-04,89.8,90.11,89.8,90.01,71220
472,2018-05-07,90.0,90.15,89.01,89.7,139560
473,2018-05-08,89.52,89.8,89.38,89.46,70360
474,2018-05-09,89.38,89.38,88.9,89.05,44810
475,2018-05-10,89.08,89.81,88.81,89.81,20020
476,2018-05-11,89.08,89.34,89.05,89.23,41190
477,2018-05-14,89.1,89.24,88.84,88.84,26820
478,2018-05-15,88.94,88.95,88.8,88.92,6200
479,2018-05-16,88.8,88.92,88.76,88.92,9760
480,2018-05-17,88.74,88.9,88.71,88.8,10220
481,2018-05-18,88.84,89.19,88.8,89.17,118240
482,2018-05-21,88.92,89.55,88.9,89.42,63600
483,2018-05-22,89.45,90.0,89.45,90.0,122910
484,2018-05-23,89.8,90.28,89.8,90.21,157220
485,2018-05-24,90.1,90.29,89.9,90.29,22120
486,2018-05-25,90.34,90.68,90.16,90.68,18800
487,2018-05-28,90.59,90.78,90.54,90.6,17790
488,2018-05-29,90.47,90.49,90.32,90.4,14070
489,2018-05-30,90.5,90.85,90.4,90.4,139330
490,2018-05-31,90.4,90.45,90.1,90.3,79390
491,2018-06-01,90.19,90.8,90.0,90.4,94550
492,2018-06-04,90.77,90.77,89.6,89.71,95640
493,2018-06-05,89.61,89.86,89.52,89.62,7740
494,2018-06-06,89.66,89.84,89.66,89.84,19770
495,2018-06-07,89.53,89.91,89.37,89.75,87310
496,2018-06-08,89.87,90.0,89.67,90.0,20710
497,2018-06-11,90.1,90.27,89.9,90.21,12440
498,2018-06-12,90.19,90.19,89.87,89.89,19870
