,date,open,high,low,close,volume
148,2017-02-13,110.89,111.49,110.89,111.2,23638
149,2017-02-14,111.2,111.3,111.0,111.279,11327
150,2017-02-15,111.47,111.47,110.899,110.899,22711
151,2017-02-16,110.8,111.0,110.5,110.832,27925
152,2017-02-17,110.521,110.79,110.4,110.4,4502
153,2017-02-20,110.4,110.6,110.31,110.6,10457
154,2017-02-21,111.0,111.39,110.782,111.319,126311
155,2017-02-22,111.487,111.49,111.022,111.32,20180
156,2017-02-23,111.08,111.56,111.03,111.3,44629
157,2017-02-24,111.578,112.1,111.141,112.1,76785
158,2017-02-27,112.15,112.15,111.26,111.26,49578
159,2017-02-28,111.26,111.5,111.1,111.27,24379
160,2017-03-01,111.26,111.619,111.0,111.389,53790
161,2017-03-02,110.881,111.1,110.84,110.91,15306
162,2017-03-03,110.83,111.429,110.631,110.95,16299
163,2017-03-06,110.6,110.999,110.4,110.809,21261
164,2017-03-07,110.99,110.99,110.511,110.6,10203
165,2017-03-08,110.8,110.8,110.05,110.41,20651
166,2017-03-09,110.398,110.398,109.95,110.01,83705
167,2017-03-10,110.269,110.269,109.64,109.78,56673
168,2017-03-13,109.78,109.88,109.1,109.2,23118
169,2017-03-14,109.19,109.85,109.0,109.09,10512
170,2017-03-15,109.3,109.3,108.5,108.55,24152
171,2017-03-16,108.549,109.27,108.4,108.4,17797
172,2017-03-17,108.4,108.969,107.5,107.51,20762
173,2017-03-20,107.51,108.98,107.51,107.68,9368
174,2017-03-21,108.41,108.41,107.32,107.59,5536
175,2017-03-22,107.98,107.98,107.012,107.51,3943
176,2017-03-23,107.89,107.89,107.0,107.07,14877
177,2017-03-24,107.75,107.879,107.01,107.73,94127
178,2017-03-27,107.7,107.72,107.15,107.18,13841
179,2017-03-28,107.17,107.37,107.0,107.18,52115
180,2017-03-29,107.28,107.38,107.001,107.22,2577
181,2017-03-30,107.21,107.279,107.0,107.02,7636
182,2017-03-31,107.47,107.47,106.9,106.976,20178
183,2017-04-05,107.68,107.68,106.54,106.798,19298
184,2017-04-06,106.8,106.899,106.667,106.7,12821
185,2017-04-07,106.8,106.8,106.311,106.32,15066
186,2017-04-10,106.8,106.8,106.011,106.298,6879
187,2017-04-11,106.297,106.297,105.44,106.178,47691
188,2017-04-12,106.78,107.36,106.3,106.775,180763
189,2017-04-13,106.985,106.985,106.35,106.79,20010
190,2017-04-14,106.888,106.888,106.21,106.21,17065
191,2017-04-17,106.21,106.21,105.022,105.19,40083
192,2017-04-18,105.19,105.19,104.5,104.75,148275
193,2017-04-19,104.711,104.8,104.189,104.69,72339
194,2017-04-20,104.975,104.975,104.3,104.59,21502
195,2017-04-21,104.98,104.98,104.25,104.549,31925
196,2017-04-24,104.5,104.69,103.7,103.7,112796
197,2017-04-25,103.99,104.8,103.511,104.197,48655
198,2017-04-26,104.0,104.0,103.771,103.8,10652
199,2017-04-27,103.949,103.949,102.96,103.0,59534
200,2017-04-28,103.47,103.8,103.03,103.752,57476
201,2017-05-02,104.228,104.228,103.273,103.59,5311
202,2017-05-03,103.981,103.981,103.1,103.3,7197
203,2017-05-04,103.29,103.29,102.7,102.755,42207
204,2017-05-05,102.75,102.779,102.48,102.552,11346
205,2017-05-08,103.0,103.0,101.62,101.89,46479
206,2017-05-09,102.39,102.39,100.6,100.8,167293
207,2017-05-10,101.2,101.2,100.2,100.2,64032
208,2017-05-11,100.49,100.49,99.55,99.8,127594
209,2017-05-12,100.31,100.31,99.719,100.1,127552
210,2017-05-15,100.39,100.68,99.909,100.03,68677
211,2017-05-16,100.029,100.19,99.8,100.0,56926
212,2017-05-17,100.399,100.399,100.0,100.199,32553
213,2017-05-18,100.251,100.251,99.91,100.125,20661
214,2017-05-19,100.19,100.35,100.005,100.188,22779
215,2017-05-22,100.25,100.33,99.9,100.0,10643
216,2017-05-23,100.18,100.18,99.201,99.59,46640
217,2017-05-24,99.79,99.9,99.211,99.27,30711
218,2017-05-25,99.5,99.748,99.3,99.458,47353
219,2017-05-26,99.69,99.8,99.321,99.689,16815
220,2017-05-31,99.69,99.889,99.0,99.175,26277
221,2017-06-01,99.3,99.3,98.86,98.91,9907
222,2017-06-02,99.09,99.1,98.88,98.94,14772
223,2017-06-05,99.0,99.2,98.2,98.75,85926
224,2017-06-06,98.89,99.47,98.798,99.375,24516
225,2017-06-07,99.379,100.48,99.379,100.387,56052
226,2017-06-08,100.385,100.7,100.1,100.583,49270
227,2017-06-12,100.77,101.0,100.14,100.31,41010
228,2017-06-13,100.49,100.738,100.31,100.489,50352
229,2017-06-14,100.49,100.49,99.9,99.988,52174
230,2017-06-15,100.09,101.4,100.0,101.16,18683
231,2017-06-16,101.39,101.39,100.9,101.34,11075
232,2017-06-19,101.34,101.96,101.34,101.91,45921
233,2017-06-20,101.91,103.17,101.9,102.9,67734
234,2017-06-21,102.81,103.899,102.36,102.81,29495
235,2017-06-22,103.22,103.22,102.6,102.6,65767
236,2017-06-23,102.21,102.6,101.201,101.45,34060
237,2017-06-26,101.545,102.498,101.31,102.3,52618
238,2017-06-27,102.2,102.89,102.2,102.59,71991
239,2017-06-28,102.8,102.888,102.0,102.24,58590
240,2017-06-29,102.28,102.8,101.01,101.599,42905
241,2017-06-30,101.499,101.69,101.1,101.689,114138
242,2017-07-03,101.689,102.179,101.57,102.13,49524
243,2017-07-04,102.49,102.49,101.752,101.802,13093
244,2017-07-05,101.801,102.8,101.65,102.55,98439
245,2017-07-06,102.5,102.8,102.081,102.36,43742
246,2017-07-07,102.8,102.88,102.202,102.8,54410
247,2017-07-10,102.8,102.8,102.331,102.455,46006
248,2017-07-11,102.79,102.79,102.35,102.39,44895
249,2017-07-12,102.5,102.5,101.57,101.735,16029
250,2017-07-13,101.8,101.9,101.62,101.9,39106
251,2017-07-14,101.97,102.3,101.9,102.05,25033
252,2017-07-17,102.05,102.05,101.0,101.21,130907
253,2017-07-18,101.1,101.44,101.0,101.38,12925
254,2017-07-19,101.38,102.488,101.12,102.472,174641
255,2017-07-20,102.29,103.18,102.29,103.095,89973
256,2017-07-21,103.09,104.06,103.0,103.486,237865
257,2017-07-24,103.8,103.99,103.42,103.987,103969
258,2017-07-25,103.99,103.99,102.5,102.5,94962
259,2017-07-26,103.25,103.25,102.561,102.83,40556
260,2017-07-27,102.64,103.8,102.64,103.781,107729
261,2017-07-28,103.777,104.37,103.7,104.37,175664
262,2017-07-31,104.5,105.798,104.37,105.7,110197
263,2017-08-01,105.7,106.186,105.142,105.75,43749
264,2017-08-02,105.97,106.0,105.5,105.7,102752
265,2017-08-03,105.97,106.49,105.21,106.18,29016
266,2017-08-04,106.47,106.52,105.8,106.0,31030
267,2017-08-07,106.09,106.09,105.78,105.999,11664
268,2017-08-08,106.0,106.47,105.601,105.79,40358
269,2017-08-09,105.98,105.98,104.81,104.81,14770
270,2017-08-10,105.47,105.52,104.08,104.49,76078
271,2017-08-11,104.48,104.48,103.0,103.0,33350
272,2017-08-14,104.4,104.4,103.14,104.222,23770
273,2017-08-15,104.86,104.86,103.98,104.09,155698
274,2017-08-16,104.2,104.28,103.59,103.995,39340
275,2017-08-17,103.902,104.25,103.902,104.19,27187
276,2017-08-18,104.149,104.191,103.7,103.743,128084
277,2017-08-21,103.82,103.85,103.75,103.84,23934
278,2017-08-22,103.84,103.85,103.653,103.77,43412
279,2017-08-23,103.809,103.816,103.53,103.621,26472
280,2017-08-24,103.681,103.681,103.32,103.489,45708
281,2017-08-25,103.488,103.65,103.32,103.65,198243
282,2017-08-28,103.648,104.44,103.648,103.995,160524
283,2017-08-29,103.8,104.178,103.511,103.75,62061
284,2017-08-30,103.65,103.75,103.45,103.649,32329
285,2017-08-31,103.745,103.745,103.5,103.6,112101
286,2017-09-01,103.599,103.99,103.552,103.93,66742
287,2017-09-04,103.999,103.999,103.65,103.7,82192
288,2017-09-05,103.97,103.97,103.39,103.57,73511
289,2017-09-06,103.521,103.79,103.521,103.7,68023
290,2017-09-07,103.84,104.6,103.52,104.01,156117
291,2017-09-08,104.0,104.399,104.0,104.27,41711
292,2017-09-11,104.27,104.3,103.92,104.0,63342
293,2017-09-12,104.09,104.09,103.5,103.7,65840
294,2017-09-13,103.83,103.83,102.612,102.79,59095
295,2017-09-14,102.99,102.99,102.63,102.77,31412
296,2017-09-15,102.99,103.257,102.6,102.99,59683
297,2017-09-18,103.09,103.09,102.52,102.801,18382
298,2017-09-19,102.99,103.301,102.666,102.98,39783
299,2017-09-20,103.38,103.38,102.825,103.08,48709
300,2017-09-21,103.19,103.26,102.91,103.09,40417
301,2017-09-22,103.09,103.16,102.4,102.401,41951
302,2017-09-25,102.4,102.4,101.7,101.7,21626
303,2017-09-26,101.83,101.86,101.36,101.48,22386
304,2017-09-27,101.75,101.75,101.3,101.322,18156
305,2017-09-28,101.5,101.57,101.0,101.138,19867
306,2017-09-29,101.195,101.77,101.17,101.339,45171
307,2017-10-09,101.93,101.95,101.37,101.53,73905
308,2017-10-10,101.54,101.78,101.323,101.749,48683
309,2017-10-11,101.74,102.922,101.74,102.4,75724
310,2017-10-12,102.3,102.54,102.0,102.17,32556
311,2017-10-13,102.25,102.45,102.0,102.098,27900
312,2017-10-16,102.199,102.37,101.831,102.07,36277
313,2017-10-17,102.17,102.2,101.92,102.0,18715
314,2017-10-18,102.085,102.62,101.83,101.99,32130
315,2017-10-19,101.99,102.1,101.0,101.39,52085
316,2017-10-20,101.43,101.43,101.047,101.29,68313
317,2017-10-23,101.34,101.4,101.0,101.179,84795
318,2017-10-24,101.195,101.2,101.085,101.199,23004
319,2017-10-25,101.28,101.28,101.13,101.18,15020
320,2017-10-26,101.18,101.18,100.9,100.949,56308
321,2017-10-27,101.085,101.4,100.7,100.92,86803
322,2017-10-30,101.0,101.0,100.2,100.2,39488
323,2017-10-31,100.2,100.3,99.942,100.0,102827
324,2017-11-01,100.09,100.183,99.99,100.048,89667
325,2017-11-02,100.12,100.12,99.953,99.99,55940
326,2017-11-03,99.99,100.07,99.71,99.85,54016
327,2017-11-06,99.86,99.99,99.6,99.75,42179
328,2017-11-07,99.661,99.795,99.465,99.67,76772
329,2017-11-08,99.749,99.75,99.449,99.631,108260
330,2017-11-09,99.73,99.73,99.599,99.649,24337
331,2017-11-10,99.7,99.8,99.6,99.67,75408
332,2017-11-13,99.77,99.78,99.5,99.5,59146
333,2017-11-14,99.59,99.593,98.93,99.0,50479
334,2017-11-15,99.0,99.065,98.8,98.89,32056
335,2017-11-16,98.88,98.88,98.5,98.5,65875
336,2017-11-17,98.5,98.59,98.01,98.018,63218
337,2017-11-20,98.0,98.0,96.961,97.05,137547
338,2017-11-21,97.079,97.19,95.81,96.06,531382
339,2017-11-22,96.06,96.08,95.82,95.906,141394
340,2017-11-23,95.906,96.0,95.83,95.849,120435
341,2017-11-24,95.97,96.01,95.713,95.89,352111
342,2017-11-27,95.94,95.99,95.849,95.92,93728
343,2017-11-28,95.918,95.948,95.715,95.8,50186
344,2017-11-29,95.94,95.94,95.325,95.364,64384
345,2017-11-30,95.69,95.69,95.364,95.38,77306
346,2017-12-01,95.48,95.48,94.21,94.714,325858
347,2017-12-04,94.7,94.7,92.75,93.46,541518
348,2017-12-05,93.459,93.459,92.961,92.99,210072
349,2017-12-06,93.0,93.13,92.892,93.13,249975
350,2017-12-07,93.16,94.088,93.11,93.71,105924
351,2017-12-08,94.3,94.8,93.722,94.291,169721
352,2017-12-11,94.37,94.8,94.298,94.43,93717
353,2017-12-12,94.704,94.704,93.54,93.731,71268
354,2017-12-13,93.84,94.268,93.84,94.25,89138
355,2017-12-14,94.222,94.4,94.11,94.39,81691
356,2017-12-15,94.38,94.39,94.18,94.299,93258
357,2017-12-18,94.3,94.66,94.279,94.3,207690
358,2017-12-19,94.3,94.495,93.88,93.9,125491
359,2017-12-20,93.989,94.1,93.504,93.634,130476
360,2017-12-21,93.65,93.95,93.28,93.38,148207
361,2017-12-22,93.37,93.4,92.92,93.223,94031
362,2017-12-25,93.06,93.38,92.93,92.955,307699
363,2017-12-26,92.95,92.95,92.58,92.64,224541
364,2017-12-27,92.639,93.0,92.451,92.5,125049
365,2017-12-28,92.501,92.58,92.3,92.399,394724
366,2017-12-29,92.4,92.63,92.34,92.6,143074
367,2018-01-02,92.6,93.101,92.52,93.1,192765
368,2018-01-03,93.178,93.178,92.9,93.157,97959
369,2018-01-04,93.17,93.3,93.169,93.243,146683
370,2018-01-05,93.24,94.26,93.24,93.95,174202
371,2018-01-08,93.951,94.265,93.88,93.93,126228
372,2018-01-09,93.93,94.26,93.84,93.84,128572
373,2018-01-10,93.61,94.0,93.61,93.77,63990
374,2018-01-11,93.71,93.8,93.5,93.694,18312
375,2018-01-12,93.624,94.548,93.6,94.141,104444
376,2018-01-15,94.39,94.64,93.6,93.64,64013
377,2018-01-16,93.64,93.734,93.6,93.6,34309
378,2018-01-17,93.6,93.66,93.21,93.481,39475
379,2018-01-18,93.5,93.54,93.18,93.38,51353
380,2018-01-19,93.3,93.44,93.02,93.319,65491
381,2018-01-22,93.32,93.73,93.134,93.727,94486
382,2018-01-23,93.72,93.9,93.3,93.76,89234
383,2018-01-24,93.604,94.1,93.51,93.94,102542
384,2018-01-25,94.18,94.29,93.814,94.161,163994
385,2018-01-26,94.17,94.79,94.01,94.52,149303
386,2018-01-29,94.52,94.52,94.0,94.01,143696
387,2018-01-30,94.03,94.25,93.92,93.93,51477
388,2018-01-31,94.0,94.0,93.6,93.699,50104
389,2018-02-01,93.8,93.8,93.53,93.6,98534
390,2018-02-02,93.679,93.763,93.0,93.19,154791
391,2018-02-05,93.5,93.56,93.28,93.3,198960
392,2018-02-06,93.3,93.48,93.12,93.26,136068
393,2018-02-07,93.39,93.58,93.001,93.372,91775
394,2018-02-08,93.372,93.574,93.31,93.4,97602
395,2018-02-09,93.31,93.31,92.8,92.95,119845
396,2018-02-12,93.0,93.19,92.96,93.121,53071
397,2018-02-13,93.13,93.32,93.011,93.14,68810
398,2018-02-14,93.14,93.19,93.024,93.188,57256
399,2018-02-22,93.2,93.28,93.108,93.206,56296
400,2018-02-23,93.288,93.3,93.16,93.18,46550
401,2018-02-26,93.17,93.38,93.15,93.29,62933
402,2018-02-27,93.252,93.45,93.231,93.321,83629
403,2018-02-28,93.4,93.5,93.304,93.4,67631
404,2018-03-01,93.36,93.73,93.32,93.655,89453
405,2018-03-02,93.565,93.7,93.503,93.7,48011
406,2018-03-05,93.65,93.65,93.4,93.474,52698
407,2018-03-06,93.574,93.638,93.5,93.57,66267
408,2018-03-07,93.57,93.58,93.36,93.489,44241
409,2018-03-08,93.489,93.489,93.34,93.351,75392
410,2018-03-09,93.36,93.36,93.26,93.3,37401
411,2018-03-12,93.3,93.6,93.3,93.592,127142
412,2018-03-13,93.692,93.692,93.5,93.59,35343
413,2018-03-14,93.65,93.68,93.55,93.55,128603
414,2018-03-15,93.65,93.65,93.418,93.5,61502
415,2018-03-16,93.49,93.557,93.41,93.46,75404
416,2018-03-19,93.45,94.5,93.45,93.48,185367
417,2018-03-20,93.58,93.58,93.422,93.46,82234
418,2018-03-21,93.46,93.5,93.45,93.452,37943
419,2018-03-22,93.464,93.49,93.367,93.43,60432
420,2018-03-23,93.38,93.38,93.0,93.1,158250
421,2018-03-26,93.0,93.258,92.822,93.0,80521
422,2018-03-27,93.0,93.18,92.91,92.923,67920
423,2018-03-28,92.984,93.0,92.91,92.923,46150
424,2018-03-29,92.945,93.032,92.909,92.948,57554
425,2018-03-30,92.951,93.12,92.88,92.92,23270
426,2018-04-02,92.92,93.166,92.92,93.14,35166
427,2018-04-03,93.004,93.148,92.915,93.05,39711
428,2018-04-04,93.1,93.156,93.003,93.149,40914
429,2018-04-09,93.111,93.299,93.05,93.297,22059
430,2018-04-10,93.231,93.457,93.231,93.367,63269
431,2018-04-11,93.44,93.5,93.324,93.479,50348
432,2018-04-12,93.403,93.473,93.351,93.379,13910
433,2018-04-13,93.38,93.439,93.26,93.32,6031
434,2018-04-16,93.28,93.309,93.22,93.298,41380
435,2018-04-17,93.298,93.48,93.23,93.366,26108
436,2018-04-18,93.37,93.45,93.3,93.447,45642
437,2018-04-19,93.48,93.48,93.23,93.29,33176
438,2018-04-20,93.26,93.338,93.0,93.003,20667
439,2018-04-23,93.0,93.147,92.32,92.409,55069
440,2018-04-24,92.42,92.619,92.22,92.36,86938
441,2018-04-25,92.348,92.348,91.921,92.01,98829
442,2018-04-26,92.099,92.099,91.9,91.906,47716
443,2018-04-27,91.929,92.029,91.861,91.866,50131
444,2018-05-02,91.95,92.13,91.888,91.929,37571
445,2018-05-03,91.998,92.099,91.902,91.96,41757
446,2018-05-04,92.06,92.06,91.751,91.948,123382
447,2018-05-07,91.951,92.436,91.949,92.39,94814
448,2018-05-08,92.43,92.43,92.18,92.265,36240
449,2018-05-09,92.053,92.25,91.932,91.99,73677
450,2018-05-10,92.0,92.1,91.8,91.95,66177
451,2018-05-11,91.912,91.989,91.815,91.853,56844
452,2018-05-14,91.853,91.96,91.77,91.839,53384
453,2018-05-15,91.94,91.94,91.74,91.775,33623
454,2018-05-16,91.75,91.75,91.44,91.45,50190
455,2018-05-17,91.55,91.55,91.299,91.3,95366
456,2018-05-18,91.31,91.377,91.2,91.33,65193
457,2018-05-21,91.41,91.52,91.252,91.289,93296
458,2018-05-22,91.28,91.28,91.05,91.05,46560
459,2018-05-23,91.071,91.169,90.96,90.993,28435
460,2018-05-24,90.99,91.01,90.55,90.69,42517
461,2018-05-25,90.69,90.789,90.359,90.5,43151
462,2018-05-28,90.56,90.56,89.94,89.943,63119
463,2018-05-29,89.999,90.075,89.41,89.5,42459
464,2018-05-30,89.51,89.51,88.68,88.72,55669
465,2018-05-31,88.8,89.111,88.58,88.58,26500
466,2018-06-01,88.582,88.9,87.98,87.986,56470
467,2018-06-04,88.011,88.05,87.14,87.2,94220
468,2018-06-05,87.2,87.458,87.15,87.2,257512
469,2018-06-06,87.25,87.378,87.11,87.23,225483
470,2018-06-07,87.39,87.777,87.265,87.642,219008
471,2018-06-08,87.0,87.24,86.942,86.95,109888
472,2018-06-11,86.951,87.13,86.947,86.995,191248
473,2018-06-12,86.95,87.03,86.906,86.93,101283
474,2018-06-13,86.93,86.998,86.748,86.748,62458
475,2018-06-14,86.75,86.75,85.381,85.4,96072
476,2018-06-15,85.5,85.5,84.232,84.5,158418
477,2018-06-19,84.4,84.4,81.932,82.0,160845
478,2018-06-20,82.11,82.888,81.6,81.991,259700
479,2018-06-21,82.0,82.986,81.991,82.071,123343
480,2018-06-22,82.1,82.69,82.02,82.622,95257
481,2018-06-25,83.2,83.56,82.73,83.401,52611
482,2018-06-26,83.888,84.153,83.41,84.153,84479
483,2018-06-27,84.3,84.31,82.851,83.17,104900
484,2018-06-28,83.17,83.488,82.011,83.102,52486
485,2018-06-29,83.16,83.997,83.16,83.955,57527
486,2018-07-02,83.955,84.337,83.834,83.989,32340
487,2018-07-03,84.295,84.33,83.56,83.9,61339
488,2018-07-04,83.98,84.013,83.784,83.9,26436
489,2018-07-05,84.023,84.032,83.81,83.85,29675
490,2018-07-06,83.849,83.948,83.622,83.771,54353
491,2018-07-09,83.769,83.94,83.607,83.8,66413
492,2018-07-10,84.0,84.25,83.801,83.892,34109
493,2018-07-11,83.892,83.892,83.47,83.612,75260
494,2018-07-12,83.615,84.088,83.613,84.08,49382
495,2018-07-13,84.295,84.389,83.912,83.969,88420
496,2018-07-16,83.967,84.005,83.643,83.848,69935
497,2018-07-17,83.85,84.286,83.751,84.148,42074
