,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-03,17.18,17.18,17.18,17.18,12,20616.0,0.0,9.99,1.56,0.01
1,2017-01-04,18.9,18.9,18.9,18.9,3,5670.0,0.0,10.01,1.72,0.0
2,2017-01-05,20.79,20.79,20.79,20.79,42,87318.0,0.0,10.0,1.89,0.02
3,2017-01-06,22.87,22.87,22.87,22.87,41,93767.0,0.0,10.0,2.08,0.02
4,2017-01-09,25.16,25.16,25.16,25.16,37,93821.0,0.0,10.01,2.29,0.02
5,2017-01-10,27.68,27.68,27.68,27.68,64,177152.0,0.0,10.02,2.52,0.03
6,2017-01-11,30.45,30.45,30.45,30.45,501,1525545.0,0.0,10.01,2.77,0.25
7,2017-01-12,33.5,33.5,33.5,33.5,647,2167450.0,0.0,10.02,3.05,0.32
8,2017-01-13,36.85,36.85,36.85,36.85,1640,6043400.0,0.0,10.0,3.35,0.82
9,2017-01-16,40.54,40.54,40.54,39.81,37638,152543794.0,1.98,10.01,3.69,18.82
10,2017-01-17,40.81,44.59,44.59,39.65,150338,626281664.0,12.19,9.99,4.05,75.17
11,2017-01-18,42.15,40.13,42.55,40.13,115020,475048048.0,5.43,-10.0,-4.46,57.51
12,2017-01-19,39.43,38.41,40.44,37.77,71746,280048432.0,6.65,-4.29,-1.72,35.87
13,2017-01-20,38.02,40.4,40.99,38.0,67258,268729328.0,7.78,5.18,1.99,33.63
14,2017-01-23,40.0,41.31,42.29,39.68,50719,209059417.0,6.46,2.25,0.91,25.36
15,2017-01-24,41.1,40.52,41.27,39.7,33305,134792729.0,3.8,-1.91,-0.79,16.65
16,2017-01-25,40.51,41.75,42.5,40.17,35312,146652970.0,5.75,3.04,1.23,17.66
17,2017-01-26,42.11,43.02,43.39,41.1,36718,155865315.0,5.49,3.04,1.27,18.36
18,2017-02-03,42.9,41.57,42.9,41.31,29467,123633456.0,3.7,-3.37,-1.45,14.73
19,2017-02-06,41.96,44.47,45.72,41.96,45801,200028638.0,9.04,6.98,2.9,22.9
20,2017-02-07,44.27,44.62,45.29,43.1,34418,152129071.0,4.92,0.34,0.15,17.21
21,2017-02-08,44.22,46.74,48.61,44.0,35950,164763917.0,10.33,4.75,2.12,17.98
22,2017-02-09,46.3,46.07,46.88,45.08,36040,165838565.0,3.85,-1.43,-0.67,18.02
23,2017-02-10,45.84,43.9,46.04,43.72,29339,131047029.0,5.04,-4.71,-2.17,14.67
24,2017-02-13,44.0,45.53,45.87,43.28,25927,116876133.0,5.9,3.71,1.63,12.96
25,2017-02-14,45.09,45.42,45.86,45.08,25898,117768450.0,1.71,-0.24,-0.11,12.95
26,2017-02-15,45.45,45.51,47.5,45.22,41414,191187309.0,5.02,0.2,0.09,20.71
27,2017-02-16,45.5,44.33,45.5,43.56,32172,142768752.0,4.26,-2.59,-1.18,16.09
28,2017-02-17,44.58,42.8,44.72,42.61,26963,117649460.0,4.76,-3.45,-1.53,13.48
29,2017-02-20,42.81,42.39,42.97,41.0,19285,80780865.0,4.6,-0.96,-0.41,9.64
30,2017-02-21,42.05,43.5,43.78,42.05,16390,70697157.0,4.08,2.62,1.11,8.2
