,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-04,63.17,66.94,66.94,60.05,1187467,1308624464.0,11.35,10.28,6.24,23.98
1,2017-01-05,69.35,63.46,73.77,63.05,2170551,2563349120.0,16.01,-5.2,-3.48,43.84
2,2017-01-06,62.29,63.05,64.99,60.52,1351041,1471416432.0,7.04,-0.65,-0.41,27.29
3,2017-01-09,59.81,60.22,60.7,56.63,959308,987656320.0,6.46,-4.49,-2.83,19.37
4,2017-01-10,59.22,66.41,66.41,58.58,1504577,1691599136.0,13.0,10.28,6.19,30.39
5,2017-01-11,66.88,65.47,70.35,62.64,1617431,1860353936.0,11.61,-1.42,-0.94,32.67
6,2017-01-12,62.76,66.47,70.41,61.46,1474558,1708727504.0,13.67,1.53,1.0,29.78
7,2017-01-13,65.11,60.46,66.05,60.4,1013259,1111442928.0,8.5,-9.04,-6.01,20.46
8,2017-01-16,60.46,55.69,60.52,54.28,738005,729562192.0,10.32,-7.89,-4.77,14.91
9,2017-01-17,55.69,61.4,61.4,54.33,953266,989198832.0,12.7,10.25,5.71,19.25
10,2017-01-18,61.87,61.99,64.23,60.11,1117537,1208871792.0,6.71,0.96,0.59,22.57
11,2017-01-19,59.99,58.87,60.93,57.63,661169,678280656.0,5.32,-5.03,-3.12,13.35
12,2017-01-20,58.87,60.93,63.93,58.63,912966,985083392.0,9.0,3.5,2.06,18.44
13,2017-01-23,59.81,62.17,63.93,59.05,841903,913129056.0,8.01,2.04,1.24,17.0
14,2017-01-24,60.7,63.29,66.29,59.22,981313,1058299888.0,11.37,1.8,1.12,19.82
15,2017-01-25,59.81,59.58,62.64,58.63,715740,747851088.0,6.34,-5.86,-3.71,14.46
16,2017-01-26,59.05,58.46,60.4,57.57,436429,447927568.0,4.75,-1.88,-1.12,8.81
17,2017-02-03,58.69,59.05,59.75,57.57,339025,347428944.0,3.73,1.01,0.59,6.85
18,2017-02-06,58.63,58.46,58.63,56.87,434379,436577472.0,2.98,-1.0,-0.59,8.77
19,2017-02-07,58.04,57.93,58.16,57.34,378085,379400864.0,1.4,-0.91,-0.53,7.64
20,2017-02-08,57.81,59.16,60.93,56.87,719637,738800848.0,7.01,2.12,1.23,14.53
21,2017-02-09,58.04,58.28,59.4,57.63,444069,450324752.0,2.99,-1.49,-0.88,8.97
22,2017-02-10,57.93,56.98,58.16,56.93,412713,412235696.0,2.11,-2.23,-1.3,8.34
