,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2020-04-21,14.71,17.65,17.65,14.71,973,1713609.0,23.98,43.96,5.39,0.35
1,2020-04-22,19.42,19.42,19.42,19.42,346,672087.0,0.0,10.03,1.77,0.13
2,2020-04-23,21.36,21.36,21.36,21.36,298,635524.0,0.0,9.99,1.94,0.11
3,2020-04-24,23.5,23.5,23.5,23.5,1190,2796641.0,0.0,10.02,2.14,0.43
4,2020-04-27,25.85,25.85,25.85,25.85,1841,4759269.0,0.0,10.0,2.35,0.67
5,2020-04-28,25.85,24.36,25.85,23.27,160596,386354720.0,9.98,-5.76,-1.49,58.25
6,2020-04-29,25.35,26.8,26.8,25.35,60879,162374910.0,5.95,10.02,2.44,22.08
7,2020-04-30,27.99,26.02,28.76,25.5,180339,484002416.0,12.16,-2.91,-0.78,65.41
8,2020-05-06,24.21,26.0,26.07,23.42,124569,304643920.0,10.18,-0.08,-0.02,45.18
9,2020-05-07,25.4,28.6,28.6,25.37,163131,442341680.0,12.42,10.0,2.6,59.17
10,2020-05-08,27.1,31.46,31.46,27.1,176627,517522528.0,15.24,10.0,2.86,64.06
11,2020-05-11,33.0,32.5,34.61,32.0,206339,701299456.0,8.3,3.31,1.04,74.84
12,2020-05-12,31.0,33.3,35.2,29.25,180594,571899152.0,18.31,2.46,0.8,65.5
13,2020-05-13,31.0,30.75,32.7,30.51,139488,438499504.0,6.58,-7.66,-2.55,50.59
14,2020-05-14,29.66,30.04,31.68,29.66,101584,309792432.0,6.57,-2.31,-0.71,36.85
15,2020-05-15,30.1,30.44,31.2,29.0,92332,279482528.0,7.32,1.33,0.4,33.49
16,2020-05-18,30.0,27.47,30.18,27.4,87277,249323387.0,9.13,-9.76,-2.97,31.66
17,2020-05-19,27.5,28.58,28.95,27.48,62971,178122902.0,5.35,4.04,1.11,22.84
18,2020-05-20,28.31,29.9,30.56,28.2,91884,269610368.0,8.26,4.62,1.32,33.33
19,2020-05-21,29.58,31.41,31.72,28.7,117759,359321600.0,10.1,5.05,1.51,42.71
20,2020-05-22,30.8,29.05,31.98,28.31,81087,242638821.0,11.68,-7.51,-2.36,29.41
21,2020-05-25,28.19,27.1,28.99,26.8,63170,176491315.0,7.54,-6.71,-1.95,22.91
22,2020-05-26,26.84,28.0,28.3,26.81,46913,128913591.0,5.5,3.32,0.9,17.02
23,2020-05-27,28.01,28.43,28.8,27.65,58079,164058109.0,4.11,1.54,0.43,21.07
24,2020-05-28,28.0,26.47,28.15,26.1,58116,156439412.0,7.21,-6.89,-1.96,21.08
25,2020-05-29,26.3,25.58,26.79,25.41,44693,116498115.0,5.21,-3.36,-0.89,16.21
26,2020-06-01,25.8,26.71,26.72,25.7,40087,105787115.0,3.99,4.42,1.13,14.54
27,2020-06-02,26.73,27.8,27.93,26.45,55294,150956061.0,5.54,4.08,1.09,20.06
28,2020-06-03,27.55,26.85,27.67,26.8,49631,134283007.0,3.13,-3.42,-0.95,18.0
29,2020-06-04,27.0,27.18,27.8,26.75,45249,123863111.0,3.91,1.23,0.33,16.41
30,2020-06-05,26.8,26.8,27.38,26.31,37009,98803200.0,3.94,-1.4,-0.38,13.42
31,2020-06-08,27.17,28.12,29.0,26.9,72151,201530967.0,7.84,4.93,1.32,26.17
32,2020-06-09,27.85,27.7,27.89,27.27,40673,112185099.0,2.2,-1.49,-0.42,14.75
33,2020-06-10,27.72,28.99,29.28,27.71,79761,228710367.0,5.67,4.66,1.29,28.93
34,2020-06-11,28.68,29.44,29.49,28.3,78940,228500306.0,4.1,1.55,0.45,28.63
35,2020-06-12,28.5,30.34,31.19,28.43,97537,292273008.0,9.38,3.06,0.9,35.38
36,2020-06-15,30.38,32.58,33.37,29.91,116552,368343840.0,11.4,7.38,2.24,42.27
37,2020-06-16,31.82,31.9,32.57,31.03,83962,266179991.0,4.73,-2.09,-0.68,30.45
38,2020-06-17,31.77,30.07,31.96,29.5,77883,236649286.0,7.71,-5.74,-1.83,28.25
39,2020-06-18,29.8,29.12,29.89,28.88,50300,146891028.0,3.36,-3.16,-0.95,18.24
40,2020-06-19,28.9,28.96,29.48,28.81,35911,104272643.0,2.3,-0.55,-0.16,13.03
41,2020-06-22,28.96,29.05,29.68,28.92,34279,100370991.0,2.62,0.31,0.09,12.43
42,2020-06-23,28.89,27.77,28.89,27.71,54078,151663333.0,4.06,-4.41,-1.28,19.61
43,2020-06-24,27.69,27.83,28.43,27.29,43421,120749301.0,4.11,0.22,0.06,15.75
44,2020-06-29,27.83,28.2,28.39,27.31,36426,101948458.0,3.88,1.33,0.37,13.21
45,2020-06-30,28.3,29.1,29.18,28.13,48871,141090474.0,3.72,3.19,0.9,17.73
46,2020-07-01,29.0,28.23,29.29,27.83,43455,123925727.0,5.02,-2.99,-0.87,15.76
47,2020-07-02,27.98,29.0,29.0,27.9,38661,110114589.0,3.9,2.73,0.77,14.02
48,2020-07-03,29.02,28.87,29.38,28.61,38663,111787999.0,2.66,-0.45,-0.13,14.02
49,2020-07-06,28.87,29.86,29.88,28.63,56856,167159122.0,4.33,3.43,0.99,20.62
50,2020-07-07,29.87,30.42,30.95,29.42,68049,206323139.0,5.12,1.88,0.56,24.68
51,2020-07-08,30.28,30.71,30.93,30.05,59253,179623993.0,2.89,0.95,0.29,21.49
52,2020-07-09,30.51,31.95,32.38,30.47,80783,250101163.0,6.22,4.04,1.24,29.3
53,2020-07-10,33.1,35.12,35.12,32.35,58626,197200841.0,8.67,9.92,3.17,21.26
54,2020-07-13,36.93,34.85,38.61,34.76,147437,531712864.0,10.96,-0.77,-0.27,53.48
55,2020-07-14,33.61,32.45,34.59,31.66,86910,286254480.0,8.41,-6.89,-2.4,31.52
56,2020-07-15,32.23,33.1,33.83,32.23,70378,232280697.0,4.93,2.0,0.65,25.53
57,2020-07-16,32.26,30.21,33.05,30.05,51516,159205952.0,9.06,-8.73,-2.89,18.69
58,2020-07-17,29.98,30.24,30.84,29.52,30143,90415794.0,4.37,0.1,0.03,10.93
59,2020-07-20,30.41,31.23,31.27,30.41,27116,83097676.0,2.84,3.27,0.99,9.84
60,2020-07-21,31.43,31.3,31.43,30.54,26831,82314507.0,2.85,0.22,0.07,9.73
61,2020-07-22,31.04,31.05,31.73,30.75,29662,92175056.0,3.13,-0.8,-0.25,10.76
62,2020-07-23,30.55,30.47,30.92,29.32,32695,97292425.0,5.15,-1.87,-0.58,11.86
63,2020-07-24,30.05,28.71,30.67,28.25,29984,87678909.0,7.94,-5.78,-1.76,10.88
64,2020-07-27,28.61,27.91,28.97,27.52,23805,66178622.0,5.05,-2.79,-0.8,8.63
65,2020-07-28,28.02,29.28,29.31,28.02,28444,81224799.0,4.62,4.91,1.37,10.32
66,2020-07-29,29.09,29.5,29.52,28.66,21973,63756537.0,2.94,0.75,0.22,7.97
67,2020-07-30,29.38,29.11,29.91,28.98,19819,57558546.0,3.15,-1.32,-0.39,7.19
68,2020-07-31,28.96,29.33,29.6,28.76,17305,50159965.0,2.89,0.76,0.22,6.28
69,2020-08-03,29.45,30.6,30.62,29.45,26275,78432826.0,3.99,4.33,1.27,9.53
70,2020-08-04,30.53,31.72,31.75,29.92,47203,144744230.0,5.98,3.66,1.12,17.12
71,2020-08-05,31.25,32.42,32.83,31.01,50422,160181477.0,5.74,2.21,0.7,18.29
72,2020-08-06,32.05,31.44,32.4,31.08,35066,109843238.0,4.07,-3.02,-0.98,12.72
73,2020-08-07,31.4,30.01,31.5,29.73,29983,90166029.0,5.63,-4.55,-1.43,10.88
74,2020-08-10,29.81,30.06,30.45,29.63,16565,49392731.0,2.73,0.17,0.05,6.01
75,2020-08-11,29.99,28.84,30.32,28.75,20038,59057371.0,5.22,-4.06,-1.22,7.27
76,2020-08-12,28.65,29.24,29.25,27.76,20200,56865878.0,5.17,1.39,0.4,7.33
77,2020-08-13,29.26,29.03,29.45,28.75,12253,35362543.0,2.39,-0.72,-0.21,4.44
78,2020-08-14,29.06,29.28,29.34,28.57,12839,36875246.0,2.65,0.86,0.25,4.66
79,2020-08-17,29.32,29.81,29.9,29.15,13961,40943106.0,2.56,1.81,0.53,5.06
80,2020-08-18,29.88,30.15,30.45,29.63,17609,52625498.0,2.75,1.14,0.34,6.39
81,2020-08-19,30.35,28.7,30.35,28.65,22877,66303298.0,5.64,-4.81,-1.45,8.3
82,2020-08-20,28.53,28.74,29.1,28.05,11881,33798150.0,3.66,0.14,0.04,4.31
83,2020-08-21,28.86,28.64,29.23,28.61,11308,32339436.0,2.16,-0.35,-0.1,4.1
84,2020-08-24,28.75,28.7,29.04,27.56,16218,45479297.0,5.17,0.21,0.06,5.88
85,2020-08-25,28.5,29.86,30.25,28.5,30315,88945690.0,6.1,4.04,1.16,11.0
86,2020-08-26,29.53,29.65,30.75,29.36,33492,99894072.0,4.66,-0.7,-0.21,12.15
87,2020-08-27,29.13,30.58,30.65,28.61,34011,101084182.0,6.88,3.14,0.93,12.34
88,2020-08-28,30.45,31.36,31.43,30.07,51105,156201767.0,4.45,2.55,0.78,18.54
89,2020-08-31,30.92,30.36,31.66,30.33,40051,122805183.0,4.24,-3.19,-1.0,14.53
90,2020-09-01,30.05,31.81,32.23,29.82,51173,158276526.0,7.94,4.78,1.45,18.56
91,2020-09-02,31.45,31.51,32.1,31.11,39602,123841451.0,3.11,-0.94,-0.3,14.36
92,2020-09-03,31.12,30.18,31.25,30.15,32588,99132986.0,3.49,-4.22,-1.33,11.82
93,2020-09-04,29.25,30.16,30.64,29.24,21754,64950739.0,4.64,-0.07,-0.02,7.89
