,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-03,99.96,102.94,103.72,99.96,231258,316219696.0,3.76,2.98,2.98,4.83
1,2017-01-04,103.3,105.92,107.27,102.23,381769,538298896.0,4.9,2.89,2.98,7.98
2,2017-01-05,104.72,105.43,105.5,103.72,235885,330549904.0,1.68,-0.46,-0.49,4.93
3,2017-01-06,105.85,105.92,110.97,105.5,345784,500114720.0,5.19,0.46,0.49,7.23
4,2017-01-09,104.43,109.83,110.12,103.79,339951,492052608.0,5.98,3.69,3.91,7.1
5,2017-01-10,109.76,107.84,110.75,106.99,300863,440167440.0,3.42,-1.81,-1.99,6.29
6,2017-01-11,107.06,105.21,107.63,105.14,187455,266555171.0,2.31,-2.44,-2.63,3.92
7,2017-01-12,104.79,103.15,105.5,103.08,168870,235503471.0,2.3,-1.96,-2.06,3.53
8,2017-01-13,103.01,99.74,104.15,99.6,171787,235234061.0,4.41,-3.31,-3.41,3.59
9,2017-01-16,99.1,93.07,99.1,90.29,284548,356998672.0,8.83,-6.69,-6.67,5.95
10,2017-01-17,92.21,94.77,95.2,91.36,202761,253446600.0,4.13,1.83,1.7,4.24
11,2017-01-18,94.77,96.62,98.32,93.85,175516,225102664.0,4.72,1.95,1.85,3.67
12,2017-01-19,95.2,94.56,95.91,94.42,121023,153329242.0,1.54,-2.13,-2.06,2.53
13,2017-01-20,93.78,95.84,96.26,93.78,103281,131390145.0,2.62,1.35,1.28,2.16
14,2017-01-23,95.84,97.11,98.11,95.55,107234,139004803.0,2.67,1.33,1.27,2.24
15,2017-01-24,96.48,96.55,97.83,95.55,80520,103706211.0,2.35,-0.58,-0.56,1.68
16,2017-01-25,96.97,96.69,97.11,95.77,55179,71078345.0,1.39,0.15,0.14,1.15
17,2017-01-26,96.55,96.4,97.33,95.98,58954,75917015.0,1.4,-0.3,-0.29,1.23
18,2017-02-03,96.4,95.13,96.69,94.98,62818,80182092.0,1.77,-1.32,-1.27,1.31
19,2017-02-06,95.2,95.77,96.12,94.98,59119,75274027.0,1.2,0.67,0.64,1.24
20,2017-02-07,95.84,97.11,97.19,95.05,104770,134528692.0,2.23,1.4,1.34,2.19
21,2017-02-08,96.55,98.75,99.6,95.91,147555,192532157.0,3.8,1.69,1.64,3.08
22,2017-02-09,98.39,99.53,99.81,97.97,124055,164225755.0,1.86,0.79,0.78,2.59
23,2017-02-10,100.38,100.81,102.66,100.24,206655,280833328.0,2.43,1.29,1.28,4.32
24,2017-02-13,99.74,101.24,101.45,99.17,99572,133809628.0,2.26,0.43,0.43,2.08
25,2017-02-14,100.52,100.17,101.95,99.6,107550,144392320.0,2.32,-1.06,-1.07,2.25
26,2017-02-15,100.17,99.03,101.73,98.75,122670,164632101.0,2.97,-1.14,-1.14,2.56
27,2017-02-16,98.61,99.1,99.32,97.54,120600,158501085.0,1.8,0.07,0.07,2.52
28,2017-02-17,99.1,95.84,99.1,95.77,153053,198270196.0,3.36,-3.29,-3.26,3.2
29,2017-02-20,95.34,96.05,96.26,94.49,120120,152908434.0,1.85,0.22,0.21,2.51
30,2017-02-21,96.12,96.4,96.83,95.84,74501,95860092.0,1.03,0.36,0.35,1.56
31,2017-02-22,96.62,96.19,96.76,95.2,77910,99761284.0,1.62,-0.22,-0.21,1.63
32,2017-02-23,95.91,95.55,96.12,94.91,74715,95175799.0,1.26,-0.67,-0.64,1.56
33,2017-02-24,95.48,98.32,98.68,95.48,153017,198965649.0,3.35,2.9,2.77,3.2
34,2017-02-27,97.83,96.26,98.11,96.12,94663,122358823.0,2.02,-2.1,-2.06,1.98
35,2017-02-28,95.98,96.19,96.83,95.55,52707,67570852.0,1.33,-0.07,-0.07,1.1
36,2017-03-01,96.19,96.62,97.4,95.62,72808,93816457.0,1.85,0.45,0.43,1.52
37,2017-03-02,96.83,96.62,98.39,96.48,121267,158010780.0,1.98,0.0,0.0,2.53
38,2017-03-03,95.91,95.34,96.19,94.34,93906,119138096.0,1.91,-1.32,-1.28,1.96
39,2017-03-06,95.55,96.97,97.04,95.48,68567,88088208.0,1.64,1.71,1.63,1.43
40,2017-03-07,97.54,98.25,100.03,97.54,175878,232176293.0,2.57,1.32,1.28,3.68
41,2017-03-08,98.39,99.25,100.52,97.19,164791,217991585.0,3.39,1.02,1.0,3.44
42,2017-03-09,101.38,100.03,103.01,99.89,347043,470732288.0,3.14,0.79,0.78,7.25
43,2017-03-10,99.39,98.61,100.31,98.18,144886,191516443.0,2.13,-1.42,-1.42,3.03
44,2017-03-13,97.97,98.39,98.61,96.33,122646,159526828.0,2.31,-0.22,-0.22,2.56
45,2017-03-14,98.39,96.69,98.54,96.4,125037,162591491.0,2.18,-1.73,-1.7,2.61
46,2017-03-15,96.48,95.77,96.83,95.05,122442,156673762.0,1.84,-0.95,-0.92,2.56
47,2017-03-16,96.4,96.97,97.04,96.12,118598,153032520.0,0.96,1.25,1.2,2.48
48,2017-03-17,96.76,96.05,97.26,95.91,95766,123361239.0,1.39,-0.95,-0.92,2.0
49,2017-03-20,95.98,96.83,97.04,95.84,58557,75478432.0,1.25,0.81,0.78,1.22
50,2017-03-21,96.83,96.83,97.04,96.26,57995,74850987.0,0.81,0.0,0.0,1.21
51,2017-03-22,96.62,98.32,98.39,96.05,127057,165671308.0,2.42,1.54,1.49,2.66
52,2017-03-23,98.61,97.19,98.75,95.98,113584,147618262.0,2.82,-1.15,-1.13,2.37
53,2017-03-24,96.62,96.9,96.97,95.91,90171,116062879.0,1.09,-0.3,-0.29,1.88
54,2017-03-27,96.48,96.26,96.83,95.98,81897,105145284.0,0.88,-0.66,-0.64,1.71
55,2017-03-28,96.26,95.2,96.26,95.2,96104,122321440.0,1.1,-1.1,-1.06,2.01
56,2017-03-29,95.2,95.13,95.91,94.7,61553,78191088.0,1.27,-0.07,-0.07,1.29
57,2017-03-30,94.84,96.55,98.75,92.92,219931,281536192.0,6.13,1.49,1.42,4.6
58,2017-03-31,95.77,95.91,98.68,95.48,162055,210195227.0,3.31,-0.66,-0.64,3.39
59,2017-04-05,95.62,97.33,97.9,93.78,145531,186939838.0,4.3,1.48,1.42,3.04
60,2017-04-06,98.89,98.25,100.03,98.04,241826,319379088.0,2.04,0.95,0.92,5.05
61,2017-04-07,98.75,99.03,99.1,97.4,163020,214443280.0,1.73,0.79,0.78,3.41
62,2017-04-10,99.03,99.74,100.1,97.83,187607,248472216.0,2.29,0.72,0.71,3.92
63,2017-04-11,99.46,99.89,100.52,97.9,174574,231074698.0,2.63,0.15,0.15,3.65
64,2017-04-12,98.89,99.81,103.01,98.11,251625,339118368.0,4.91,-0.08,-0.08,5.26
65,2017-04-13,99.32,99.89,101.24,98.82,136164,182233193.0,2.42,0.08,0.08,2.85
66,2017-04-14,99.96,96.48,100.17,95.98,192177,250891171.0,4.19,-3.41,-3.41,4.02
67,2017-04-17,95.91,94.56,96.4,93.85,114096,144801660.0,2.64,-1.99,-1.92,2.38
68,2017-04-18,93.92,87.67,95.34,87.03,238388,289306464.0,8.79,-7.29,-6.89,4.98
69,2017-04-19,87.1,86.32,88.59,85.25,131078,150441384.0,3.81,-1.54,-1.35,2.74
70,2017-04-20,86.53,84.26,87.03,83.05,113991,127841636.0,4.61,-2.39,-2.06,2.38
71,2017-04-21,83.97,84.26,85.11,83.55,55857,62310472.0,1.85,0.0,0.0,1.17
72,2017-04-24,84.54,77.65,84.68,77.51,119143,126183024.0,8.51,-7.84,-6.61,2.49
73,2017-04-25,77.72,77.37,79.0,77.22,81866,84320899.0,2.29,-0.36,-0.28,1.71
74,2017-04-26,77.72,77.51,78.15,77.15,62535,63880511.0,1.29,0.18,0.14,1.31
75,2017-04-27,77.51,77.93,78.08,74.52,104777,105199480.0,4.59,0.54,0.42,2.19
76,2017-04-28,77.51,79.35,79.5,77.51,67933,70699529.0,2.55,1.82,1.42,1.42
77,2017-05-02,79.92,80.56,82.2,79.92,92895,99523487.0,2.87,1.52,1.21,1.94
78,2017-05-03,80.07,80.07,80.85,79.43,67519,71231121.0,1.76,-0.61,-0.49,1.41
79,2017-05-04,80.14,80.07,81.06,79.35,60935,64624514.0,2.14,0.0,0.0,1.27
80,2017-05-05,80.14,79.85,81.41,79.64,71896,76510955.0,2.21,-0.27,-0.22,1.5
81,2017-05-08,78.72,75.8,78.93,75.73,76791,78372967.0,4.01,-5.07,-4.05,1.6
82,2017-05-09,75.8,77.65,78.15,75.52,71450,72691523.0,3.47,2.44,1.85,1.49
83,2017-05-10,77.37,75.38,78.29,75.31,76313,76948659.0,3.84,-2.92,-2.27,1.59
84,2017-05-11,74.31,75.8,75.87,73.74,75085,73985015.0,2.83,0.56,0.42,1.57
85,2017-05-12,75.8,76.58,77.01,75.8,56470,56913036.0,1.6,1.03,0.78,1.18
86,2017-05-15,77.08,76.66,77.29,76.44,38010,38427844.0,1.11,0.1,0.08,0.79
87,2017-05-16,76.51,77.72,77.79,74.81,68401,68664304.0,3.89,1.38,1.06,1.43
88,2017-05-17,77.79,77.65,78.36,77.29,63936,65627920.0,1.38,-0.09,-0.07,1.34
89,2017-05-18,77.15,76.58,78.22,76.37,63042,64244200.0,2.38,-1.38,-1.07,1.32
90,2017-05-19,76.94,78.22,78.5,76.44,88154,90221368.0,2.69,2.14,1.64,1.84
91,2017-05-22,78.22,76.3,78.36,76.02,55942,56795063.0,2.99,-2.45,-1.92,1.17
92,2017-05-23,76.02,74.24,76.3,73.88,59900,59006300.0,3.17,-2.7,-2.06,1.25
93,2017-05-24,73.32,73.53,73.88,71.75,70177,67000202.0,2.87,-0.96,-0.71,1.47
94,2017-05-25,73.17,72.82,73.67,70.97,113090,107552629.0,3.67,-0.97,-0.71,2.36
95,2017-05-26,72.82,72.61,73.25,72.46,48904,46689574.0,1.08,-0.29,-0.21,1.02
96,2017-05-31,73.25,72.54,73.88,72.46,51204,49133365.0,1.96,-0.1,-0.07,1.07
97,2017-06-01,72.18,67.63,72.46,66.78,94000,85805411.0,7.83,-6.77,-4.91,1.96
98,2017-06-02,67.49,68.2,68.7,65.93,80011,70108153.0,4.1,0.84,0.57,1.67
