,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-03,48.53,48.87,49.49,47.33,43651,51636254.0,4.45,0.7,0.34,1.28
1,2017-01-04,49.01,49.83,50.35,48.48,65153,77704095.0,3.83,1.96,0.96,1.91
2,2017-01-05,49.83,54.53,55.58,49.06,279501,361018976.0,13.08,9.43,4.7,8.21
3,2017-01-06,53.09,53.14,53.81,52.22,159221,201662097.0,2.92,-2.55,-1.39,4.68
4,2017-01-09,52.7,54.14,54.38,51.94,115315,147644620.0,4.59,1.88,1.0,3.39
5,2017-01-10,54.29,53.9,57.79,53.62,206446,273826384.0,7.7,-0.44,-0.24,6.06
6,2017-01-11,52.75,53.42,53.9,51.74,96045,121648222.0,4.01,-0.89,-0.48,2.82
7,2017-01-12,52.94,50.55,53.38,50.5,77407,95969210.0,5.39,-5.37,-2.87,2.27
8,2017-01-13,50.88,49.83,51.41,49.54,51279,62533189.0,3.7,-1.42,-0.72,1.51
9,2017-01-16,49.78,44.74,49.83,44.07,99651,112711033.0,11.56,-10.21,-5.09,2.93
10,2017-01-17,44.93,45.7,46.04,44.21,48081,53160409.0,4.09,2.15,0.96,1.41
11,2017-01-18,45.41,46.08,46.61,45.41,44269,49645008.0,2.63,0.83,0.38,1.3
12,2017-01-19,46.13,45.8,47.04,45.65,43939,49703304.0,3.02,-0.61,-0.28,1.29
13,2017-01-20,45.51,46.71,47.0,45.41,42200,47739099.0,3.47,1.99,0.91,1.24
14,2017-01-23,46.76,48.96,49.2,46.76,63577,74530373.0,5.22,4.82,2.25,1.87
15,2017-01-24,48.77,54.62,54.62,48.34,323629,414952512.0,12.83,11.56,5.66,9.5
16,2017-01-25,55.25,59.28,60.86,52.85,559433,768881904.0,14.66,8.53,4.66,16.43
17,2017-01-26,55.01,57.98,60.76,54.53,399679,539727232.0,10.51,-2.19,-1.3,11.74
18,2017-02-03,58.03,64.55,64.55,57.02,471870,699013648.0,12.99,11.33,6.57,13.86
19,2017-02-06,64.89,71.8,71.8,63.69,694336,1117082240.0,12.56,11.23,7.25,20.39
