,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-03,74.22,74.36,74.96,74.22,16305,60183533.0,1.0,0.3,0.22,0.82
1,2017-01-04,74.3,74.52,75.0,74.12,27511,101637833.0,1.18,0.22,0.16,1.38
2,2017-01-05,75.3,74.76,75.3,74.66,22547,83775170.0,0.86,0.32,0.24,1.13
3,2017-01-06,74.86,74.68,74.86,74.04,24505,90354012.0,1.1,-0.11,-0.08,1.23
4,2017-01-09,74.18,74.06,74.66,73.82,24974,91793255.0,1.12,-0.83,-0.62,1.25
5,2017-01-10,74.02,74.94,77.04,73.18,62519,233203570.0,5.21,1.19,0.88,3.13
6,2017-01-11,74.46,72.92,74.46,72.66,34021,123561466.0,2.4,-2.7,-2.02,1.7
7,2017-01-12,72.66,72.94,73.32,72.48,12643,45709508.0,1.15,0.03,0.02,0.63
8,2017-01-13,72.86,73.46,74.16,70.72,35407,126619549.0,4.72,0.71,0.52,1.77
9,2017-01-16,73.24,73.8,74.14,71.52,79872,290438528.0,3.57,0.46,0.34,3.99
10,2017-01-17,73.46,73.92,74.1,72.86,16050,58505687.0,1.68,0.16,0.12,0.8
11,2017-01-18,73.92,73.92,74.16,73.74,18786,68908305.0,0.57,0.0,0.0,0.94
12,2017-01-19,73.92,73.36,74.06,72.72,12466,45244432.0,1.81,-0.76,-0.56,0.62
13,2017-01-20,73.36,74.08,74.24,73.02,25748,94398891.0,1.66,0.98,0.72,1.29
14,2017-01-23,74.06,75.08,75.36,73.96,19424,72072336.0,1.89,1.35,1.0,0.97
15,2017-01-24,74.72,74.04,74.98,73.88,18453,67859898.0,1.47,-1.39,-1.04,0.92
16,2017-01-25,73.7,74.6,75.04,73.68,13755,50790760.0,1.84,0.76,0.56,0.69
17,2017-01-26,74.7,74.88,75.14,74.6,11660,43240602.0,0.72,0.38,0.28,0.58
18,2017-02-03,74.7,74.86,75.08,74.28,9713,35896387.0,1.07,-0.03,-0.02,0.49
19,2017-02-06,75.0,75.78,76.18,74.44,16472,61415385.0,2.32,1.23,0.92,0.82
20,2017-02-07,75.26,74.76,75.5,74.66,18634,69163730.0,1.11,-1.35,-1.02,0.93
21,2017-02-08,74.68,74.66,75.02,74.1,22488,83096198.0,1.23,-0.13,-0.1,1.12
22,2017-02-09,74.46,74.8,74.9,74.3,23581,87307924.0,0.8,0.19,0.14,1.18
23,2017-02-10,74.74,74.86,75.4,74.52,34360,127686362.0,1.18,0.08,0.06,1.72
24,2017-02-13,74.86,74.34,75.22,73.92,42188,155144218.0,1.74,-0.69,-0.52,2.11
25,2017-02-14,74.76,73.9,74.76,73.68,30059,110497735.0,1.45,-0.59,-0.44,1.5
26,2017-02-15,73.94,74.9,75.36,73.68,65332,241668183.0,2.27,1.35,1.0,3.27
27,2017-02-16,74.72,75.4,75.62,74.38,35632,132388114.0,1.66,0.67,0.5,1.78
28,2017-02-17,75.5,74.7,76.66,74.66,37264,139627807.0,2.65,-0.93,-0.7,1.86
29,2017-02-20,74.78,75.0,75.16,74.28,32656,120896287.0,1.18,0.4,0.3,1.63
30,2017-02-21,75.0,75.96,76.12,74.66,47632,178365389.0,1.95,1.28,0.96,2.38
31,2017-02-22,76.06,76.34,76.54,75.72,41565,157009335.0,1.08,0.5,0.38,2.08
32,2017-02-23,76.28,75.96,76.54,75.72,20420,76939792.0,1.07,-0.5,-0.38,1.02
33,2017-02-24,76.24,78.56,80.62,75.58,96043,370655440.0,6.64,3.42,2.6,4.8
34,2017-02-27,77.28,76.28,77.46,76.16,54948,209041040.0,1.65,-2.9,-2.28,2.75
35,2017-02-28,76.08,76.3,76.56,75.98,26515,100172638.0,0.76,0.03,0.02,1.33
36,2017-03-01,76.44,76.68,77.34,76.16,38155,145375532.0,1.55,0.5,0.38,1.91
37,2017-03-02,76.88,75.86,76.96,75.82,26193,98812064.0,1.49,-1.07,-0.82,1.31
38,2017-03-03,75.84,75.14,76.04,74.6,26729,99682763.0,1.9,-0.95,-0.72,1.34
39,2017-03-06,75.26,75.8,75.96,74.98,20426,76494747.0,1.3,0.88,0.66,1.02
40,2017-03-07,75.56,75.64,76.08,75.5,25558,96006408.0,0.77,-0.21,-0.16,1.28
41,2017-03-08,75.62,74.82,75.62,74.66,33018,122826660.0,1.27,-1.08,-0.82,1.65
42,2017-03-09,74.98,75.3,75.56,74.8,27343,101940669.0,1.02,0.64,0.48,1.37
