,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-03,52.02,52.98,53.1,52.02,55185,68828128.0,2.07,1.3,0.68,0.97
1,2017-01-04,52.98,53.54,53.9,52.98,72190,91627040.0,1.74,1.06,0.56,1.26
2,2017-01-05,53.38,53.06,53.78,52.94,41483,52431695.0,1.57,-0.9,-0.48,0.73
3,2017-01-06,53.22,52.94,53.34,52.82,28886,36369827.0,0.98,-0.23,-0.12,0.51
4,2017-01-09,53.1,53.14,53.38,52.58,24139,30303137.0,1.51,0.38,0.2,0.42
5,2017-01-10,54.7,54.18,55.02,53.7,98088,126646722.0,2.48,1.96,1.04,1.72
6,2017-01-11,54.22,53.58,54.5,53.54,38881,49938712.0,1.77,-1.11,-0.6,0.68
7,2017-01-12,53.46,53.66,54.42,53.46,27899,35738882.0,1.79,0.15,0.08,0.49
8,2017-01-13,53.42,53.78,54.3,53.34,51045,65328406.0,1.79,0.22,0.12,0.89
9,2017-01-16,53.54,52.82,54.06,51.7,69303,87236086.0,4.39,-1.79,-0.96,1.21
10,2017-01-17,52.46,54.5,54.86,52.46,55200,70703242.0,4.54,3.18,1.68,0.97
11,2017-01-18,54.46,54.22,54.86,53.7,51668,66792761.0,2.13,-0.51,-0.28,0.9
12,2017-01-19,54.18,53.62,54.38,53.62,26334,33715675.0,1.4,-1.11,-0.6,0.46
13,2017-01-20,53.42,54.38,54.82,53.26,43735,56519773.0,2.91,1.42,0.76,0.77
14,2017-01-23,54.38,54.5,55.34,54.02,47059,61213979.0,2.43,0.22,0.12,0.82
15,2017-01-24,54.46,54.06,54.78,53.82,35314,45462377.0,1.76,-0.81,-0.44,0.62
16,2017-01-25,54.06,54.18,54.7,53.66,32227,41428242.0,1.92,0.22,0.12,0.56
17,2017-01-26,54.26,54.66,54.74,54.02,22054,28535216.0,1.33,0.89,0.48,0.39
18,2017-02-03,54.7,54.66,54.9,53.74,31198,40168611.0,2.12,0.0,0.0,0.55
19,2017-02-06,54.46,55.06,55.5,54.3,62906,82333666.0,2.2,0.73,0.4,1.1
20,2017-02-07,55.14,55.06,55.26,54.66,49676,64909783.0,1.09,0.0,0.0,0.87
21,2017-02-08,55.06,55.26,55.62,54.74,59805,78590282.0,1.6,0.36,0.2,1.05
22,2017-02-09,55.18,55.42,55.5,54.78,76946,100844673.0,1.3,0.29,0.16,1.35
23,2017-02-10,55.1,55.3,56.42,55.1,85849,113870191.0,2.38,-0.22,-0.12,1.5
24,2017-02-13,54.94,55.78,56.18,54.9,77131,101999370.0,2.31,0.87,0.48,1.35
25,2017-02-14,55.86,55.86,56.58,55.5,65084,86799095.0,1.94,0.14,0.08,1.14
26,2017-02-15,55.58,54.86,56.14,54.74,67289,88648611.0,2.51,-1.79,-1.0,1.18
27,2017-02-16,55.5,55.3,55.7,54.98,61745,81067681.0,1.31,0.8,0.44,1.08
28,2017-02-17,55.26,54.5,55.26,54.3,65234,84881879.0,1.74,-1.45,-0.8,1.14
29,2017-02-20,54.54,55.7,55.78,54.42,64901,84971076.0,2.5,2.2,1.2,1.14
30,2017-02-21,55.62,55.58,56.02,55.3,73820,97606871.0,1.29,-0.22,-0.12,1.29
