,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-03,106.84,107.71,108.01,106.78,45553,77068799.0,1.15,0.93,0.99,0.59
1,2017-01-04,107.54,108.24,108.36,107.54,48731,82726293.0,0.76,0.49,0.53,0.63
2,2017-01-05,108.3,108.18,108.53,107.89,35973,61120631.0,0.59,-0.06,-0.06,0.47
3,2017-01-06,107.89,107.6,108.24,107.42,34669,58633547.0,0.76,-0.54,-0.58,0.45
4,2017-01-09,107.48,109.35,109.4,107.07,55121,94227328.0,2.17,1.63,1.75,0.71
5,2017-01-10,109.46,108.76,109.7,108.76,34888,59955756.0,0.86,-0.54,-0.59,0.45
6,2017-01-11,108.47,107.36,109.0,107.25,31940,54338070.0,1.61,-1.29,-1.4,0.41
7,2017-01-12,107.36,106.72,108.12,106.66,36276,61088116.0,1.36,-0.6,-0.64,0.47
8,2017-01-13,106.78,107.31,107.54,106.37,45679,76648330.0,1.1,0.55,0.59,0.59
9,2017-01-16,106.61,107.77,108.06,105.38,101381,169864491.0,2.5,0.43,0.46,1.31
10,2017-01-17,107.36,107.31,107.71,106.49,33360,56103794.0,1.13,-0.43,-0.46,0.43
11,2017-01-18,107.19,108.12,108.3,107.01,42094,71384007.0,1.2,0.75,0.81,0.54
12,2017-01-19,108.12,108.41,109.05,107.89,38060,64931267.0,1.07,0.27,0.29,0.49
13,2017-01-20,108.3,108.7,108.94,108.12,39191,66881781.0,0.76,0.27,0.29,0.51
14,2017-01-23,108.7,108.7,109.35,108.53,40235,68846062.0,0.75,0.0,0.0,0.52
15,2017-01-24,108.59,109.4,109.87,108.47,53974,92793555.0,1.29,0.64,0.7,0.7
16,2017-01-25,109.4,109.23,109.64,108.82,32518,55864137.0,0.75,-0.16,-0.17,0.42
17,2017-01-26,109.17,109.23,109.58,108.88,37348,64163011.0,0.64,0.0,0.0,0.48
18,2017-02-03,109.46,107.95,109.46,107.77,34801,59363515.0,1.55,-1.17,-1.28,0.45
19,2017-02-06,107.6,108.18,108.36,107.36,43403,73581888.0,0.93,0.21,0.23,0.56
20,2017-02-07,108.18,109.0,109.05,107.6,48713,82808704.0,1.34,0.76,0.82,0.63
21,2017-02-08,108.76,109.0,109.11,108.12,39385,67296418.0,0.91,0.0,0.0,0.51
22,2017-02-09,109.0,110.22,110.51,108.82,101906,175665442.0,1.55,1.12,1.22,1.32
23,2017-02-10,110.4,110.34,110.75,109.7,83532,144892587.0,0.95,0.11,0.12,1.08
24,2017-02-13,110.34,110.63,111.1,110.05,81828,142294776.0,0.95,0.26,0.29,1.06
25,2017-02-14,110.4,110.05,110.57,109.4,47133,81581194.0,1.06,-0.52,-0.58,0.61
26,2017-02-15,109.87,109.29,111.04,109.17,60241,104331823.0,1.7,-0.69,-0.76,0.78
27,2017-02-16,109.11,110.28,110.34,109.11,46474,80292067.0,1.13,0.91,0.99,0.6
28,2017-02-17,110.16,109.35,110.69,109.29,51092,88391274.0,1.27,-0.84,-0.93,0.66
