,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-03,77.12,76.58,77.36,76.16,39615,44049298.0,1.57,0.24,0.18,0.58
1,2017-01-04,76.34,76.7,76.88,76.28,36342,40415569.0,0.78,0.16,0.12,0.53
2,2017-01-05,76.82,76.58,77.24,76.34,33578,37430989.0,1.17,-0.16,-0.12,0.49
3,2017-01-06,76.46,75.68,76.7,75.44,46526,51277150.0,1.65,-1.18,-0.9,0.68
4,2017-01-09,75.5,75.8,75.98,74.78,29533,32320751.0,1.59,0.16,0.12,0.43
5,2017-01-10,75.74,76.58,77.06,75.68,53833,59803221.0,1.82,1.03,0.78,0.79
6,2017-01-11,76.28,76.46,77.12,76.22,41211,45929497.0,1.18,-0.16,-0.12,0.6
7,2017-01-12,76.46,75.26,76.7,74.42,60435,66218306.0,2.98,-1.57,-1.2,0.89
8,2017-01-13,74.9,74.0,75.38,73.4,43591,46917695.0,2.63,-1.67,-1.26,0.64
9,2017-01-16,73.7,71.48,74.18,70.82,60426,63038148.0,4.54,-3.41,-2.52,0.89
10,2017-01-17,71.42,72.02,72.26,70.4,37780,38689314.0,2.6,0.76,0.54,0.55
11,2017-01-18,71.9,71.72,72.32,71.48,20756,21464690.0,1.17,-0.42,-0.3,0.3
12,2017-01-19,71.6,71.36,72.14,70.82,16498,16953344.0,1.84,-0.5,-0.36,0.24
13,2017-01-20,71.54,72.38,72.62,71.12,20905,21726269.0,2.1,1.43,1.02,0.31
14,2017-01-23,72.14,72.98,73.28,72.14,17778,18681309.0,1.58,0.83,0.6,0.26
15,2017-01-24,73.04,72.56,73.04,72.44,11968,12531442.0,0.82,-0.58,-0.42,0.18
16,2017-01-25,72.56,73.04,73.22,72.44,15705,16500450.0,1.07,0.66,0.48,0.23
17,2017-01-26,74.42,74.66,76.22,74.3,38313,41636889.0,2.63,2.22,1.62,0.56
18,2017-02-03,74.78,75.2,75.68,74.48,20054,21841406.0,1.61,0.72,0.54,0.29
19,2017-02-06,75.08,75.86,76.16,74.84,36637,40204322.0,1.76,0.88,0.66,0.54
20,2017-02-07,75.68,75.26,76.1,74.9,31694,34621059.0,1.58,-0.79,-0.6,0.46
21,2017-02-08,75.26,75.14,75.26,74.54,25527,27707339.0,0.96,-0.16,-0.12,0.37
22,2017-02-09,75.2,75.2,75.62,75.08,25427,27763868.0,0.72,0.08,0.06,0.37
23,2017-02-10,75.2,75.08,75.38,74.78,26961,29355776.0,0.8,-0.16,-0.12,0.4
24,2017-02-13,75.08,75.32,75.68,74.96,28932,31615110.0,0.96,0.32,0.24,0.42
25,2017-02-14,75.56,75.26,76.04,75.26,31761,34793823.0,1.04,-0.08,-0.06,0.47
26,2017-02-15,75.26,74.6,75.56,74.54,36021,39105839.0,1.36,-0.88,-0.66,0.53
27,2017-02-16,74.66,75.32,75.68,74.48,33075,36064090.0,1.61,0.97,0.72,0.49
28,2017-02-17,75.32,74.84,75.32,74.54,23632,25647469.0,1.04,-0.64,-0.48,0.35
29,2017-02-20,74.9,75.32,75.38,74.66,27704,30098084.0,0.96,0.64,0.48,0.41
30,2017-02-21,75.5,76.52,76.82,75.02,62102,68526345.0,2.39,1.59,1.2,0.91
31,2017-02-22,76.76,76.64,77.12,76.28,44411,49504748.0,1.1,0.16,0.12,0.65
