,日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额
0,2022-03-07,,,,101.3644,-0.0006,16.14,16.2
1,2022-03-04,,,,101.4281,-0.0014000000000000002,6.34,6.35
2,2022-03-03,,,,101.568,-0.0007000000000000001,23.38,23.5
3,2022-03-02,,,,101.6419,-0.0003,9.38,9.42
4,2022-03-01,,,,101.6697,0.0002,17.52,17.52
5,2022-02-28,,,,101.6451,-0.0002,10.62,10.74
6,2022-02-25,,,,101.6646,0.0,18.25,18.3
7,2022-02-24,,,,101.6641,-0.0001,6.65,6.72
8,2022-02-23,,,,101.6775,-0.0006,8.98,9.07
9,2022-02-22,,,,101.7378,-0.0005,12.0,12.11
10,2022-02-21,,,,101.7922,0.0006,13.71,13.99
11,2022-02-18,,,,101.73,0.0002,14.05,14.11
12,2022-02-17,,,,101.7122,-0.0001,23.97,24.15
13,2022-02-16,,,,101.7257,-0.0011,8.42,8.51
14,2022-02-15,,,,101.8409,-0.0002,3.42,3.48
15,2022-02-14,,,,101.862,-0.0006,8.12,8.2
16,2022-02-11,,,,101.9217,-0.0005,10.6,10.72
17,2022-02-10,,,,101.9693,0.0008,34.51,34.81
18,2022-02-09,,,,101.8871,-0.001,16.72,16.84
19,2022-02-08,,,,101.99,0.0,10.92,11.02
20,2022-02-07,,,,101.9877,0.0001,11.44,11.51
21,2022-01-28,,,,101.9776,0.0,1.5,1.51
22,2022-01-27,,,,101.9809,-0.0001,13.77,13.93
23,2022-01-26,,,,101.9905,-0.0001,14.33,14.49
24,2022-01-25,,,,101.9988,0.0007000000000000001,5.17,5.26
25,2022-01-24,,,,101.9275,-0.0003,20.6,20.71
26,2022-01-21,,,,101.9587,0.0003,22.1,22.24
27,2022-01-20,,,,101.9265,0.0009,26.41,26.59
28,2022-01-19,,,,101.8356,0.0007000000000000001,27.3,27.49
29,2022-01-18,,,,101.7626,0.0002,17.47,17.57
30,2022-01-17,,,,101.7384,0.0,13.41,13.55
31,2022-01-14,,,,101.7354,0.0,9.84,9.95
32,2022-01-13,,,,101.7313,0.0004,19.5,19.6
33,2022-01-12,,,,101.6865,0.0004,15.44,15.63
34,2022-01-11,,,,101.6504,-0.0001,19.66,19.85
35,2022-01-10,,,,101.6597,0.0001,10.13,10.22
36,2022-01-07,,,,101.6482,-0.0002,14.3,14.41
37,2022-01-06,,,,101.6667,0.0001,26.3,26.47
38,2022-01-05,,,,101.6542,0.0001,19.39,19.53
39,2022-01-04,,,,101.6447,-0.0006,0.0,0.0
40,2021-12-31,,,,101.7018,0.0001,0.43,0.43
41,2021-12-30,,,,101.6882,0.0004,5.63,5.7
42,2021-12-29,,,,101.6434,0.0001,6.3,6.33
43,2021-12-28,,,,101.6313,0.0001,3.66,3.69
44,2021-12-27,,,,101.6214,-0.0001,17.3,17.29
45,2021-12-24,,,,101.6362,0.0002,11.0,11.08
46,2021-12-23,,,,101.6116,-0.0002,15.61,15.76
47,2021-12-22,,,,101.6333,-0.0003,16.05,16.19
48,2021-12-21,,,,101.6676,-0.0001,17.25,17.44
49,2021-12-20,,,,101.6818,0.0,18.04,18.22
50,2021-12-17,,,,101.681,0.0001,5.8,5.83
51,2021-12-16,,,,101.6697,0.0001,13.6,13.64
52,2021-12-15,,,,101.6548,0.0003,7.02,7.06
53,2021-12-14,,,,101.6267,0.0001,11.0,11.14
54,2021-12-13,,,,101.6208,-0.0001,12.46,12.62
55,2021-12-10,,,,101.6301,-0.0002,10.32,10.41
56,2021-12-09,,,,101.6511,0.0001,15.37,15.5
57,2021-12-08,,,,101.6397,0.0001,9.8,9.87
58,2021-12-07,,,,101.6312,0.0002,11.74,11.83
59,2021-12-06,,,,101.6074,0.0001,14.08,14.17
60,2021-12-03,,,,101.593,0.0005,7.59,7.67
61,2021-12-02,,,,101.5473,-0.0002,17.12,17.18
62,2021-12-01,,,,101.5654,0.0001,4.52,4.55
63,2021-11-30,,,,101.5584,-0.0001,10.22,10.3
64,2021-11-29,,,,101.5679,0.0004,14.55,14.64
65,2021-11-26,,,,101.5271,0.0002,9.45,9.53
66,2021-11-25,,,,101.508,0.0,19.94,19.94
67,2021-11-24,,,,101.5037,0.0,15.58,15.65
68,2021-11-23,,,,101.5057,0.0003,8.99,9.02
69,2021-11-22,,,,101.4753,0.0,6.02,6.08
70,2021-11-19,,,,101.4761,0.0002,7.59,7.7
71,2021-11-18,,,,101.4538,0.0,14.95,15.06
72,2021-11-17,,,,101.4515,-0.0001,5.8,5.86
73,2021-11-16,,,,101.4593,0.0001,5.96,5.96
74,2021-11-15,,,,101.4475,-0.0001,6.45,6.48
75,2021-11-12,,,,101.46,0.0,9.6,9.65
76,2021-11-11,,,,101.4612,0.0003,8.03,8.1
77,2021-11-10,,,,101.431,-0.0005,12.05,12.13
78,2021-11-09,,,,101.4791,0.0001,11.03,11.09
79,2021-11-08,,,,101.4679,0.0003,7.0,7.05
80,2021-11-05,,,,101.4369,0.0006,8.57,8.6
81,2021-11-04,,,,101.376,-0.0001,15.3,15.37
82,2021-11-03,,,,101.3856,0.0009,10.7,10.8
83,2021-11-02,,,,101.2972,-0.0001,23.44,23.62
84,2021-11-01,,,,101.3114,0.0003,14.24,14.34
85,2021-10-29,,,,101.2777,0.0001,0.6,0.62
86,2021-10-28,,,,101.2701,0.0009,2.0,2.06
87,2021-10-27,,,,101.1782,0.0003,3.7,3.79
88,2021-10-26,,,,101.1498,-0.0005,3.8,3.84
89,2021-10-25,,,,101.1963,0.0001,0.7,0.72
90,2021-10-22,,,,101.1884,-0.0001,0.0,0.0
91,2021-10-21,,,,101.1982,0.0,4.8,4.85
92,2021-10-20,,,,101.1972,0.0,1.14,1.14
93,2021-10-19,,,,101.1989,-0.0004,0.4,0.4
94,2021-10-18,,,,101.2376,-0.0002,0.5,0.51
95,2021-10-15,,,,101.26,-0.0002,0.2,0.2
96,2021-10-14,,,,101.2794,-0.0002,0.6,0.61
97,2021-10-13,,,,101.3022,-0.0003,3.5,3.52
98,2021-10-12,,,,101.334,-0.0002,8.12,8.16
99,2021-10-11,,,,101.3538,-0.0002,0.5,0.51
100,2021-10-08,,,,101.3737,0.0,0.0,0.0
101,2021-09-30,,,,101.3708,-0.0002,1.4,1.41
102,2021-09-29,,,,101.3866,0.0003,6.0,6.04
103,2021-09-28,,,,101.3546,-0.0006,6.1,6.15
104,2021-09-27,,,,101.4183,0.0002,1.95,1.97
105,2021-09-24,,,,101.3932,0.0,4.5,4.57
106,2021-09-23,,,,101.3911,-0.0003,1.9,1.95
