,日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额
0,2022-03-07,,,,109.0505,0.0002,4.54,455.79
1,2022-03-04,,,,109.0246,-0.0006,4.02,403.77
2,2022-03-03,,,,109.0947,-0.0003,3.44,345.46
3,2022-03-02,,,,109.1268,-0.0001,2.94,295.0
4,2022-03-01,,,,109.1424,-0.0001,3.88,389.68
5,2022-02-28,,,,109.1506,-0.0002,2.8,281.44
6,2022-02-25,,,,109.1678,-0.0013,2.93,293.43
7,2022-02-24,,,,109.3116,0.0,3.47,348.68
8,2022-02-23,,,,109.31,0.0,3.42,343.1
9,2022-02-22,,,,109.3153,-0.0003,2.96,297.68
10,2022-02-21,,,,109.3437,0.0,3.08,309.7
11,2022-02-18,,,,109.3398,-0.0001,2.61,262.57
12,2022-02-17,,,,109.3547,0.0,3.32,334.11
13,2022-02-16,,,,109.3538,0.0,2.71,272.53
14,2022-02-15,,,,109.352,0.0,2.56,257.14
15,2022-02-14,,,,109.3497,0.0004,4.64,466.45
16,2022-02-11,,,,109.3113,-0.0002,3.89,391.56
17,2022-02-10,,,,109.337,0.0002,4.91,494.0
18,2022-02-09,,,,109.315,0.0001,3.79,381.99
19,2022-02-08,,,,109.3023,0.0002,3.91,394.42
20,2022-02-07,,,,109.2763,-0.0007000000000000001,2.33,234.09
21,2022-01-28,,,,109.3521,0.0002,2.19,220.02
22,2022-01-27,,,,109.3323,0.0001,4.82,484.72
23,2022-01-26,,,,109.3245,0.0001,5.89,591.32
24,2022-01-25,,,,109.3185,0.0001,4.66,468.44
25,2022-01-24,,,,109.3082,-0.0007000000000000001,5.04,507.05
26,2022-01-21,,,,109.3865,0.0002,5.01,502.41
27,2022-01-20,,,,109.3673,0.0001,4.12,414.08
28,2022-01-19,,,,109.3518,0.0003,3.88,389.92
29,2022-01-18,,,,109.3152,0.0005,5.56,558.26
30,2022-01-17,,,,109.2624,0.0004,3.36,337.35
31,2022-01-14,,,,109.2157,-0.0001,2.34,234.89
32,2022-01-13,,,,109.2229,0.0,2.53,253.8
33,2022-01-12,,,,109.2202,0.0001,2.99,299.64
34,2022-01-11,,,,109.2114,0.0,3.77,378.25
35,2022-01-10,,,,109.2154,0.0,3.39,339.85
