,日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额
0,2022-03-07,,,,127.6609,0.0006,1.03,103.68
1,2022-03-04,,,,127.5849,-0.001,1.09,109.55
2,2022-03-03,,,,127.7149,-0.001,1.11,111.55
3,2022-03-02,,,,127.8394,-0.0004,0.8,80.11
4,2022-03-01,,,,127.8965,-0.0004,1.84,183.3
5,2022-02-28,,,,127.9524,0.0004,1.22,120.45
6,2022-02-25,,,,127.8969,-0.0001,1.37,137.41
7,2022-02-24,,,,127.9096,0.0004,1.56,156.91
8,2022-02-23,,,,127.8641,-0.0006,1.63,163.19
9,2022-02-22,,,,127.9461,-0.001,1.11,111.63
10,2022-02-21,,,,128.0715,-0.0004,0.79,80.23
11,2022-02-18,,,,128.1267,0.0006,1.07,108.83
12,2022-02-17,,,,128.0557,0.0,1.39,139.99
13,2022-02-16,,,,128.0583,-0.0004,0.86,87.33
14,2022-02-15,,,,128.1084,-0.0006,1.42,143.1
15,2022-02-14,,,,128.1895,-0.0005,0.8,81.72
16,2022-02-11,,,,128.25,-0.0021,1.09,110.07
17,2022-02-10,,,,128.5243,-0.0002,0.89,89.26
18,2022-02-09,,,,128.5459,0.0001,1.26,128.23
19,2022-02-08,,,,128.5287,-0.0003,0.98,99.29
20,2022-02-07,,,,128.5671,0.0007000000000000001,0.53,53.94
21,2022-01-28,,,,128.4783,0.0001,0.28,27.91
22,2022-01-27,,,,128.4612,-0.0011,0.62,63.22
23,2022-01-26,,,,128.6089,0.0002,0.63,64.49
24,2022-01-25,,,,128.5822,0.0008,2.26,229.41
25,2022-01-24,,,,128.4788,0.0021,0.66,66.5
26,2022-01-21,,,,128.2159,-0.0003,0.72,72.98
27,2022-01-20,,,,128.254,0.0025,1.01,102.43
28,2022-01-19,,,,127.9372,0.0024,1.63,164.67
29,2022-01-18,,,,127.6372,0.0013,2.24,228.09
30,2022-01-17,,,,127.4703,0.0026,2.29,232.57
31,2022-01-14,,,,127.1433,0.0005,2.99,304.36
32,2022-01-13,,,,127.0797,0.0009,1.24,124.79
33,2022-01-12,,,,126.9594,0.0008,2.16,217.5
34,2022-01-11,,,,126.8639,0.0006,1.89,189.79
35,2022-01-10,,,,126.7838,0.0003,1.6,161.19
36,2022-01-07,,,,126.7408,0.0001,1.73,174.09
37,2022-01-06,,,,126.7224,0.001,2.15,216.91
38,2022-01-05,,,,126.5936,0.0009,1.5,150.94
39,2022-01-04,,,,126.4836,0.0005,0.0,0.01
40,2021-12-31,,,,126.4152,0.0015,0.46,46.55
41,2021-12-30,,,,126.2215,0.0006,0.33,32.74
42,2021-12-29,,,,126.1412,0.0001,0.88,87.96
43,2021-12-28,,,,126.1238,0.0001,0.7,69.79
44,2021-12-27,,,,126.1069,0.0005,0.65,64.58
45,2021-12-24,,,,126.0445,0.0008,0.57,57.02
46,2021-12-23,,,,125.9455,0.0004,1.13,112.91
47,2021-12-22,,,,125.8944,-0.0003,0.42,41.81
48,2021-12-21,,,,125.9271,0.0,0.64,64.35
49,2021-12-20,,,,125.9223,0.0003,0.76,75.62
50,2021-12-17,,,,125.8841,0.0001,0.33,32.77
51,2021-12-16,,,,125.8748,0.0001,1.37,138.54
52,2021-12-15,,,,125.8572,0.0003,0.93,93.65
53,2021-12-14,,,,125.8175,0.0003,1.29,130.77
54,2021-12-13,,,,125.7795,0.0003,0.95,96.63
55,2021-12-10,,,,125.742,-0.0005,1.34,134.66
56,2021-12-09,,,,125.8017,-0.0004,0.79,78.65
57,2021-12-08,,,,125.8569,-0.0004,0.63,62.43
58,2021-12-07,,,,125.9017,0.0004,1.01,101.64
59,2021-12-06,,,,125.8562,0.0022,1.56,156.38
60,2021-12-03,,,,125.5755,-0.0001,0.93,94.05
61,2021-12-02,,,,125.5904,-0.0001,1.26,128.55
62,2021-12-01,,,,125.6064,0.0005,0.67,67.52
63,2021-11-30,,,,125.5469,-0.0003,0.52,52.57
64,2021-11-29,,,,125.5851,0.0011,0.88,87.78
65,2021-11-26,,,,125.4483,0.001,0.65,64.21
66,2021-11-25,,,,125.3289,0.001,1.44,142.56
67,2021-11-24,,,,125.2055,0.0002,0.53,52.82
68,2021-11-23,,,,125.1762,0.0001,0.43,42.83
69,2021-11-22,,,,125.1607,0.0004,0.61,59.65
70,2021-11-19,,,,125.1048,-0.0004,0.85,83.91
71,2021-11-18,,,,125.1527,-0.0001,1.17,116.09
72,2021-11-17,,,,125.1661,0.0,0.59,58.5
73,2021-11-16,,,,125.1645,0.0003,0.76,76.03
74,2021-11-15,,,,125.1286,0.0003,0.75,75.07
75,2021-11-12,,,,125.0915,-0.0003,0.35,35.34
76,2021-11-11,,,,125.1239,0.0001,0.85,85.57
77,2021-11-10,,,,125.1078,0.0001,1.01,101.44
78,2021-11-09,,,,125.0904,-0.0002,0.77,76.97
79,2021-11-08,,,,125.1207,0.002,0.4,40.21
80,2021-11-05,,,,124.8729,0.0004,1.14,115.16
81,2021-11-04,,,,124.8244,0.0004,0.79,78.68
82,2021-11-03,,,,124.7749,0.0003,0.94,93.83
83,2021-11-02,,,,124.7403,0.0005,1.2,119.25
84,2021-11-01,,,,124.6733,0.0004,0.81,80.11
85,2021-10-29,,,,124.6236,0.0006,0.5,50.36
86,2021-10-28,,,,124.555,-0.0003,0.76,75.57
87,2021-10-27,,,,124.5871,0.0011,1.2,119.78
88,2021-10-26,,,,124.4497,0.0003,0.74,74.32
89,2021-10-25,,,,124.4106,0.0005,0.48,48.29
90,2021-10-22,,,,124.3508,0.0002,0.93,93.2
91,2021-10-21,,,,124.3244,0.0007000000000000001,0.95,94.2
92,2021-10-20,,,,124.2354,0.0002,1.35,135.82
93,2021-10-19,,,,124.2086,-0.0019,0.52,51.66
94,2021-10-18,,,,124.4511,-0.0014000000000000002,0.32,31.85
95,2021-10-15,,,,124.6198,0.0003,0.39,38.95
96,2021-10-14,,,,124.5818,-0.0007000000000000001,0.71,70.95
97,2021-10-13,,,,124.6667,-0.0001,0.44,43.94
98,2021-10-12,,,,124.6768,-0.0008,0.8,80.63
99,2021-10-11,,,,124.7706,-0.0013,0.94,93.56
100,2021-10-08,,,,124.9293,0.0012,0.38,37.96
101,2021-09-30,,,,124.7835,-0.0001,0.06,5.52
102,2021-09-29,,,,124.7999,-0.0005,0.48,48.15
103,2021-09-28,,,,124.8678,-0.0006,0.33,33.37
104,2021-09-27,,,,124.941,-0.0003,0.44,44.15
105,2021-09-24,,,,124.9774,0.0001,0.86,87.16
106,2021-09-23,,,,124.9611,-0.0003,0.91,92.53
107,2021-09-22,,,,125.0014,0.0012,0.31,31.61
108,2021-09-17,,,,124.8488,0.0,0.31,30.93
109,2021-09-16,,,,124.8468,-0.0003,0.33,33.77
110,2021-09-15,,,,124.8797,-0.0008,0.29,28.91
111,2021-09-14,,,,124.9797,-0.0003,0.28,28.03
112,2021-09-13,,,,125.0117,0.0001,0.29,29.47
113,2021-09-10,,,,124.9973,-0.0004,0.36,37.19
114,2021-09-09,,,,125.0486,0.0001,0.62,62.32
115,2021-09-08,,,,125.0308,0.0001,0.67,67.8
116,2021-09-07,,,,125.0214,-0.0003,1.51,151.66
117,2021-09-06,,,,125.0574,0.0,0.6,61.42
118,2021-09-03,,,,125.0517,0.0005,0.47,49.03
119,2021-09-02,,,,124.9874,0.0004,0.52,53.37
120,2021-09-01,,,,124.9557,0.0008,0.89,89.48
121,2021-08-31,,,,124.8603,-0.0002,0.2,20.68
122,2021-08-30,,,,124.8841,0.0001,0.38,38.24
123,2021-08-27,,,,124.8693,-0.0001,0.24,24.55
124,2021-08-26,,,,124.8844,-0.0001,0.53,53.85
125,2021-08-25,,,,124.8997,0.0001,0.14,14.29
126,2021-08-24,,,,124.8826,-0.0005,0.26,26.64
127,2021-08-23,,,,124.9443,0.0004,0.79,79.32
128,2021-08-20,,,,124.8917,0.0007000000000000001,0.26,25.79
