,日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额
0,2022-03-07,,,,102.6856,0.0003,0.21,20.8
1,2022-03-04,,,,102.6575,-0.001,0.41,41.28
2,2022-03-03,,,,102.7625,-0.0006,0.18,17.72
3,2022-03-02,,,,102.8236,-0.0006,0.94,94.68
4,2022-03-01,,,,102.8845,0.0002,0.37,37.56
5,2022-02-28,,,,102.8663,0.0003,0.33,33.0
6,2022-02-25,,,,102.8369,0.0002,0.49,48.65
7,2022-02-24,,,,102.8183,0.0,0.24,24.47
8,2022-02-23,,,,102.814,-0.0007000000000000001,0.28,28.35
9,2022-02-22,,,,102.8867,-0.0005,0.16,15.77
10,2022-02-21,,,,102.9352,-0.0007000000000000001,0.54,54.37
11,2022-02-18,,,,103.009,0.0005,0.7,70.5
12,2022-02-17,,,,102.9568,0.0001,0.67,68.3
13,2022-02-16,,,,102.942,-0.0002,0.88,89.29
14,2022-02-15,,,,102.9651,-0.0005,0.87,87.68
15,2022-02-14,,,,103.0146,0.0,0.53,53.23
16,2022-02-11,,,,103.0168,-0.0013,0.49,49.72
17,2022-02-10,,,,103.1535,-0.0007000000000000001,0.66,66.05
18,2022-02-09,,,,103.2261,0.0,0.87,87.95
19,2022-02-08,,,,103.2213,0.0,0.66,66.57
20,2022-02-07,,,,103.2211,0.0002,0.44,44.59
21,2022-01-28,,,,103.2,0.0004,0.2,19.89
22,2022-01-27,,,,103.1628,-0.0004,0.36,37.1
23,2022-01-26,,,,103.2076,0.0,0.43,44.34
24,2022-01-25,,,,103.2106,0.0002,0.53,53.93
25,2022-01-24,,,,103.1875,0.0008,0.37,37.32
26,2022-01-21,,,,103.1083,0.0003,0.87,87.99
27,2022-01-20,,,,103.0796,0.0009,0.3,30.37
28,2022-01-19,,,,102.9844,0.0012,0.49,49.56
29,2022-01-18,,,,102.8596,0.0004,0.42,42.49
30,2022-01-17,,,,102.8134,0.0015,0.27,27.53
31,2022-01-14,,,,102.66,0.0006,0.3,30.25
32,2022-01-13,,,,102.5957,0.0007000000000000001,0.52,52.62
33,2022-01-12,,,,102.5256,0.0006,0.81,81.24
34,2022-01-11,,,,102.4651,0.001,0.72,72.77
35,2022-01-10,,,,102.3609,0.0001,0.51,50.93
36,2022-01-07,,,,102.3528,0.0002,1.29,130.05
37,2022-01-06,,,,102.3299,0.0004,1.45,145.15
38,2022-01-05,,,,102.2931,0.0008,0.37,37.52
39,2022-01-04,,,,102.2144,-0.0002,0.02,2.0
40,2021-12-31,,,,102.2343,0.0009,0.08,8.45
41,2021-12-30,,,,102.1396,0.0005,0.09,8.8
42,2021-12-29,,,,102.0918,0.0004,0.3,30.17
43,2021-12-28,,,,102.0517,-0.0002,0.14,14.32
44,2021-12-27,,,,102.0732,0.0,0.28,28.4
45,2021-12-24,,,,102.0764,0.0004,0.34,34.17
46,2021-12-23,,,,102.0393,0.0002,0.51,51.64
47,2021-12-22,,,,102.0144,-0.0005,0.34,34.43
48,2021-12-21,,,,102.0698,-0.0001,0.36,36.13
49,2021-12-20,,,,102.0825,0.0001,0.22,22.11
50,2021-12-17,,,,102.0767,-0.0001,0.07,7.15
51,2021-12-16,,,,102.0874,0.0001,1.05,106.8
52,2021-12-15,,,,102.076,0.0006,0.29,28.86
53,2021-12-14,,,,102.0192,-0.0001,0.48,48.44
54,2021-12-13,,,,102.0345,-0.0001,0.45,44.78
