,日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额
0,2022-03-07,,,,101.5754,0.0003,1.68,170.16
1,2022-03-04,,,,101.5471,-0.0009,2.73,276.02
2,2022-03-03,,,,101.6381,-0.0006,2.05,207.13
3,2022-03-02,,,,101.701,-0.0003,2.76,278.67
4,2022-03-01,,,,101.7348,-0.0001,2.48,247.73
5,2022-02-28,,,,101.745,0.0001,1.65,164.14
6,2022-02-25,,,,101.7313,0.0001,2.22,223.55
7,2022-02-24,,,,101.7234,0.0001,2.08,209.67
8,2022-02-23,,,,101.71,-0.0007000000000000001,2.45,245.71
9,2022-02-22,,,,101.7783,-0.0006,1.68,169.44
10,2022-02-21,,,,101.8402,-0.0004,1.92,193.63
11,2022-02-18,,,,101.8858,0.0003,2.38,240.47
12,2022-02-17,,,,101.8555,0.0,2.98,300.9
13,2022-02-16,,,,101.855,-0.0003,2.79,282.52
14,2022-02-15,,,,101.8831,-0.0004,3.07,309.85
15,2022-02-14,,,,101.9251,-0.0004,2.33,235.53
16,2022-02-11,,,,101.9695,-0.0014000000000000002,2.46,249.18
17,2022-02-10,,,,102.1093,-0.0002,3.34,338.03
18,2022-02-09,,,,102.1348,0.0001,3.02,306.34
19,2022-02-08,,,,102.1289,-0.0001,2.23,225.53
20,2022-02-07,,,,102.1423,-0.0001,1.53,154.95
21,2022-01-28,,,,102.1509,0.0001,0.68,68.25
22,2022-01-27,,,,102.144,-0.0007000000000000001,1.33,135.55
23,2022-01-26,,,,102.2183,0.0,2.21,224.72
24,2022-01-25,,,,102.2225,0.0004,3.62,367.86
25,2022-01-24,,,,102.1843,0.001,1.15,117.05
26,2022-01-21,,,,102.0814,-0.0001,2.22,224.63
27,2022-01-20,,,,102.0917,0.0013,1.48,149.55
28,2022-01-19,,,,101.963,0.0014000000000000002,2.61,263.98
29,2022-01-18,,,,101.8231,0.0007000000000000001,3.06,311.18
30,2022-01-17,,,,101.7482,0.0014000000000000002,3.04,308.15
31,2022-01-14,,,,101.607,0.0004,3.55,360.87
32,2022-01-13,,,,101.5666,0.0007000000000000001,2.36,237.68
33,2022-01-12,,,,101.4981,0.0005,3.74,377.08
34,2022-01-11,,,,101.448,0.0005,3.32,333.8
35,2022-01-10,,,,101.3947,0.0001,3.36,338.28
36,2022-01-07,,,,101.384,0.0001,4.17,420.45
37,2022-01-06,,,,101.3706,0.0006,4.91,494.66
38,2022-01-05,,,,101.3132,0.0007000000000000001,3.14,317.03
39,2022-01-04,,,,101.2436,0.0,0.03,3.41
40,2021-12-31,,,,101.2387,0.0009,0.65,65.9
41,2021-12-30,,,,101.1462,0.0004,0.9,90.88
42,2021-12-29,,,,101.1107,0.0,1.82,183.14
43,2021-12-28,,,,101.1086,-0.0001,1.13,113.21
44,2021-12-27,,,,101.1141,0.0002,1.21,121.62
