,日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额
0,2022-03-07,,,,124.9338,0.0006,0.86,86.95
1,2022-03-04,,,,124.8626,-0.0008,1.65,166.1
2,2022-03-03,,,,124.9624,-0.0005,1.01,101.21
3,2022-03-02,,,,125.0301,-0.0002,1.98,199.42
4,2022-03-01,,,,125.0582,0.0,1.64,162.88
5,2022-02-28,,,,125.0567,0.0004,1.23,121.55
6,2022-02-25,,,,125.0098,0.0002,1.28,128.59
7,2022-02-24,,,,124.9841,0.0002,1.07,108.36
8,2022-02-23,,,,124.9568,-0.0006,1.34,134.61
9,2022-02-22,,,,125.0294,-0.0006,0.79,79.29
10,2022-02-21,,,,125.1065,-0.0002,0.85,86.13
11,2022-02-18,,,,125.1283,0.0004,1.06,107.24
12,2022-02-17,,,,125.0761,0.0001,1.22,123.05
13,2022-02-16,,,,125.0589,-0.0002,1.06,108.22
14,2022-02-15,,,,125.0881,-0.0003,1.12,113.55
15,2022-02-14,,,,125.1312,-0.0002,0.8,80.99
16,2022-02-11,,,,125.1541,-0.0013,1.22,124.3
17,2022-02-10,,,,125.3214,-0.0002,1.7,171.86
18,2022-02-09,,,,125.3516,0.0002,1.29,131.4
19,2022-02-08,,,,125.3295,-0.0001,1.1,110.2
20,2022-02-07,,,,125.3365,0.0008,0.85,86.14
21,2022-01-28,,,,125.2332,0.0001,0.12,11.76
22,2022-01-27,,,,125.2183,-0.0006,0.62,62.82
23,2022-01-26,,,,125.2985,0.0,1.21,123.47
24,2022-01-25,,,,125.2935,0.0005,1.35,136.87
25,2022-01-24,,,,125.2316,0.0013,0.62,63.29
26,2022-01-21,,,,125.0669,0.0,1.15,117.27
27,2022-01-20,,,,125.0705,0.0014000000000000002,0.94,94.94
28,2022-01-19,,,,124.8938,0.0015,1.73,174.96
29,2022-01-18,,,,124.7052,0.0009,1.61,163.34
30,2022-01-17,,,,124.5957,0.0016,1.61,163.53
31,2022-01-14,,,,124.3906,0.0005,2.5,253.87
32,2022-01-13,,,,124.3329,0.0008,1.24,124.9
33,2022-01-12,,,,124.2376,0.0006,2.5,251.65
