,日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额
0,2022-03-07,,,,109.3349,0.0006,10.71,1081.96
1,2022-03-04,,,,109.2721,-0.0001,10.81,1091.36
2,2022-03-03,,,,109.2867,-0.0028000000000000004,8.77,886.22
3,2022-03-02,,,,109.5958,-0.0013,7.18,726.56
4,2022-03-01,,,,109.7423,-0.0005,6.57,664.46
5,2022-02-28,,,,109.8018,-0.0009,7.19,730.88
6,2022-02-25,,,,109.9029,0.0003,9.19,932.61
7,2022-02-24,,,,109.8712,0.0002,11.31,1145.03
8,2022-02-23,,,,109.848,0.0001,12.54,1270.44
9,2022-02-22,,,,109.8401,-0.002,10.46,1059.55
10,2022-02-21,,,,110.0591,-0.0009,8.13,824.84
11,2022-02-18,,,,110.1625,-0.0004,8.25,840.01
12,2022-02-17,,,,110.2068,0.0006,9.07,923.29
13,2022-02-16,,,,110.1429,0.0003,9.45,959.62
14,2022-02-15,,,,110.1112,0.0001,12.13,1232.62
15,2022-02-14,,,,110.0963,-0.0001,12.7,1290.6
16,2022-02-11,,,,110.1056,-0.003,10.92,1110.19
17,2022-02-10,,,,110.4356,0.0002,7.58,771.66
18,2022-02-09,,,,110.4093,-0.0002,8.72,888.67
19,2022-02-08,,,,110.432,0.0004,7.73,787.38
20,2022-02-07,,,,110.3922,-0.0002,5.05,513.53
21,2022-01-28,,,,110.4154,0.0006,4.97,504.98
22,2022-01-27,,,,110.3499,-0.0003,11.19,1139.4
23,2022-01-26,,,,110.3845,-0.0006,11.35,1155.09
24,2022-01-25,,,,110.4533,-0.0005,9.72,990.66
25,2022-01-24,,,,110.5091,0.0015,9.11,928.03
26,2022-01-21,,,,110.3467,0.0008,10.22,1041.72
27,2022-01-20,,,,110.2574,0.0,10.9,1110.98
28,2022-01-19,,,,110.2591,0.0011,11.02,1119.91
29,2022-01-18,,,,110.1327,0.0014000000000000002,11.1,1128.05
30,2022-01-17,,,,109.9832,0.0009,8.53,866.27
31,2022-01-14,,,,109.8871,-0.0001,7.24,735.25
32,2022-01-13,,,,109.9021,0.0001,8.05,819.58
33,2022-01-12,,,,109.8919,-0.0008,7.58,768.54
34,2022-01-11,,,,109.9782,0.0006,9.76,989.34
35,2022-01-10,,,,109.9129,-0.0011,7.86,797.2
36,2022-01-07,,,,110.0369,0.0003,8.25,835.59
37,2022-01-06,,,,110.009,-0.0016,8.1,821.31
38,2022-01-05,,,,110.1799,-0.0001,7.38,748.46
39,2022-01-04,,,,110.1886,0.001,0.0,0.38
40,2021-12-31,,,,110.0835,0.0003,1.97,199.98
41,2021-12-30,,,,110.0468,0.0005,4.89,496.32
42,2021-12-29,,,,109.9901,0.0006,6.54,663.15
43,2021-12-28,,,,109.9232,0.0005,7.8,789.99
44,2021-12-27,,,,109.87,0.0007000000000000001,6.56,665.56
45,2021-12-24,,,,109.7968,0.0002,6.78,686.84
46,2021-12-23,,,,109.7785,0.0006,8.6,870.36
47,2021-12-22,,,,109.7132,0.0005,9.14,922.35
48,2021-12-21,,,,109.6607,-0.0001,9.48,958.9
49,2021-12-20,,,,109.6733,-0.0004,8.13,821.36
50,2021-12-17,,,,109.7142,0.0001,6.42,649.07
51,2021-12-16,,,,109.708,0.0002,7.93,801.41
52,2021-12-15,,,,109.6867,0.0006,9.12,921.0
53,2021-12-14,,,,109.6252,0.0007000000000000001,7.4,747.35
