,日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额
0,2022-03-07,,,,115.9942,0.0005,1.68,170.16
1,2022-03-04,,,,115.931,-0.0008,2.73,276.02
2,2022-03-03,,,,116.0228,-0.0005,2.05,207.13
3,2022-03-02,,,,116.0831,-0.0002,2.76,278.67
4,2022-03-01,,,,116.1106,0.0,2.48,247.73
5,2022-02-28,,,,116.1116,0.0004,1.65,164.14
6,2022-02-25,,,,116.0647,0.0002,2.22,223.55
7,2022-02-24,,,,116.0454,0.0002,2.08,209.67
8,2022-02-23,,,,116.0198,-0.0006,2.45,245.71
9,2022-02-22,,,,116.0861,-0.0005,1.68,169.44
10,2022-02-21,,,,116.1452,-0.0002,1.92,193.63
11,2022-02-18,,,,116.1649,0.0004,2.38,240.47
12,2022-02-17,,,,116.1204,0.0001,2.98,300.9
13,2022-02-16,,,,116.1093,-0.0002,2.79,282.52
14,2022-02-15,,,,116.1304,-0.0003,3.07,309.85
15,2022-02-14,,,,116.1671,-0.0002,2.33,235.53
16,2022-02-11,,,,116.1855,-0.0013,2.46,249.18
17,2022-02-10,,,,116.332,-0.0002,3.34,338.03
18,2022-02-09,,,,116.3502,0.0001,3.02,306.34
19,2022-02-08,,,,116.3331,0.0,2.23,225.53
20,2022-02-07,,,,116.3376,0.0008,1.53,154.95
21,2022-01-28,,,,116.2424,0.0002,0.68,68.25
22,2022-01-27,,,,116.2242,-0.0006,1.33,135.55
23,2022-01-26,,,,116.297,0.0,2.21,224.72
24,2022-01-25,,,,116.2912,0.0005,3.62,367.86
25,2022-01-24,,,,116.2379,0.0013,1.15,117.05
26,2022-01-21,,,,116.0911,0.0,2.22,224.63
27,2022-01-20,,,,116.0922,0.0013,1.48,149.55
28,2022-01-19,,,,115.9374,0.0014000000000000002,2.61,263.98
29,2022-01-18,,,,115.7701,0.0008,3.06,311.18
30,2022-01-17,,,,115.6757,0.0016,3.04,308.15
31,2022-01-14,,,,115.486,0.0005,3.55,360.87
32,2022-01-13,,,,115.4302,0.0008,2.36,237.68
33,2022-01-12,,,,115.3429,0.0006,3.74,377.08
34,2022-01-11,,,,115.2763,0.0006,3.32,333.8
35,2022-01-10,,,,115.2061,0.0004,3.36,338.28
36,2022-01-07,,,,115.1627,0.0002,4.17,420.45
37,2022-01-06,,,,115.1372,0.0007000000000000001,4.91,494.66
38,2022-01-05,,,,115.0624,0.0008,3.14,317.03
39,2022-01-04,,,,114.974,0.0004,0.03,3.41
40,2021-12-31,,,,114.9266,0.001,0.65,65.9
41,2021-12-30,,,,114.8125,0.0004,0.9,90.88
42,2021-12-29,,,,114.7623,0.0001,1.82,183.14
43,2021-12-28,,,,114.7495,0.0,1.13,113.21
44,2021-12-27,,,,114.7452,0.0004,1.21,121.62
45,2021-12-24,,,,114.6964,0.0005,1.6,162.02
46,2021-12-23,,,,114.644,0.0002,2.3,231.26
47,2021-12-22,,,,114.6181,-0.0003,1.23,123.11
48,2021-12-21,,,,114.6497,0.0,1.31,131.33
49,2021-12-20,,,,114.6529,0.0002,1.57,157.37
50,2021-12-17,,,,114.6316,0.0,0.98,98.39
51,2021-12-16,,,,114.6294,0.0001,3.03,307.43
52,2021-12-15,,,,114.6157,0.0003,1.79,179.95
53,2021-12-14,,,,114.5796,0.0001,2.42,244.3
54,2021-12-13,,,,114.5654,0.0002,2.15,217.07
55,2021-12-10,,,,114.5408,-0.0001,2.0,201.51
