,日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额
0,2022-03-07,,,,147.6903,0.0005,14.36,1449.61
1,2022-03-04,,,,147.6095,0.0,14.14,1426.19
2,2022-03-03,,,,147.6093,-0.0011,12.69,1281.59
3,2022-03-02,,,,147.7668,-0.0007000000000000001,12.28,1240.45
4,2022-03-01,,,,147.8631,-0.0004,11.15,1125.99
5,2022-02-28,,,,147.9249,0.0006,12.34,1249.06
6,2022-02-25,,,,147.8375,0.0003,14.37,1454.19
7,2022-02-24,,,,147.7966,0.0003,17.08,1726.27
8,2022-02-23,,,,147.7495,0.0002,18.08,1827.83
9,2022-02-22,,,,147.7227,-0.0011,15.85,1603.06
10,2022-02-21,,,,147.8858,-0.0008,14.65,1483.0
11,2022-02-18,,,,148.0063,-0.0003,13.1,1330.44
12,2022-02-17,,,,148.0556,0.0005,13.63,1384.54
13,2022-02-16,,,,147.9768,0.0003,15.76,1598.32
14,2022-02-15,,,,147.9307,0.0001,17.95,1820.48
15,2022-02-14,,,,147.9142,-0.0001,25.18,2546.33
16,2022-02-11,,,,147.9356,-0.0017000000000000001,20.09,2034.25
17,2022-02-10,,,,148.1864,0.0001,13.27,1347.15
18,2022-02-09,,,,148.1687,-0.0002,15.01,1522.93
19,2022-02-08,,,,148.1942,0.0003,13.93,1416.1
20,2022-02-07,,,,148.151,0.0008,13.13,1329.69
21,2022-01-28,,,,148.0289,0.0004,6.96,706.2
22,2022-01-27,,,,147.9674,-0.0002,19.18,1947.92
23,2022-01-26,,,,148.0035,-0.0008,19.66,1996.44
24,2022-01-25,,,,148.1254,-0.0003,16.84,1711.56
25,2022-01-24,,,,148.1632,0.0014000000000000002,15.54,1578.78
26,2022-01-21,,,,147.9571,0.0009,14.95,1519.01
27,2022-01-20,,,,147.8258,0.0004,18.82,1910.41
28,2022-01-19,,,,147.7665,0.0013,19.17,1943.6
29,2022-01-18,,,,147.5755,0.0013,16.25,1647.59
30,2022-01-17,,,,147.3766,0.0008,13.83,1400.77
31,2022-01-14,,,,147.2616,-0.0001,12.01,1215.22
32,2022-01-13,,,,147.2723,0.0001,13.69,1387.64
33,2022-01-12,,,,147.2598,0.0003,15.78,1596.42
34,2022-01-11,,,,147.216,0.0006,15.93,1611.0
35,2022-01-10,,,,147.1221,0.0007000000000000001,10.72,1086.27
36,2022-01-07,,,,147.0193,0.0002,13.68,1382.44
37,2022-01-06,,,,146.9967,-0.0003,12.46,1259.96
38,2022-01-05,,,,147.0352,-0.0001,12.3,1245.05
39,2022-01-04,,,,147.048,0.0001,0.0,0.39
40,2021-12-31,,,,147.0383,0.0004,3.03,306.81
41,2021-12-30,,,,146.9743,0.0006,7.1,718.49
42,2021-12-29,,,,146.8878,0.0006,9.75,985.67
43,2021-12-28,,,,146.7977,0.0004,11.43,1154.99
44,2021-12-27,,,,146.737,0.0006,9.73,985.15
45,2021-12-24,,,,146.6543,0.0002,9.47,957.3
46,2021-12-23,,,,146.6283,0.0006,12.97,1308.93
47,2021-12-22,,,,146.5414,0.0004,14.03,1414.05
48,2021-12-21,,,,146.484,-0.0001,12.78,1290.52
49,2021-12-20,,,,146.5049,-0.0003,13.12,1323.04
50,2021-12-17,,,,146.5432,0.0001,11.08,1117.23
51,2021-12-16,,,,146.5315,0.0001,11.76,1185.56
52,2021-12-15,,,,146.5123,0.0004,14.32,1442.41
53,2021-12-14,,,,146.4584,0.0006,14.56,1467.08
54,2021-12-13,,,,146.376,0.0004,22.89,2297.64
55,2021-12-10,,,,146.3136,0.0004,11.98,1205.43
56,2021-12-09,,,,146.2493,0.0001,10.0,1008.57
57,2021-12-08,,,,146.2293,-0.0003,10.45,1052.91
58,2021-12-07,,,,146.2712,-0.0002,13.16,1327.63
59,2021-12-06,,,,146.3073,0.0015,12.9,1295.42
60,2021-12-03,,,,146.0887,-0.0003,8.81,888.68
61,2021-12-02,,,,146.1323,-0.0003,9.88,996.31
62,2021-12-01,,,,146.171,-0.0003,10.57,1064.77
63,2021-11-30,,,,146.209,-0.0001,11.24,1135.09
64,2021-11-29,,,,146.2214,0.0002,12.11,1222.4
65,2021-11-26,,,,146.1947,0.0006,10.12,1021.0
66,2021-11-25,,,,146.1097,0.0002,10.52,1060.98
67,2021-11-24,,,,146.0743,0.0006,11.18,1125.46
68,2021-11-23,,,,145.9894,0.0001,11.06,1114.68
69,2021-11-22,,,,145.9748,0.0006,11.6,1168.97
70,2021-11-19,,,,145.8823,-0.0001,9.54,962.06
71,2021-11-18,,,,145.9038,0.0003,8.72,878.14
72,2021-11-17,,,,145.8533,0.0,9.89,995.7
73,2021-11-16,,,,145.8471,0.0003,10.35,1041.95
74,2021-11-15,,,,145.8055,0.0006,17.05,1708.53
75,2021-11-12,,,,145.7163,0.0001,11.08,1113.92
76,2021-11-11,,,,145.6945,-0.0002,9.5,955.04
77,2021-11-10,,,,145.7195,0.0001,10.72,1077.45
78,2021-11-09,,,,145.7084,-0.0001,10.97,1102.3
79,2021-11-08,,,,145.7248,0.0002,18.68,1869.71
80,2021-11-05,,,,145.6887,0.0009,11.95,1201.04
81,2021-11-04,,,,145.5629,0.0005,10.27,1032.4
82,2021-11-03,,,,145.4914,0.0001,12.46,1253.66
83,2021-11-02,,,,145.4723,0.0007000000000000001,11.34,1139.33
84,2021-11-01,,,,145.3674,0.0007000000000000001,8.77,880.33
85,2021-10-29,,,,145.2642,0.0001,8.34,838.08
86,2021-10-28,,,,145.2531,0.0003,9.08,911.23
87,2021-10-27,,,,145.2103,0.0002,9.77,980.92
88,2021-10-26,,,,145.1837,0.0004,10.58,1062.9
89,2021-10-25,,,,145.1268,0.0004,14.52,1449.79
90,2021-10-22,,,,145.0746,0.0001,9.57,960.21
91,2021-10-21,,,,145.0566,0.0008,11.1,1114.67
92,2021-10-20,,,,144.9344,0.0004,12.19,1221.86
93,2021-10-19,,,,144.8832,-0.0001,10.68,1070.76
94,2021-10-18,,,,144.9018,-0.0015,13.4,1340.02
95,2021-10-15,,,,145.1216,-0.0001,6.63,664.87
96,2021-10-14,,,,145.141,0.0,6.47,650.24
97,2021-10-13,,,,145.1383,-0.0002,8.51,855.98
98,2021-10-12,,,,145.1642,-0.0005,9.13,920.04
99,2021-10-11,,,,145.2375,-0.001,9.63,968.91
100,2021-10-08,,,,145.389,0.0005,5.95,598.17
101,2021-09-30,,,,145.3114,0.0003,5.97,602.73
102,2021-09-29,,,,145.272,0.0004,12.06,1216.08
103,2021-09-28,,,,145.2097,-0.0002,12.73,1282.16
